disp_penalty,edit_direction_cosine,edit_direction_mse,elapsed_seconds,fold_penalty,foldover_fraction_det_below_0,grad_norm,iter,jacobian_det_mean,jacobian_det_min,loss,low_det_fraction_below_0p2,max_disp_px,mean_disp_px,normalized_visual_mse,objective,p95_disp_px,scaled_objective,smooth_penalty,unet_prediction_mse,vae_conditioning_mse,visual_mse
0.000659328477922827,0.933930516242981,6.31669649919786e-07,0.9193740393966436,0.0,0.0,0.009522564709186554,1,1.0,0.9891078472137451,0.0008958578109741211,0.0,0.5300926566123962,0.09410414099693298,9.501114254817367e-05,6.31669649919786e-07,0.3178038001060486,1.895008949759358e-06,0.0003348661120980978,4.262160473444965e-06,0.3455606698989868,2.1064690372440964e-05
0.0022027913946658373,0.9310264587402344,6.50712081551319e-07,1.5256411954760551,0.0,0.0,0.019491048529744148,2,1.0,0.9667598009109497,0.0033601676113903522,0.0,0.8448781967163086,0.16750779747962952,0.00040266208816319704,6.50712081551319e-07,0.6442561149597168,1.952136244653957e-06,0.000608410919085145,1.08052136056358e-05,0.9540702104568481,8.927323506213725e-05
0.0008410083246417344,0.9318408370018005,6.50194238005497e-07,2.027672290802002,0.0,0.0,0.010591801255941391,3,1.0,0.9792982339859009,0.0011768023250624537,0.0,0.5087078809738159,0.10682239383459091,0.00012829730985686183,6.50194238005497e-07,0.38926464319229126,1.950582827703329e-06,0.000393041642382741,5.937339665251784e-06,0.5132701992988586,2.844448681571521e-05
0.000775212945882231,0.9340070486068726,6.251725608308334e-07,2.6947080306708813,0.0,0.0,0.011703819036483765,4,1.0,0.9770805835723877,0.0011270333779975772,0.0,0.4875529408454895,0.0980079397559166,0.00012535812857095152,6.251725608308334e-07,0.3788145184516907,1.8755176824925002e-06,0.00035020202631130815,5.146762759977719e-06,0.4193953275680542,2.7792848413810134e-05
0.0008376024779863656,0.9328193664550781,6.399625362973893e-07,3.327830219641328,0.0,0.0,0.013341766782104969,5,1.0,0.9836053252220154,0.0013262820430099964,0.0,0.5146767497062683,0.10566030442714691,0.00015279490617103875,6.399625362973893e-07,0.37203001976013184,1.919887608892168e-06,0.0003610197454690933,6.313596713880543e-06,0.502471387386322,3.3875789085868746e-05
0.0005942641873843968,0.9331876039505005,6.370639198394201e-07,3.8469750080257654,0.0,0.0,0.010464898310601711,6,1.0,0.9880488514900208,0.0009135697619058192,0.0,0.4974941611289978,0.0838935375213623,0.00010112027666764334,6.370639198394201e-07,0.34573206305503845,1.9111917026748415e-06,0.0003101354814134538,4.759475359605858e-06,0.3783753514289856,2.241913171019405e-05
0.00039852099143899977,0.9363235235214233,6.087358315198799e-07,4.402643380686641,0.0,0.0,0.008824480697512627,7,1.0,0.9904143214225769,0.0006171584827825427,0.0,0.3484613597393036,0.07364159822463989,6.555796426255256e-05,6.087358315198799e-07,0.259530633687973,1.8262074945596396e-06,0.0002580988220870495,2.920158294728026e-06,0.23938433825969696,1.453469849366229e-05
0.00038126297295093536,0.9355611801147461,6.184279754961608e-07,5.238129636272788,0.0,0.0,0.009690131060779095,8,1.0,0.9893194437026978,0.0006330058095045388,0.0,0.33367884159088135,0.07286154478788376,6.925578782102093e-05,6.184279754961608e-07,0.24591948091983795,1.8552839264884824e-06,0.00024493125965818763,2.886115453293314e-06,0.22621798515319824,1.535453338874504e-05
0.0004324257024563849,0.9345684051513672,6.254980462472304e-07,6.132610995322466,0.0,0.0,0.009815183468163013,9,1.0,0.9883446097373962,0.0006767256418243051,0.0,0.34955069422721863,0.07551480084657669,7.456980529241264e-05,6.254980462472304e-07,0.26542308926582336,1.8764941387416911e-06,0.0002403407561359927,3.7460190469573718e-06,0.2982982099056244,1.6532691006432287e-05
0.0004164612910244614,0.9370996356010437,6.009686330799013e-07,6.938485432416201,0.0,0.0,0.008300142362713814,10,1.0,0.9897552132606506,0.0005999950808472931,0.0,0.34314432740211487,0.07427814602851868,6.167487299535424e-05,6.009686330799013e-07,0.2704036831855774,1.802905899239704e-06,0.0002707302919588983,3.5275661502964795e-06,0.28232496976852417,1.3673786270373967e-05
