best_folder,budget,budget_max_disp_px,candidate_folder,candidate_index,candidate_name,clean_clip_positive_margin,clean_semantic_success_score,clip_available,clip_semantic_drop,clip_warning,dct_modes,decision_label,decision_reasons,edit_failure_score,elapsed_seconds,final_attack_score,generation,geometry_excess_penalty,geometry_excess_penalty_weight,geometry_method,identity_or_face_health_available,initial_candidate,input_damage_penalty,input_damage_penalty_weight,input_l2,input_max_abs,input_mean_abs,input_preservation_score,input_psnr,input_ssim,max_disp_px,max_disp_px_budget,mean_disp_px,member,mesh_size,output_disruption_score,output_disruption_weight,output_l2,output_max_abs,output_mean_abs,output_psnr,output_ssim,p95_disp_px,path_flow,path_original,path_original_edited,path_perturbed,path_perturbed_edited,perturbed_clip_positive_margin,perturbed_semantic_success_score,phase,phase2_final_score,phase2_output_disruption,phase2_score_formula,prompt,prompt_priority,prompt_slug,rank,region_count,region_key,scale_factor,seed,semantic_drop,semantic_drop_weight,semantic_rescored_from_cache,target_input_ssim,tps_size
phase2/outputs/phase2a_probe/add_a_small_beard/medium/seed_00/candidates/cand_036_g03_m12,medium,4.0,phase2/outputs/phase2a_probe/add_a_small_beard/medium/seed_00/candidates/cand_036_g03_m12,36,cand_036_g03_m12,0.026591509580612183,0.026591509580612183,True,0.002104341983795166,,"[[1, 0], [0, 1], [1, 1], [2, 0], [0, 2], [2, 1]]",metric_only_candidate,"['semantic_drop_small:0.0021', 'semantic_drop_small:0.0021']",0.002104341983795166,5.178802590817213,0.18311083870882294,3,0.0,1.0,region_local_tps,False,False,0.0,3.0,0.018898449932307586,0.6549019813537598,0.0042401524260640144,0.42141473293304493,34.471476311722725,0.9652848839759827,3.8763322830200195,4.0,0.34059688448905945,12,4,0.17469347077364228,1.0,0.02833011884926384,0.7333333492279053,0.00920711550861597,30.955032070854088,0.9386270046234131,2.5694386959075928,phase2/outputs/phase2a_probe/add_a_small_beard/medium/seed_00/candidates/cand_036_g03_m12/flow.png,phase2/outputs/phase2a_probe/add_a_small_beard/medium/seed_00/candidates/cand_036_g03_m12/original.png,phase2/outputs/phase2a_probe/add_a_small_beard/medium/seed_00/candidates/cand_036_g03_m12/original_edited.png,phase2/outputs/phase2a_probe/add_a_small_beard/medium/seed_00/candidates/cand_036_g03_m12/perturbed.png,phase2/outputs/phase2a_probe/add_a_small_beard/medium/seed_00/candidates/cand_036_g03_m12/perturbed_edited.png,0.024487167596817017,0.024487167596817017,phase2a_probe,0.18311083870882294,0.17469347077364228,"4*max(0,semantic_drop)+1*output_disruption-3*input_damage_penalty-1*geometry_excess_penalty",add a small beard,4,add_a_small_beard,1,1,beard,0.9888602495193481,25001,0.002104341983795166,4.0,True,0.94,4
phase2/outputs/phase2a_probe/add_a_small_beard/medium/seed_00/candidates/cand_031_g03_m07,medium,4.0,phase2/outputs/phase2a_probe/add_a_small_beard/medium/seed_00/candidates/cand_031_g03_m07,31,cand_031_g03_m07,0.026591509580612183,0.026591509580612183,True,0.0024157464504241943,,"[[1, 0], [0, 1], [1, 1], [2, 0], [0, 2], [2, 1]]",metric_only_candidate,"['semantic_drop_small:0.0024', 'semantic_drop_small:0.0024']",0.0024157464504241943,5.381897849962115,0.17907465027331312,3,0.0,1.0,combined_tps_dct,False,False,0.0,3.0,0.018036070207950557,0.6549019813537598,0.004107027780264616,0.4337042172749842,34.87716165619139,0.966022253036499,3.713036060333252,4.0,0.3257923722267151,7,4,0.16941166447161635,1.0,0.027292133685347934,0.6705882549285889,0.00882179569453001,31.279250201553076,0.9397568702697754,2.3738131523132324,phase2/outputs/phase2a_probe/add_a_small_beard/medium/seed_00/candidates/cand_031_g03_m07/flow.png,phase2/outputs/phase2a_probe/add_a_small_beard/medium/seed_00/candidates/cand_031_g03_m07/original.png,phase2/outputs/phase2a_probe/add_a_small_beard/medium/seed_00/candidates/cand_031_g03_m07/original_edited.png,phase2/outputs/phase2a_probe/add_a_small_beard/medium/seed_00/candidates/cand_031_g03_m07/perturbed.png,phase2/outputs/phase2a_probe/add_a_small_beard/medium/seed_00/candidates/cand_031_g03_m07/perturbed_edited.png,0.02417576313018799,0.02417576313018799,phase2a_probe,0.17907465027331312,0.16941166447161635,"4*max(0,semantic_drop)+1*output_disruption-3*input_damage_penalty-1*geometry_excess_penalty",add a small beard,4,add_a_small_beard,2,1,beard,0.9472030401229858,25001,0.0024157464504241943,4.0,True,0.94,4
phase2/outputs/phase2a_probe/add_a_small_beard/medium/seed_00/candidates/cand_026_g03_m02,medium,4.0,phase2/outputs/phase2a_probe/add_a_small_beard/medium/seed_00/candidates/cand_026_g03_m02,26,cand_026_g03_m02,0.026591509580612183,0.026591509580612183,True,0.0006981194019317627,,"[[1, 0], [0, 1], [1, 1], [2, 0], [0, 2], [2, 1]]",metric_only_candidate,"['semantic_drop_small:0.0007', 'semantic_drop_small:0.0007']",0.0006981194019317627,5.238120196387172,0.16900501677570287,3,0.0,1.0,region_local_dct,False,False,0.0,3.0,0.01649590134468939,0.6196078658103943,0.003643608884885907,0.48050280412038215,35.65247898784688,0.9688301682472229,2.446599006652832,4.0,0.32107013463974,2,4,0.16621253916797582,1.0,0.02668679761185632,0.6745098233222961,0.008922073058784008,31.47407075950082,0.9405346512794495,2.28393816947937,phase2/outputs/phase2a_probe/add_a_small_beard/medium/seed_00/candidates/cand_026_g03_m02/flow.png,phase2/outputs/phase2a_probe/add_a_small_beard/medium/seed_00/candidates/cand_026_g03_m02/original.png,phase2/outputs/phase2a_probe/add_a_small_beard/medium/seed_00/candidates/cand_026_g03_m02/original_edited.png,phase2/outputs/phase2a_probe/add_a_small_beard/medium/seed_00/candidates/cand_026_g03_m02/perturbed.png,phase2/outputs/phase2a_probe/add_a_small_beard/medium/seed_00/candidates/cand_026_g03_m02/perturbed_edited.png,0.02589339017868042,0.02589339017868042,phase2a_probe,0.16900501677570287,0.16621253916797582,"4*max(0,semantic_drop)+1*output_disruption-3*input_damage_penalty-1*geometry_excess_penalty",add a small beard,4,add_a_small_beard,3,1,beard,0.934117317199707,25001,0.0006981194019317627,4.0,True,0.94,4
phase2/outputs/phase2a_probe/add_a_small_beard/medium/seed_00/candidates/cand_024_g02_m12,medium,4.0,phase2/outputs/phase2a_probe/add_a_small_beard/medium/seed_00/candidates/cand_024_g02_m12,24,cand_024_g02_m12,0.026591509580612183,0.026591509580612183,True,0.00024703145027160645,,"[[1, 0], [0, 1], [1, 1], [2, 0], [0, 2], [2, 1]]",metric_only_candidate,"['semantic_drop_small:0.0002', 'semantic_drop_small:0.0002']",0.00024703145027160645,5.168205887079239,0.16564927110532615,2,0.0,1.0,region_local_mesh,False,False,0.0,3.0,0.01781523333902741,0.5764706134796143,0.003853138303384185,0.47673877080281624,34.984169700120255,0.968604326248169,3.8298096656799316,4.0,0.3465560972690582,12,4,0.16466114530423973,1.0,0.02634868922198736,0.5960784554481506,0.008784434758126736,31.584819698453618,0.9407336115837097,2.7590856552124023,phase2/outputs/phase2a_probe/add_a_small_beard/medium/seed_00/candidates/cand_024_g02_m12/flow.png,phase2/outputs/phase2a_probe/add_a_small_beard/medium/seed_00/candidates/cand_024_g02_m12/original.png,phase2/outputs/phase2a_probe/add_a_small_beard/medium/seed_00/candidates/cand_024_g02_m12/original_edited.png,phase2/outputs/phase2a_probe/add_a_small_beard/medium/seed_00/candidates/cand_024_g02_m12/perturbed.png,phase2/outputs/phase2a_probe/add_a_small_beard/medium/seed_00/candidates/cand_024_g02_m12/perturbed_edited.png,0.026344478130340576,0.026344478130340576,phase2a_probe,0.16564927110532615,0.16466114530423973,"4*max(0,semantic_drop)+1*output_disruption-3*input_damage_penalty-1*geometry_excess_penalty",add a small beard,4,add_a_small_beard,4,1,beard,0.9772161245346069,25001,0.00024703145027160645,4.0,True,0.94,4
phase2/outputs/phase2a_probe/add_a_small_beard/medium/seed_00/candidates/cand_021_g02_m09,medium,4.0,phase2/outputs/phase2a_probe/add_a_small_beard/medium/seed_00/candidates/cand_021_g02_m09,21,cand_021_g02_m09,0.026591509580612183,0.026591509580612183,True,0.0023842155933380127,,"[[1, 0], [0, 1], [1, 1], [2, 0], [0, 2], [2, 1]]",metric_only_candidate,"['semantic_drop_small:0.0024', 'semantic_drop_small:0.0024']",0.0023842155933380127,5.376522684469819,0.16199902680875092,2,0.0,1.0,combined_tps_dct,False,False,0.0,3.0,0.01760566230028083,0.6039215922355652,0.003971245605498552,0.4315226872762049,35.0869526547648,0.9658913612365723,3.0954949855804443,4.0,0.39192333817481995,9,4,0.15246216443539887,1.0,0.02417115367293663,0.658823549747467,0.007927216589450836,32.33405241027222,0.9442224502563477,2.8102922439575195,phase2/outputs/phase2a_probe/add_a_small_beard/medium/seed_00/candidates/cand_021_g02_m09/flow.png,phase2/outputs/phase2a_probe/add_a_small_beard/medium/seed_00/candidates/cand_021_g02_m09/original.png,phase2/outputs/phase2a_probe/add_a_small_beard/medium/seed_00/candidates/cand_021_g02_m09/original_edited.png,phase2/outputs/phase2a_probe/add_a_small_beard/medium/seed_00/candidates/cand_021_g02_m09/perturbed.png,phase2/outputs/phase2a_probe/add_a_small_beard/medium/seed_00/candidates/cand_021_g02_m09/perturbed_edited.png,0.02420729398727417,0.02420729398727417,phase2a_probe,0.16199902680875092,0.15246216443539887,"4*max(0,semantic_drop)+1*output_disruption-3*input_damage_penalty-1*geometry_excess_penalty",add a small beard,4,add_a_small_beard,5,1,beard,0.9781800508499146,25001,0.0023842155933380127,4.0,True,0.94,4
phase2/outputs/phase2a_probe/add_a_small_beard/medium/seed_00/candidates/cand_027_g03_m03,medium,4.0,phase2/outputs/phase2a_probe/add_a_small_beard/medium/seed_00/candidates/cand_027_g03_m03,27,cand_027_g03_m03,0.026591509580612183,0.026591509580612183,True,0.001636505126953125,,"[[1, 0], [0, 1], [1, 1], [2, 0], [0, 2], [2, 1]]",metric_only_candidate,"['semantic_drop_small:0.0016', 'semantic_drop_small:0.0016']",0.001636505126953125,5.188666021451354,0.15944335845095284,3,0.0,1.0,region_local_mesh,False,False,0.0,3.0,0.015685885796039935,0.6470588445663452,0.0034051628317683935,0.5357046524683639,36.08981902549628,0.9721422791481018,3.58321213722229,4.0,0.29955410957336426,3,4,0.15289733794314034,1.0,0.024433801539198476,0.6901960968971252,0.008853348903357983,32.24017915905331,0.9448378682136536,2.3607583045959473,phase2/outputs/phase2a_probe/add_a_small_beard/medium/seed_00/candidates/cand_027_g03_m03/flow.png,phase2/outputs/phase2a_probe/add_a_small_beard/medium/seed_00/candidates/cand_027_g03_m03/original.png,phase2/outputs/phase2a_probe/add_a_small_beard/medium/seed_00/candidates/cand_027_g03_m03/original_edited.png,phase2/outputs/phase2a_probe/add_a_small_beard/medium/seed_00/candidates/cand_027_g03_m03/perturbed.png,phase2/outputs/phase2a_probe/add_a_small_beard/medium/seed_00/candidates/cand_027_g03_m03/perturbed_edited.png,0.024955004453659058,0.024955004453659058,phase2a_probe,0.15944335845095284,0.15289733794314034,"4*max(0,semantic_drop)+1*output_disruption-3*input_damage_penalty-1*geometry_excess_penalty",add a small beard,4,add_a_small_beard,6,1,beard,0.9140846729278564,25001,0.001636505126953125,4.0,True,0.94,4
phase2/outputs/phase2a_probe/add_a_small_beard/medium/seed_00/candidates/cand_006_g01_m06,medium,4.0,phase2/outputs/phase2a_probe/add_a_small_beard/medium/seed_00/candidates/cand_006_g01_m06,6,cand_006_g01_m06,0.026591509580612183,0.026591509580612183,True,0.0009271800518035889,,"[[1, 0], [0, 1], [1, 1], [2, 0], [0, 2], [2, 1]]",metric_only_candidate,"['semantic_drop_small:0.0009', 'semantic_drop_small:0.0009']",0.0009271800518035889,5.025840792804956,0.153332944122254,1,0.0,1.0,region_local_tps,False,False,0.0,3.0,0.015978057926581087,0.5921568870544434,0.0035304948687553406,0.48752721150716194,35.92952017381377,0.9692516326904297,3.4932403564453125,4.0,0.3115159571170807,6,4,0.14962422391503966,1.0,0.024254946760162505,0.7137255072593689,0.007767980918288231,32.303993486347316,0.9473955631256104,2.3674161434173584,phase2/outputs/phase2a_probe/add_a_small_beard/medium/seed_00/candidates/cand_006_g01_m06/flow.png,phase2/outputs/phase2a_probe/add_a_small_beard/medium/seed_00/candidates/cand_006_g01_m06/original.png,phase2/outputs/phase2a_probe/add_a_small_beard/medium/seed_00/candidates/cand_006_g01_m06/original_edited.png,phase2/outputs/phase2a_probe/add_a_small_beard/medium/seed_00/candidates/cand_006_g01_m06/perturbed.png,phase2/outputs/phase2a_probe/add_a_small_beard/medium/seed_00/candidates/cand_006_g01_m06/perturbed_edited.png,0.025664329528808594,0.025664329528808594,phase2a_probe,0.153332944122254,0.14962422391503966,"4*max(0,semantic_drop)+1*output_disruption-3*input_damage_penalty-1*geometry_excess_penalty",add a small beard,4,add_a_small_beard,7,1,beard,0.8911327123641968,25001,0.0009271800518035889,4.0,True,0.94,4
phase2/outputs/phase2a_probe/add_a_small_beard/medium/seed_00/candidates/cand_029_g03_m05,medium,4.0,phase2/outputs/phase2a_probe/add_a_small_beard/medium/seed_00/candidates/cand_029_g03_m05,29,cand_029_g03_m05,0.026591509580612183,0.026591509580612183,True,0.0016439855098724365,,"[[1, 0], [0, 1], [1, 1], [2, 0], [0, 2], [2, 1]]",metric_only_candidate,"['semantic_drop_small:0.0016', 'semantic_drop_small:0.0016']",0.0016439855098724365,5.1786159090697765,0.14965283788404193,3,0.0,1.0,region_local_tps,False,False,0.0,3.0,0.015233735975135124,0.6000000238418579,0.0032467814162373543,0.5755036671956384,36.34387151382545,0.9745302200317383,3.708512783050537,4.0,0.24693892896175385,5,4,0.1430768958445522,1.0,0.022941931876444138,0.6666666865348816,0.007817848585546017,32.78740028322567,0.9486908316612244,1.8784481287002563,phase2/outputs/phase2a_probe/add_a_small_beard/medium/seed_00/candidates/cand_029_g03_m05/flow.png,phase2/outputs/phase2a_probe/add_a_small_beard/medium/seed_00/candidates/cand_029_g03_m05/original.png,phase2/outputs/phase2a_probe/add_a_small_beard/medium/seed_00/candidates/cand_029_g03_m05/original_edited.png,phase2/outputs/phase2a_probe/add_a_small_beard/medium/seed_00/candidates/cand_029_g03_m05/perturbed.png,phase2/outputs/phase2a_probe/add_a_small_beard/medium/seed_00/candidates/cand_029_g03_m05/perturbed_edited.png,0.024947524070739746,0.024947524070739746,phase2a_probe,0.14965283788404193,0.1430768958445522,"4*max(0,semantic_drop)+1*output_disruption-3*input_damage_penalty-1*geometry_excess_penalty",add a small beard,4,add_a_small_beard,8,1,beard,0.9460490942001343,25001,0.0016439855098724365,4.0,True,0.94,4
phase2/outputs/phase2a_probe/add_a_small_beard/medium/seed_00/candidates/cand_011_g01_m11,medium,4.0,phase2/outputs/phase2a_probe/add_a_small_beard/medium/seed_00/candidates/cand_011_g01_m11,11,cand_011_g01_m11,0.026591509580612183,0.026591509580612183,True,-0.0010562241077423096,,"[[1, 0], [0, 1], [1, 1], [2, 0], [0, 2], [2, 1]]",metric_only_candidate,"['semantic_drop_nonpositive:-0.0011', 'semantic_drop_nonpositive:-0.0011']",0.0,5.11544631421566,0.1487487703419642,1,0.0,1.0,region_local_tps,False,False,0.0,3.0,0.013931261357179103,0.5176470875740051,0.0032918741926550865,0.5490074157714848,37.120191202514974,0.9729404449462891,2.100236654281616,4.0,0.2726465165615082,11,4,0.1487487703419642,1.0,0.023699689652942526,0.6117647290229797,0.008419396355748177,32.50514682063929,0.9460499882698059,1.9143937826156616,phase2/outputs/phase2a_probe/add_a_small_beard/medium/seed_00/candidates/cand_011_g01_m11/flow.png,phase2/outputs/phase2a_probe/add_a_small_beard/medium/seed_00/candidates/cand_011_g01_m11/original.png,phase2/outputs/phase2a_probe/add_a_small_beard/medium/seed_00/candidates/cand_011_g01_m11/original_edited.png,phase2/outputs/phase2a_probe/add_a_small_beard/medium/seed_00/candidates/cand_011_g01_m11/perturbed.png,phase2/outputs/phase2a_probe/add_a_small_beard/medium/seed_00/candidates/cand_011_g01_m11/perturbed_edited.png,0.027647733688354492,0.027647733688354492,phase2a_probe,0.1487487703419642,0.1487487703419642,"4*max(0,semantic_drop)+1*output_disruption-3*input_damage_penalty-1*geometry_excess_penalty",add a small beard,4,add_a_small_beard,9,1,beard,0.5357746481895447,25001,-0.0010562241077423096,4.0,True,0.94,4
phase2/outputs/phase2a_probe/add_a_small_beard/medium/seed_00/candidates/cand_010_g01_m10,medium,4.0,phase2/outputs/phase2a_probe/add_a_small_beard/medium/seed_00/candidates/cand_010_g01_m10,10,cand_010_g01_m10,0.026591509580612183,0.026591509580612183,True,0.0008387863636016846,,"[[1, 0], [0, 1], [1, 1], [2, 0], [0, 2], [2, 1]]",metric_only_candidate,"['semantic_drop_small:0.0008', 'semantic_drop_small:0.0008']",0.0008387863636016846,5.140022121369839,0.14549647868346133,1,0.0,1.0,region_local_tps,False,False,0.0,3.0,0.0149646577142368,0.6196078658103943,0.0033923133742064238,0.5483289162317916,36.49866424606249,0.9728997349739075,3.30865216255188,4.0,0.2891152799129486,10,4,0.1421413332290546,1.0,0.02291798368262986,0.6784313917160034,0.007819300517439842,32.79647188245885,0.9495306015014648,2.319915771484375,phase2/outputs/phase2a_probe/add_a_small_beard/medium/seed_00/candidates/cand_010_g01_m10/flow.png,phase2/outputs/phase2a_probe/add_a_small_beard/medium/seed_00/candidates/cand_010_g01_m10/original.png,phase2/outputs/phase2a_probe/add_a_small_beard/medium/seed_00/candidates/cand_010_g01_m10/original_edited.png,phase2/outputs/phase2a_probe/add_a_small_beard/medium/seed_00/candidates/cand_010_g01_m10/perturbed.png,phase2/outputs/phase2a_probe/add_a_small_beard/medium/seed_00/candidates/cand_010_g01_m10/perturbed_edited.png,0.025752723217010498,0.025752723217010498,phase2a_probe,0.14549647868346133,0.1421413332290546,"4*max(0,semantic_drop)+1*output_disruption-3*input_damage_penalty-1*geometry_excess_penalty",add a small beard,4,add_a_small_beard,10,1,beard,0.9620842933654785,25001,0.0008387863636016846,4.0,True,0.94,4
