attack_score,attack_score_gain_from_initial,best_folder,budget,budget_admissible,clean_clip_positive_margin,clean_semantic_success_score,clip_available,clip_semantic_drop,clip_warning,combo_id,decision_label,decision_reasons,edit_failure_score,elapsed_seconds,final_attack_score,final_attack_score_gain_from_initial,foldover_fraction_det_below_0,geometry_excess_penalty,identity_or_face_health_available,initial_attack_score,initial_final_attack_score,input_damage_penalty,input_l2,input_preservation_score,input_psnr,input_ssim,iter,jacobian_det_mean,jacobian_det_min,low_det_fraction_below_0p2,max_disp_px,max_disp_px_budget,mean_disp_px,normalized_output_l2,objective,objective_scale_used,output_disruption,output_disruption_score,output_l2,output_psnr,output_ssim,p95_disp_px,path_flow,path_original,path_original_edited,path_perturbed,path_perturbed_edited,perturbed_clip_positive_margin,perturbed_semantic_success_score,prompt,prompt_slug,semantic_drop,start,target_input_ssim
0.11241312706386207,0.042054716588749486,phase1/outputs/phase1c_parallel_smoke/add_black_sunglasses/multi_timestep_edit_direction/medium/start_00/best,medium,True,0.0,0.0,False,0.0,,add_black_sunglasses__multi_timestep_edit_direction__medium,metric_only_candidate,['clip_unavailable_semantic_fallback'],0.0,23.001181311905384,0.11241312706386207,0.042054716588749486,0.0,0.0,False,0.07035841047511258,0.07035841047511258,0.0,0.009946502907153177,0.5608379443486535,40.04659172194334,0.9736502766609192,5,1.0,0.9613983035087585,0.0,1.2501908540725708,4.0,0.20690888166427612,0.06448223078166603,multi_timestep_edit_direction,31812.67154800574,0.11241312706386207,0.11241312706386207,0.016120557695416506,35.85239875452382,0.952069103717804,0.8161101937294006,phase1/outputs/phase1c_parallel_smoke/add_black_sunglasses/multi_timestep_edit_direction/medium/start_00/checkpoints/iter_005/flow.png,phase1/outputs/phase1c_parallel_smoke/add_black_sunglasses/multi_timestep_edit_direction/medium/start_00/checkpoints/iter_005/original.png,phase1/outputs/phase1c_parallel_smoke/add_black_sunglasses/multi_timestep_edit_direction/medium/start_00/checkpoints/iter_005/original_edited.png,phase1/outputs/phase1c_parallel_smoke/add_black_sunglasses/multi_timestep_edit_direction/medium/start_00/checkpoints/iter_005/perturbed.png,phase1/outputs/phase1c_parallel_smoke/add_black_sunglasses/multi_timestep_edit_direction/medium/start_00/checkpoints/iter_005/perturbed_edited.png,0.0,0.0,add black sunglasses,add_black_sunglasses,0.0,0,0.94
0.10873408093098402,0.030369135409468742,phase1/outputs/phase1c_parallel_smoke/add_black_sunglasses/multi_timestep_unet_prediction/medium/start_00/best,medium,True,0.0,0.0,False,0.0,,add_black_sunglasses__multi_timestep_unet_prediction__medium,metric_only_candidate,['clip_unavailable_semantic_fallback'],0.0,21.521471675485373,0.10873408093098402,0.030369135409468742,0.0,0.0,False,0.07836494552151528,0.07836494552151528,0.0,0.0070128690995786835,0.7938762108484906,43.082085349106116,0.9876325726509094,5,1.0,0.9637598991394043,0.0,0.9932469725608826,4.0,0.1371612548828125,0.06297493948582411,multi_timestep_unet_prediction,110.80988702757719,0.10873408093098402,0.10873408093098402,0.015743734871456028,36.05784464963826,0.9542408585548401,0.5003434419631958,phase1/outputs/phase1c_parallel_smoke/add_black_sunglasses/multi_timestep_unet_prediction/medium/start_00/checkpoints/iter_005/flow.png,phase1/outputs/phase1c_parallel_smoke/add_black_sunglasses/multi_timestep_unet_prediction/medium/start_00/checkpoints/iter_005/original.png,phase1/outputs/phase1c_parallel_smoke/add_black_sunglasses/multi_timestep_unet_prediction/medium/start_00/checkpoints/iter_005/original_edited.png,phase1/outputs/phase1c_parallel_smoke/add_black_sunglasses/multi_timestep_unet_prediction/medium/start_00/checkpoints/iter_005/perturbed.png,phase1/outputs/phase1c_parallel_smoke/add_black_sunglasses/multi_timestep_unet_prediction/medium/start_00/checkpoints/iter_005/perturbed_edited.png,0.0,0.0,add black sunglasses,add_black_sunglasses,0.0,0,0.94
