attack_score,attack_score_gain_from_initial,best_folder,budget,elapsed_seconds,foldover_fraction_det_below_0,initial_attack_score,input_damage_penalty,input_l2,input_psnr,input_ssim,iter,jacobian_det_mean,jacobian_det_min,low_det_fraction_below_0p2,max_disp_px,mean_disp_px,normalized_output_l2,objective,objective_scale_used,output_disruption,output_l2,output_psnr,output_ssim,p95_disp_px,path_flow,path_perturbed,path_perturbed_edited,prompt,prompt_slug,start,target_input_ssim
0.12363988868085346,0.05348423939308014,phase1/outputs/scale_probe/add_black_sunglasses/edit_direction/strong/start_00/best,strong,37.60119884647429,0.0,0.07015564928777332,0.0,0.009402443348115776,40.53518549243688,0.9781065583229065,50,1.0,0.8778534531593323,0.0,1.9493355751037598,0.2205703854560852,0.0729147266515871,edit_direction,1000000.0,0.12363988868085346,0.018228681662896776,34.78489478623411,0.9492748379707336,0.8938660621643066,phase1/outputs/scale_probe/add_black_sunglasses/edit_direction/strong/start_00/checkpoints/iter_050/flow.png,phase1/outputs/scale_probe/add_black_sunglasses/edit_direction/strong/start_00/checkpoints/iter_050/perturbed.png,phase1/outputs/scale_probe/add_black_sunglasses/edit_direction/strong/start_00/checkpoints/iter_050/perturbed_edited.png,add black sunglasses,add_black_sunglasses,0,0.9
0.08373852250027863,0.013582873212505314,phase1/outputs/scale_probe/add_black_sunglasses/vae_conditioning/strong/start_00/best,strong,27.708412375301123,0.0,0.07015564928777332,0.0,0.004464618545756888,47.004312820838024,0.9947695136070251,50,1.0,0.9703251123428345,0.0,0.6240142583847046,0.08311334252357483,0.050599591702701736,vae_conditioning,0.00431329007537466,0.08373852250027863,0.012649897925675434,37.95825957750201,0.9668610692024231,0.2844822108745575,phase1/outputs/scale_probe/add_black_sunglasses/vae_conditioning/strong/start_00/checkpoints/iter_050/flow.png,phase1/outputs/scale_probe/add_black_sunglasses/vae_conditioning/strong/start_00/checkpoints/iter_050/perturbed.png,phase1/outputs/scale_probe/add_black_sunglasses/vae_conditioning/strong/start_00/checkpoints/iter_050/perturbed_edited.png,add black sunglasses,add_black_sunglasses,0,0.9
-0.20833794389201454,-0.27849359317978784,phase1/outputs/scale_probe/add_black_sunglasses/unet_prediction/strong/start_00/best,strong,31.111343160271645,0.0,0.07015564928777332,0.6029688835144045,0.052539376608891644,25.59030169035359,0.8246292471885681,25,1.0,0.6171658635139465,0.0,6.000001430511475,2.277824878692627,0.21867778982685768,unet_prediction,1000000.0,0.39463093962238993,0.05466944745671442,25.245106309881535,0.8240468502044678,6.000000476837158,phase1/outputs/scale_probe/add_black_sunglasses/unet_prediction/strong/start_00/checkpoints/iter_025/flow.png,phase1/outputs/scale_probe/add_black_sunglasses/unet_prediction/strong/start_00/checkpoints/iter_025/perturbed.png,phase1/outputs/scale_probe/add_black_sunglasses/unet_prediction/strong/start_00/checkpoints/iter_025/perturbed_edited.png,add black sunglasses,add_black_sunglasses,0,0.9
