best_folder,budget,budget_max_disp_px,candidate_folder,candidate_index,candidate_name,clean_clip_positive_margin,clean_semantic_success_score,clip_available,clip_semantic_drop,clip_warning,dct_modes,decision_label,decision_reasons,edit_failure_score,elapsed_seconds,final_attack_score,generation,geometry_excess_penalty,geometry_excess_penalty_weight,geometry_method,identity_or_face_health_available,initial_candidate,input_damage_penalty,input_damage_penalty_weight,input_l2,input_max_abs,input_mean_abs,input_preservation_score,input_psnr,input_ssim,max_disp_px,max_disp_px_budget,mean_disp_px,member,mesh_size,output_disruption_score,output_disruption_weight,output_l2,output_max_abs,output_mean_abs,output_psnr,output_ssim,p95_disp_px,path_flow,path_original,path_original_edited,path_perturbed,path_perturbed_edited,perturbed_clip_positive_margin,perturbed_semantic_success_score,phase,phase2_final_score,phase2_output_disruption,phase2_score_formula,prompt,prompt_priority,prompt_slug,rank,region_count,region_key,scale_factor,seed,semantic_drop,semantic_drop_weight,semantic_rescored_from_cache,target_input_ssim,tps_size
phase2/outputs/phase2a_probe/add_a_small_beard/strong/seed_00/candidates/cand_032_g03_m08,strong,6.0,phase2/outputs/phase2a_probe/add_a_small_beard/strong/seed_00/candidates/cand_032_g03_m08,32,cand_032_g03_m08,0.026591509580612183,0.026591509580612183,True,0.0014763474464416504,,"[[1, 0], [0, 1], [1, 1], [2, 0], [0, 2], [2, 1]]",metric_only_candidate,"['semantic_drop_small:0.0015', 'semantic_drop_small:0.0015']",0.0014763474464416504,4.80481543764472,0.23998472065786092,3,0.0,1.0,region_local_tps,False,False,0.0,3.0,0.025086484084861707,0.6392157077789307,0.005993597209453583,0.5103114843368529,32.01120403121297,0.9510311484336853,5.650951385498047,6.0,0.665415346622467,8,4,0.23407933087209432,1.0,0.03774908922875814,0.7372549176216125,0.012012924998998642,28.461870442389213,0.9169170260429382,4.662974834442139,phase2/outputs/phase2a_probe/add_a_small_beard/strong/seed_00/candidates/cand_032_g03_m08/flow.png,phase2/outputs/phase2a_probe/add_a_small_beard/strong/seed_00/candidates/cand_032_g03_m08/original.png,phase2/outputs/phase2a_probe/add_a_small_beard/strong/seed_00/candidates/cand_032_g03_m08/original_edited.png,phase2/outputs/phase2a_probe/add_a_small_beard/strong/seed_00/candidates/cand_032_g03_m08/perturbed.png,phase2/outputs/phase2a_probe/add_a_small_beard/strong/seed_00/candidates/cand_032_g03_m08/perturbed_edited.png,0.025115162134170532,0.025115162134170532,phase2a_probe,0.23998472065786092,0.23407933087209432,"4*max(0,semantic_drop)+1*output_disruption-3*input_damage_penalty-1*geometry_excess_penalty",add a small beard,4,add_a_small_beard,1,1,beard,0.9610460996627808,25101,0.0014763474464416504,4.0,,0.9,4
phase2/outputs/phase2a_probe/add_a_small_beard/strong/seed_00/candidates/cand_031_g03_m07,strong,6.0,phase2/outputs/phase2a_probe/add_a_small_beard/strong/seed_00/candidates/cand_031_g03_m07,31,cand_031_g03_m07,0.026591509580612183,0.026591509580612183,True,0.002193748950958252,,"[[1, 0], [0, 1], [1, 1], [2, 0], [0, 2], [2, 1]]",metric_only_candidate,"['semantic_drop_small:0.0022', 'semantic_drop_small:0.0022']",0.002193748950958252,4.847466263920069,0.2085820574059822,3,0.0,1.0,region_local_tps,False,False,0.0,3.0,0.023773246001159598,0.6823529601097107,0.005529126618057489,0.532143473625183,32.47823031230572,0.9532143473625183,5.788941383361816,6.0,0.5475636720657349,7,4,0.1998070616021492,1.0,0.03189477668441181,0.6980392336845398,0.010205274447798729,29.925608685487344,0.927772045135498,3.9824156761169434,phase2/outputs/phase2a_probe/add_a_small_beard/strong/seed_00/candidates/cand_031_g03_m07/flow.png,phase2/outputs/phase2a_probe/add_a_small_beard/strong/seed_00/candidates/cand_031_g03_m07/original.png,phase2/outputs/phase2a_probe/add_a_small_beard/strong/seed_00/candidates/cand_031_g03_m07/original_edited.png,phase2/outputs/phase2a_probe/add_a_small_beard/strong/seed_00/candidates/cand_031_g03_m07/perturbed.png,phase2/outputs/phase2a_probe/add_a_small_beard/strong/seed_00/candidates/cand_031_g03_m07/perturbed_edited.png,0.02439776062965393,0.02439776062965393,phase2a_probe,0.2085820574059822,0.1998070616021492,"4*max(0,semantic_drop)+1*output_disruption-3*input_damage_penalty-1*geometry_excess_penalty",add a small beard,4,add_a_small_beard,2,1,beard,0.9845138788223267,25101,0.002193748950958252,4.0,,0.9,4
phase2/outputs/phase2a_probe/add_a_small_beard/strong/seed_00/candidates/cand_027_g03_m03,strong,6.0,phase2/outputs/phase2a_probe/add_a_small_beard/strong/seed_00/candidates/cand_027_g03_m03,27,cand_027_g03_m03,0.026591509580612183,0.026591509580612183,True,0.0007460117340087891,,"[[1, 0], [0, 1], [1, 1], [2, 0], [0, 2], [2, 1]]",metric_only_candidate,"['semantic_drop_small:0.0007', 'semantic_drop_small:0.0007']",0.0007460117340087891,4.809414848685265,0.20668072545200525,3,0.0,1.0,region_local_tps,False,False,0.0,3.0,0.023982221100124667,0.7058823704719543,0.005704099778085947,0.5192289352416991,32.40221194863161,0.9519228935241699,5.665122032165527,6.0,0.5552253723144531,3,4,0.2036966785159701,1.0,0.03292793294705435,0.7019608020782471,0.011116606183350086,29.648710625885982,0.9280150532722473,4.184656143188477,phase2/outputs/phase2a_probe/add_a_small_beard/strong/seed_00/candidates/cand_027_g03_m03/flow.png,phase2/outputs/phase2a_probe/add_a_small_beard/strong/seed_00/candidates/cand_027_g03_m03/original.png,phase2/outputs/phase2a_probe/add_a_small_beard/strong/seed_00/candidates/cand_027_g03_m03/original_edited.png,phase2/outputs/phase2a_probe/add_a_small_beard/strong/seed_00/candidates/cand_027_g03_m03/perturbed.png,phase2/outputs/phase2a_probe/add_a_small_beard/strong/seed_00/candidates/cand_027_g03_m03/perturbed_edited.png,0.025845497846603394,0.025845497846603394,phase2a_probe,0.20668072545200525,0.2036966785159701,"4*max(0,semantic_drop)+1*output_disruption-3*input_damage_penalty-1*geometry_excess_penalty",add a small beard,4,add_a_small_beard,3,1,beard,0.9634561538696289,25101,0.0007460117340087891,4.0,,0.9,4
phase2/outputs/phase2a_probe/add_a_small_beard/strong/seed_00/candidates/cand_016_g02_m04,strong,6.0,phase2/outputs/phase2a_probe/add_a_small_beard/strong/seed_00/candidates/cand_016_g02_m04,16,cand_016_g02_m04,0.026591509580612183,0.026591509580612183,True,5.117058753967285e-05,,"[[1, 0], [0, 1], [1, 1], [2, 0], [0, 2], [2, 1]]",metric_only_candidate,"['semantic_drop_small:0.0001', 'semantic_drop_small:0.0001']",5.117058753967285e-05,4.987944267690182,0.20130486370110762,2,0.0,1.0,region_local_tps,False,False,0.0,3.0,0.021880529574391305,0.6470588445663452,0.005056643392890692,0.5560127496719359,33.19884341966735,0.9556012749671936,5.7521138191223145,6.0,0.5550682544708252,4,4,0.20110018135094893,1.0,0.03265275329595867,0.6235294342041016,0.01030711829662323,29.72160385848091,0.9295108318328857,4.193135738372803,phase2/outputs/phase2a_probe/add_a_small_beard/strong/seed_00/candidates/cand_016_g02_m04/flow.png,phase2/outputs/phase2a_probe/add_a_small_beard/strong/seed_00/candidates/cand_016_g02_m04/original.png,phase2/outputs/phase2a_probe/add_a_small_beard/strong/seed_00/candidates/cand_016_g02_m04/original_edited.png,phase2/outputs/phase2a_probe/add_a_small_beard/strong/seed_00/candidates/cand_016_g02_m04/perturbed.png,phase2/outputs/phase2a_probe/add_a_small_beard/strong/seed_00/candidates/cand_016_g02_m04/perturbed_edited.png,0.02654033899307251,0.02654033899307251,phase2a_probe,0.20130486370110762,0.20110018135094893,"4*max(0,semantic_drop)+1*output_disruption-3*input_damage_penalty-1*geometry_excess_penalty",add a small beard,4,add_a_small_beard,4,1,beard,0.9782507419586182,25101,5.117058753967285e-05,4.0,,0.9,4
phase2/outputs/phase2a_probe/add_a_small_beard/strong/seed_00/candidates/cand_030_g03_m06,strong,6.0,phase2/outputs/phase2a_probe/add_a_small_beard/strong/seed_00/candidates/cand_030_g03_m06,30,cand_030_g03_m06,0.026591509580612183,0.026591509580612183,True,0.0008123815059661865,,"[[1, 0], [0, 1], [1, 1], [2, 0], [0, 2], [2, 1]]",metric_only_candidate,"['semantic_drop_small:0.0008', 'semantic_drop_small:0.0008']",0.0008123815059661865,4.802927361801267,0.2003124526649331,3,0.0,1.0,region_local_tps,False,False,0.0,3.0,0.021103344524498413,0.6392157077789307,0.004843349102884531,0.5805931091308593,33.512974217810026,0.9580593109130859,5.762290000915527,6.0,0.5263572335243225,6,4,0.19706292664106836,1.0,0.03198817798270819,0.6901960968971252,0.010305826552212238,29.900209924539162,0.9308897852897644,3.8258936405181885,phase2/outputs/phase2a_probe/add_a_small_beard/strong/seed_00/candidates/cand_030_g03_m06/flow.png,phase2/outputs/phase2a_probe/add_a_small_beard/strong/seed_00/candidates/cand_030_g03_m06/original.png,phase2/outputs/phase2a_probe/add_a_small_beard/strong/seed_00/candidates/cand_030_g03_m06/original_edited.png,phase2/outputs/phase2a_probe/add_a_small_beard/strong/seed_00/candidates/cand_030_g03_m06/perturbed.png,phase2/outputs/phase2a_probe/add_a_small_beard/strong/seed_00/candidates/cand_030_g03_m06/perturbed_edited.png,0.025779128074645996,0.025779128074645996,phase2a_probe,0.2003124526649331,0.19706292664106836,"4*max(0,semantic_drop)+1*output_disruption-3*input_damage_penalty-1*geometry_excess_penalty",add a small beard,4,add_a_small_beard,5,1,beard,0.9799813032150269,25101,0.0008123815059661865,4.0,,0.9,4
phase2/outputs/phase2a_probe/add_a_small_beard/strong/seed_00/candidates/cand_026_g03_m02,strong,6.0,phase2/outputs/phase2a_probe/add_a_small_beard/strong/seed_00/candidates/cand_026_g03_m02,26,cand_026_g03_m02,0.026591509580612183,0.026591509580612183,True,0.001406162977218628,,"[[1, 0], [0, 1], [1, 1], [2, 0], [0, 2], [2, 1]]",metric_only_candidate,"['semantic_drop_small:0.0014', 'semantic_drop_small:0.0014']",0.001406162977218628,4.8570855893194675,0.19851722240447797,3,0.0,1.0,region_local_tps,False,False,0.0,3.0,0.021328361656418295,0.6274510025978088,0.0045487298630177975,0.6192890405654906,33.42085007423152,0.9619289040565491,4.698648452758789,6.0,0.42083263397216797,2,4,0.19289257049560346,1.0,0.03129633247852275,0.6901960968971252,0.009978465735912323,30.090131062274192,0.9322927594184875,3.2486348152160645,phase2/outputs/phase2a_probe/add_a_small_beard/strong/seed_00/candidates/cand_026_g03_m02/flow.png,phase2/outputs/phase2a_probe/add_a_small_beard/strong/seed_00/candidates/cand_026_g03_m02/original.png,phase2/outputs/phase2a_probe/add_a_small_beard/strong/seed_00/candidates/cand_026_g03_m02/original_edited.png,phase2/outputs/phase2a_probe/add_a_small_beard/strong/seed_00/candidates/cand_026_g03_m02/perturbed.png,phase2/outputs/phase2a_probe/add_a_small_beard/strong/seed_00/candidates/cand_026_g03_m02/perturbed_edited.png,0.025185346603393555,0.025185346603393555,phase2a_probe,0.19851722240447797,0.19289257049560346,"4*max(0,semantic_drop)+1*output_disruption-3*input_damage_penalty-1*geometry_excess_penalty",add a small beard,4,add_a_small_beard,6,1,beard,0.9713048934936523,25101,0.001406162977218628,4.0,,0.9,4
phase2/outputs/phase2a_probe/add_a_small_beard/strong/seed_00/candidates/cand_035_g03_m11,strong,6.0,phase2/outputs/phase2a_probe/add_a_small_beard/strong/seed_00/candidates/cand_035_g03_m11,35,cand_035_g03_m11,0.026591509580612183,0.026591509580612183,True,0.0023611485958099365,,"[[1, 0], [0, 1], [1, 1], [2, 0], [0, 2], [2, 1]]",metric_only_candidate,"['semantic_drop_small:0.0024', 'semantic_drop_small:0.0024']",0.0023611485958099365,4.955142863094807,0.19235265093969567,3,0.0,1.0,combined_tps_dct,False,False,0.0,3.0,0.019353058939975718,0.5882353186607361,0.0042679389007389545,0.6294260025024413,34.26500761470324,0.9629426002502441,4.405684471130371,6.0,0.42162954807281494,11,4,0.18290805655645592,1.0,0.02914269228261526,0.686274528503418,0.009459312073886395,30.709406587715296,0.9336627125740051,3.150893449783325,phase2/outputs/phase2a_probe/add_a_small_beard/strong/seed_00/candidates/cand_035_g03_m11/flow.png,phase2/outputs/phase2a_probe/add_a_small_beard/strong/seed_00/candidates/cand_035_g03_m11/original.png,phase2/outputs/phase2a_probe/add_a_small_beard/strong/seed_00/candidates/cand_035_g03_m11/original_edited.png,phase2/outputs/phase2a_probe/add_a_small_beard/strong/seed_00/candidates/cand_035_g03_m11/perturbed.png,phase2/outputs/phase2a_probe/add_a_small_beard/strong/seed_00/candidates/cand_035_g03_m11/perturbed_edited.png,0.024230360984802246,0.024230360984802246,phase2a_probe,0.19235265093969567,0.18290805655645592,"4*max(0,semantic_drop)+1*output_disruption-3*input_damage_penalty-1*geometry_excess_penalty",add a small beard,4,add_a_small_beard,7,1,beard,0.956645131111145,25101,0.0023611485958099365,4.0,,0.9,4
phase2/outputs/phase2a_probe/add_a_small_beard/strong/seed_00/candidates/cand_006_g01_m06,strong,6.0,phase2/outputs/phase2a_probe/add_a_small_beard/strong/seed_00/candidates/cand_006_g01_m06,6,cand_006_g01_m06,0.026591509580612183,0.026591509580612183,True,0.0013228356838226318,,"[[1, 0], [0, 1], [1, 1], [2, 0], [0, 2], [2, 1]]",metric_only_candidate,"['semantic_drop_small:0.0013', 'semantic_drop_small:0.0013']",0.0013228356838226318,4.742230098694563,0.19217159573067935,1,0.0,1.0,region_local_tps,False,False,0.0,3.0,0.02061691666736348,0.6352941393852234,0.004602539818733931,0.6015578508377074,33.71552568936873,0.9601557850837708,3.764220714569092,6.0,0.4015602767467499,6,4,0.18688025299538882,1.0,0.030130347171996315,0.7019608020782471,0.00962124951183796,30.419917284213824,0.9336411356925964,2.9262969493865967,phase2/outputs/phase2a_probe/add_a_small_beard/strong/seed_00/candidates/cand_006_g01_m06/flow.png,phase2/outputs/phase2a_probe/add_a_small_beard/strong/seed_00/candidates/cand_006_g01_m06/original.png,phase2/outputs/phase2a_probe/add_a_small_beard/strong/seed_00/candidates/cand_006_g01_m06/original_edited.png,phase2/outputs/phase2a_probe/add_a_small_beard/strong/seed_00/candidates/cand_006_g01_m06/perturbed.png,phase2/outputs/phase2a_probe/add_a_small_beard/strong/seed_00/candidates/cand_006_g01_m06/perturbed_edited.png,0.02526867389678955,0.02526867389678955,phase2a_probe,0.19217159573067935,0.18688025299538882,"4*max(0,semantic_drop)+1*output_disruption-3*input_damage_penalty-1*geometry_excess_penalty",add a small beard,4,add_a_small_beard,8,1,beard,0.8281196355819702,25101,0.0013228356838226318,4.0,,0.9,4
phase2/outputs/phase2a_probe/add_a_small_beard/strong/seed_00/candidates/cand_025_g03_m01,strong,6.0,phase2/outputs/phase2a_probe/add_a_small_beard/strong/seed_00/candidates/cand_025_g03_m01,25,cand_025_g03_m01,0.026591509580612183,0.026591509580612183,True,-0.00021404027938842773,,"[[1, 0], [0, 1], [1, 1], [2, 0], [0, 2], [2, 1]]",metric_only_candidate,"['semantic_drop_nonpositive:-0.0002', 'semantic_drop_nonpositive:-0.0002']",0.0,4.838651493191719,0.191566208603893,3,0.0,1.0,region_local_tps,False,False,0.0,3.0,0.021309743660293905,0.6941176652908325,0.004873203579336405,0.5828169584274291,33.428435489610315,0.9582816958427429,5.760747909545898,6.0,0.45046377182006836,1,4,0.191566208603893,1.0,0.030869642794856007,0.7019608020782471,0.010211505927145481,30.209367917724784,0.931912362575531,3.4842333793640137,phase2/outputs/phase2a_probe/add_a_small_beard/strong/seed_00/candidates/cand_025_g03_m01/flow.png,phase2/outputs/phase2a_probe/add_a_small_beard/strong/seed_00/candidates/cand_025_g03_m01/original.png,phase2/outputs/phase2a_probe/add_a_small_beard/strong/seed_00/candidates/cand_025_g03_m01/original_edited.png,phase2/outputs/phase2a_probe/add_a_small_beard/strong/seed_00/candidates/cand_025_g03_m01/perturbed.png,phase2/outputs/phase2a_probe/add_a_small_beard/strong/seed_00/candidates/cand_025_g03_m01/perturbed_edited.png,0.02680554986000061,0.02680554986000061,phase2a_probe,0.191566208603893,0.191566208603893,"4*max(0,semantic_drop)+1*output_disruption-3*input_damage_penalty-1*geometry_excess_penalty",add a small beard,4,add_a_small_beard,9,1,beard,0.9797190427780151,25101,-0.00021404027938842773,4.0,,0.9,4
phase2/outputs/phase2a_probe/add_a_small_beard/strong/seed_00/candidates/cand_029_g03_m05,strong,6.0,phase2/outputs/phase2a_probe/add_a_small_beard/strong/seed_00/candidates/cand_029_g03_m05,29,cand_029_g03_m05,0.026591509580612183,0.026591509580612183,True,0.001024872064590454,,"[[1, 0], [0, 1], [1, 1], [2, 0], [0, 2], [2, 1]]",metric_only_candidate,"['semantic_drop_small:0.0010', 'semantic_drop_small:0.0010']",0.001024872064590454,4.788373563438654,0.18601350633562602,3,0.0,1.0,region_local_tps,False,False,0.0,3.0,0.01960503306064353,0.6078431606292725,0.004382189828902483,0.6338242292404174,34.15264841994782,0.9633824229240417,5.646712779998779,6.0,0.43280228972435,5,4,0.1819140180772642,1.0,0.029136952380987503,0.6000000238418579,0.010000847280025482,30.71111751620571,0.9346337914466858,3.4199068546295166,phase2/outputs/phase2a_probe/add_a_small_beard/strong/seed_00/candidates/cand_029_g03_m05/flow.png,phase2/outputs/phase2a_probe/add_a_small_beard/strong/seed_00/candidates/cand_029_g03_m05/original.png,phase2/outputs/phase2a_probe/add_a_small_beard/strong/seed_00/candidates/cand_029_g03_m05/original_edited.png,phase2/outputs/phase2a_probe/add_a_small_beard/strong/seed_00/candidates/cand_029_g03_m05/perturbed.png,phase2/outputs/phase2a_probe/add_a_small_beard/strong/seed_00/candidates/cand_029_g03_m05/perturbed_edited.png,0.02556663751602173,0.02556663751602173,phase2a_probe,0.18601350633562602,0.1819140180772642,"4*max(0,semantic_drop)+1*output_disruption-3*input_damage_penalty-1*geometry_excess_penalty",add a small beard,4,add_a_small_beard,10,1,beard,0.9603252410888672,25101,0.001024872064590454,4.0,,0.9,4
