best_folder,budget,budget_max_disp_px,candidate_folder,candidate_index,candidate_name,clean_clip_positive_margin,clean_semantic_success_score,clip_available,clip_semantic_drop,clip_warning,crop_clip_available,crop_clip_warning,dct_modes,decision_label,decision_reasons,edit_failure_score,elapsed_seconds,final_attack_score,full_image_semantic_drop,generation,geometry_excess_penalty,geometry_excess_penalty_weight,geometry_method,identity_or_face_health_available,initial_candidate,input_damage_penalty,input_damage_penalty_weight,input_l2,input_max_abs,input_mean_abs,input_preservation_score,input_psnr,input_ssim,left_crop_clean_margin,left_crop_perturbed_margin,left_crop_semantic_drop,max_disp_px,max_disp_px_budget,mean_crop_margin,mean_crop_semantic_drop,mean_disp_px,member,mesh_size,min_crop_margin,min_crop_semantic_drop,output_disruption_score,output_disruption_weight,output_l2,output_max_abs,output_mean_abs,output_psnr,output_ssim,p95_disp_px,path_flow,path_original,path_original_edited,path_perturbed,path_perturbed_edited,perturbed_clip_positive_margin,perturbed_semantic_success_score,phase,phase2_final_score,phase2_output_disruption,phase2_score_formula,phase2c_part,prompt,prompt_priority,prompt_slug,rank,region_count,region_key,region_variant,right_crop_clean_margin,right_crop_perturbed_margin,right_crop_semantic_drop,scale_factor,seed,semantic_drop,semantic_drop_weight,source_candidate_folder,source_candidate_name,target_input_ssim,top_crop_clean_margin,top_crop_perturbed_margin,top_crop_semantic_drop,tps_size
phase2/outputs/phase2c_probe/semantic_heavy_cem/headphones_sides_only/strong/seed_00/candidates/cand_064_g04_m16,strong,6.0,phase2/outputs/phase2c_probe/semantic_heavy_cem/headphones_sides_only/strong/seed_00/candidates/cand_064_g04_m16,64,cand_064_g04_m16,0.027842342853546143,0.027842342853546143,True,0.030878305435180664,,True,,"[[1, 0], [0, 1], [1, 1], [2, 0], [0, 2], [2, 1]]",weak_candidate,[],0.030878305435180664,4.943434100598097,0.2792168715784054,0.030878305435180664,4,0.0,0.75,region_local_tps,False,False,0.0,3.0,0.011911891105227992,0.7058823704719543,0.00347101129591465,0.7003984451293944,38.48038570843318,0.9700398445129395,0.02535329759120941,0.026527419686317444,-0.0011741220951080322,1.874535083770752,6.0,0.014738251765569052,0.003373016913731893,0.3109726011753082,16,4,0.0010106861591339111,-0.0011741220951080322,0.12876171238784045,0.25,0.020303399283597996,0.7254902124404907,0.00869287084788084,33.848624890485816,0.9524518847465515,1.4653079509735107,phase2/outputs/phase2c_probe/semantic_heavy_cem/headphones_sides_only/strong/seed_00/candidates/cand_064_g04_m16/flow.png,phase2/outputs/phase2c_probe/semantic_heavy_cem/headphones_sides_only/strong/seed_00/candidates/cand_064_g04_m16/original.png,phase2/outputs/phase2c_probe/semantic_heavy_cem/headphones_sides_only/strong/seed_00/candidates/cand_064_g04_m16/original_edited.png,phase2/outputs/phase2c_probe/semantic_heavy_cem/headphones_sides_only/strong/seed_00/candidates/cand_064_g04_m16/perturbed.png,phase2/outputs/phase2c_probe/semantic_heavy_cem/headphones_sides_only/strong/seed_00/candidates/cand_064_g04_m16/perturbed_edited.png,-0.0030359625816345215,-0.0030359625816345215,phase2c_probe,0.2792168715784054,0.12876171238784045,"8.0*max(0,semantic_drop)+0.25*output_disruption-3.0*input_damage_penalty-0.75*geometry_excess_penalty",semantic_heavy_cem,add headphones,1,add_headphones,1,2,headphones_sides_only,headphones_sides_only,0.021481528878211975,0.0166766494512558,0.004804879426956177,0.3187984824180603,24101,0.030878305435180664,8.0,phase2/outputs/phase2b_cem/add_headphones/medium/seed_00/candidates/cand_025_g02_m09,cand_025_g02_m09,0.9,0.007498979568481445,0.0010106861591339111,0.006488293409347534,4
phase2/outputs/phase2c_probe/semantic_heavy_cem/headphones_sides_only/strong/seed_00/candidates/cand_061_g04_m13,strong,6.0,phase2/outputs/phase2c_probe/semantic_heavy_cem/headphones_sides_only/strong/seed_00/candidates/cand_061_g04_m13,61,cand_061_g04_m13,0.027842342853546143,0.027842342853546143,True,0.027607887983322144,,True,,"[[1, 0], [0, 1], [1, 1], [2, 0], [0, 2], [2, 1]]",weak_candidate,[],0.027607887983322144,5.49686998128891,0.25111022913325876,0.027607887983322144,4,0.0,0.75,region_local_tps,False,False,0.0,3.0,0.010787568968649835,0.4745098054409027,0.003137860679998994,0.7406393289566039,39.34152829346831,0.9740639328956604,0.02535329759120941,0.02637001872062683,-0.0010167211294174194,1.8801823854446411,6.0,0.016458570957183838,0.0016526977221171062,0.28382787108421326,13,4,0.007125243544578552,-0.0010167211294174194,0.1209885010667265,0.25,0.019276339052806808,0.6666666865348816,0.007848487235605717,34.299508869383715,0.9561168551445007,1.4268006086349487,phase2/outputs/phase2c_probe/semantic_heavy_cem/headphones_sides_only/strong/seed_00/candidates/cand_061_g04_m13/flow.png,phase2/outputs/phase2c_probe/semantic_heavy_cem/headphones_sides_only/strong/seed_00/candidates/cand_061_g04_m13/original.png,phase2/outputs/phase2c_probe/semantic_heavy_cem/headphones_sides_only/strong/seed_00/candidates/cand_061_g04_m13/original_edited.png,phase2/outputs/phase2c_probe/semantic_heavy_cem/headphones_sides_only/strong/seed_00/candidates/cand_061_g04_m13/perturbed.png,phase2/outputs/phase2c_probe/semantic_heavy_cem/headphones_sides_only/strong/seed_00/candidates/cand_061_g04_m13/perturbed_edited.png,0.00023445487022399902,0.00023445487022399902,phase2c_probe,0.25111022913325876,0.1209885010667265,"8.0*max(0,semantic_drop)+0.25*output_disruption-3.0*input_damage_penalty-0.75*geometry_excess_penalty",semantic_heavy_cem,add headphones,1,add_headphones,2,2,headphones_sides_only,headphones_sides_only,0.021481528878211975,0.01588045060634613,0.005601078271865845,0.31975889205932617,24101,0.027607887983322144,8.0,phase2/outputs/phase2b_cem/add_headphones/medium/seed_00/candidates/cand_025_g02_m09,cand_025_g02_m09,0.9,0.007498979568481445,0.007125243544578552,0.00037373602390289307,4
phase2/outputs/phase2c_probe/semantic_heavy_cem/headphones_sides_only/strong/seed_00/candidates/cand_051_g04_m03,strong,6.0,phase2/outputs/phase2c_probe/semantic_heavy_cem/headphones_sides_only/strong/seed_00/candidates/cand_051_g04_m03,51,cand_051_g04_m03,0.027842342853546143,0.027842342853546143,True,0.02680903673171997,,True,,"[[1, 0], [0, 1], [1, 1], [2, 0], [0, 2], [2, 1]]",weak_candidate,[],0.02680903673171997,5.491261541843414,0.2464490787815657,0.02680903673171997,4,0.0,0.75,region_local_tps,False,False,0.0,3.0,0.012386508231823695,0.7568627595901489,0.0035892764572054148,0.6876400709152221,38.1410220877751,0.9687640070915222,0.02535329759120941,0.02303832769393921,0.0023149698972702026,1.7228591442108154,6.0,0.011477212111155191,0.006634056568145752,0.3213971257209778,3,4,-0.0008940547704696655,0.0023149698972702026,0.12790713971122372,0.25,0.020477260811289817,0.7568627595901489,0.007676431909203529,33.774562764572536,0.9540019035339355,1.4715601205825806,phase2/outputs/phase2c_probe/semantic_heavy_cem/headphones_sides_only/strong/seed_00/candidates/cand_051_g04_m03/flow.png,phase2/outputs/phase2c_probe/semantic_heavy_cem/headphones_sides_only/strong/seed_00/candidates/cand_051_g04_m03/original.png,phase2/outputs/phase2c_probe/semantic_heavy_cem/headphones_sides_only/strong/seed_00/candidates/cand_051_g04_m03/original_edited.png,phase2/outputs/phase2c_probe/semantic_heavy_cem/headphones_sides_only/strong/seed_00/candidates/cand_051_g04_m03/perturbed.png,phase2/outputs/phase2c_probe/semantic_heavy_cem/headphones_sides_only/strong/seed_00/candidates/cand_051_g04_m03/perturbed_edited.png,0.0010333061218261719,0.0010333061218261719,phase2c_probe,0.2464490787815657,0.12790713971122372,"8.0*max(0,semantic_drop)+0.25*output_disruption-3.0*input_damage_penalty-0.75*geometry_excess_penalty",semantic_heavy_cem,add headphones,1,add_headphones,3,2,headphones_sides_only,headphones_sides_only,0.021481528878211975,0.012287363409996033,0.009194165468215942,0.29300326108932495,24101,0.02680903673171997,8.0,phase2/outputs/phase2b_cem/add_headphones/medium/seed_00/candidates/cand_025_g02_m09,cand_025_g02_m09,0.9,0.007498979568481445,-0.0008940547704696655,0.00839303433895111,4
phase2/outputs/phase2c_probe/semantic_heavy_cem/headphones_sides_only/strong/seed_00/candidates/cand_040_g03_m08,strong,6.0,phase2/outputs/phase2c_probe/semantic_heavy_cem/headphones_sides_only/strong/seed_00/candidates/cand_040_g03_m08,40,cand_040_g03_m08,0.027842342853546143,0.027842342853546143,True,0.026757091283798218,,True,,"[[1, 0], [0, 1], [1, 1], [2, 0], [0, 2], [2, 1]]",weak_candidate,[],0.026757091283798218,4.913560284301639,0.24584360015189585,0.026757091283798218,3,0.0,0.75,region_local_tps,False,False,0.0,3.0,0.011569244784205932,0.6392157077789307,0.0032556175719946623,0.7435957193374633,38.733899798937166,0.9743595719337463,0.02535329759120941,0.022281348705291748,0.0030719488859176636,1.7520204782485962,6.0,0.014854957660039267,0.003256311019261678,0.2898639142513275,8,4,0.005734428763389587,0.001764550805091858,0.1271474795260404,0.25,0.020449530003427828,0.6980392336845398,0.008593895472586155,33.78633338077428,0.9546506404876709,1.4876301288604736,phase2/outputs/phase2c_probe/semantic_heavy_cem/headphones_sides_only/strong/seed_00/candidates/cand_040_g03_m08/flow.png,phase2/outputs/phase2c_probe/semantic_heavy_cem/headphones_sides_only/strong/seed_00/candidates/cand_040_g03_m08/original.png,phase2/outputs/phase2c_probe/semantic_heavy_cem/headphones_sides_only/strong/seed_00/candidates/cand_040_g03_m08/original_edited.png,phase2/outputs/phase2c_probe/semantic_heavy_cem/headphones_sides_only/strong/seed_00/candidates/cand_040_g03_m08/perturbed.png,phase2/outputs/phase2c_probe/semantic_heavy_cem/headphones_sides_only/strong/seed_00/candidates/cand_040_g03_m08/perturbed_edited.png,0.0010852515697479248,0.0010852515697479248,phase2c_probe,0.24584360015189585,0.1271474795260404,"8.0*max(0,semantic_drop)+0.25*output_disruption-3.0*input_damage_penalty-0.75*geometry_excess_penalty",semantic_heavy_cem,add headphones,1,add_headphones,4,2,headphones_sides_only,headphones_sides_only,0.021481528878211975,0.016549095511436462,0.004932433366775513,0.29796266555786133,24101,0.026757091283798218,8.0,phase2/outputs/phase2b_cem/add_headphones/medium/seed_00/candidates/cand_025_g02_m09,cand_025_g02_m09,0.9,0.007498979568481445,0.005734428763389587,0.001764550805091858,4
phase2/outputs/phase2c_probe/semantic_heavy_cem/headphones_sides_only/strong/seed_00/candidates/cand_034_g03_m02,strong,6.0,phase2/outputs/phase2c_probe/semantic_heavy_cem/headphones_sides_only/strong/seed_00/candidates/cand_034_g03_m02,34,cand_034_g03_m02,0.027842342853546143,0.027842342853546143,True,0.02475041151046753,,True,,"[[1, 0], [0, 1], [1, 1], [2, 0], [0, 2], [2, 1]]",weak_candidate,[],0.02475041151046753,5.120068101212382,0.2315215704029529,0.02475041151046753,3,0.0,0.75,region_local_tps,False,False,0.0,3.0,0.011445025088083333,0.7882353067398071,0.0033340705558657646,0.7177296876907348,38.8276650198513,0.9717729687690735,0.02535329759120941,0.024890899658203125,0.0004623979330062866,1.9688469171524048,6.0,0.014740387598673502,0.0033708810806274414,0.28946319222450256,2,4,-0.0005546808242797852,0.0004623979330062866,0.13407311327685062,0.25,0.021316596586081243,0.7176470756530762,0.008443128317594528,33.425642673841686,0.9511932730674744,1.434961199760437,phase2/outputs/phase2c_probe/semantic_heavy_cem/headphones_sides_only/strong/seed_00/candidates/cand_034_g03_m02/flow.png,phase2/outputs/phase2c_probe/semantic_heavy_cem/headphones_sides_only/strong/seed_00/candidates/cand_034_g03_m02/original.png,phase2/outputs/phase2c_probe/semantic_heavy_cem/headphones_sides_only/strong/seed_00/candidates/cand_034_g03_m02/original_edited.png,phase2/outputs/phase2c_probe/semantic_heavy_cem/headphones_sides_only/strong/seed_00/candidates/cand_034_g03_m02/perturbed.png,phase2/outputs/phase2c_probe/semantic_heavy_cem/headphones_sides_only/strong/seed_00/candidates/cand_034_g03_m02/perturbed_edited.png,0.0030919313430786133,0.0030919313430786133,phase2c_probe,0.2315215704029529,0.13407311327685062,"8.0*max(0,semantic_drop)+0.25*output_disruption-3.0*input_damage_penalty-0.75*geometry_excess_penalty",semantic_heavy_cem,add headphones,1,add_headphones,5,2,headphones_sides_only,headphones_sides_only,0.021481528878211975,0.019884943962097168,0.0015965849161148071,0.3348379135131836,24101,0.02475041151046753,8.0,phase2/outputs/phase2b_cem/add_headphones/medium/seed_00/candidates/cand_025_g02_m09,cand_025_g02_m09,0.9,0.007498979568481445,-0.0005546808242797852,0.00805366039276123,4
phase2/outputs/phase2c_probe/semantic_heavy_cem/headphones_sides_only/strong/seed_00/candidates/cand_055_g04_m07,strong,6.0,phase2/outputs/phase2c_probe/semantic_heavy_cem/headphones_sides_only/strong/seed_00/candidates/cand_055_g04_m07,55,cand_055_g04_m07,0.027842342853546143,0.027842342853546143,True,0.025001168251037598,,True,,"[[1, 0], [0, 1], [1, 1], [2, 0], [0, 2], [2, 1]]",weak_candidate,[],0.025001168251037598,5.428434908390045,0.22965135693434657,0.025001168251037598,4,0.0,0.75,region_local_tps,False,False,0.0,3.0,0.010669158945956337,0.6313725709915161,0.003186030313372612,0.7317057847976683,39.43739629665917,0.9731705784797668,0.02535329759120941,0.02422437071800232,0.0011289268732070923,1.7997045516967773,6.0,0.012352670232454935,0.005758598446846008,0.28604841232299805,7,4,-0.0012664198875427246,0.0011289268732070923,0.11856804370418311,0.25,0.018353621362485292,0.7372549176216125,0.008651120588183403,34.72556464177976,0.9548464417457581,1.3580961227416992,phase2/outputs/phase2c_probe/semantic_heavy_cem/headphones_sides_only/strong/seed_00/candidates/cand_055_g04_m07/flow.png,phase2/outputs/phase2c_probe/semantic_heavy_cem/headphones_sides_only/strong/seed_00/candidates/cand_055_g04_m07/original.png,phase2/outputs/phase2c_probe/semantic_heavy_cem/headphones_sides_only/strong/seed_00/candidates/cand_055_g04_m07/original_edited.png,phase2/outputs/phase2c_probe/semantic_heavy_cem/headphones_sides_only/strong/seed_00/candidates/cand_055_g04_m07/perturbed.png,phase2/outputs/phase2c_probe/semantic_heavy_cem/headphones_sides_only/strong/seed_00/candidates/cand_055_g04_m07/perturbed_edited.png,0.002841174602508545,0.002841174602508545,phase2c_probe,0.22965135693434657,0.11856804370418311,"8.0*max(0,semantic_drop)+0.25*output_disruption-3.0*input_damage_penalty-0.75*geometry_excess_penalty",semantic_heavy_cem,add headphones,1,add_headphones,6,2,headphones_sides_only,headphones_sides_only,0.021481528878211975,0.014100059866905212,0.007381469011306763,0.3060722053050995,24101,0.025001168251037598,8.0,phase2/outputs/phase2b_cem/add_headphones/medium/seed_00/candidates/cand_025_g02_m09,cand_025_g02_m09,0.9,0.007498979568481445,-0.0012664198875427246,0.00876539945602417,4
phase2/outputs/phase2c_probe/semantic_heavy_cem/headphones_sides_only/strong/seed_00/candidates/cand_063_g04_m15,strong,6.0,phase2/outputs/phase2c_probe/semantic_heavy_cem/headphones_sides_only/strong/seed_00/candidates/cand_063_g04_m15,63,cand_063_g04_m15,0.027842342853546143,0.027842342853546143,True,0.024296224117279053,,True,,"[[1, 0], [0, 1], [1, 1], [2, 0], [0, 2], [2, 1]]",weak_candidate,[],0.024296224117279053,5.435173390433192,0.22447896755493293,0.024296224117279053,4,0.0,0.75,region_local_tps,False,False,0.0,3.0,0.010180828481371074,0.6823529601097107,0.0029419546481221914,0.7768288850784302,39.844337582917284,0.977682888507843,0.02535329759120941,0.023509949445724487,0.0018433481454849243,1.7083560228347778,6.0,0.014459033807118734,0.0036522348721822104,0.2495792955160141,15,4,0.0020775198936462402,0.0018433481454849243,0.12043669846680201,0.25,0.019292600520020815,0.6705882549285889,0.008196820504963398,34.29218456544859,0.9567337036132812,1.2704910039901733,phase2/outputs/phase2c_probe/semantic_heavy_cem/headphones_sides_only/strong/seed_00/candidates/cand_063_g04_m15/flow.png,phase2/outputs/phase2c_probe/semantic_heavy_cem/headphones_sides_only/strong/seed_00/candidates/cand_063_g04_m15/original.png,phase2/outputs/phase2c_probe/semantic_heavy_cem/headphones_sides_only/strong/seed_00/candidates/cand_063_g04_m15/original_edited.png,phase2/outputs/phase2c_probe/semantic_heavy_cem/headphones_sides_only/strong/seed_00/candidates/cand_063_g04_m15/perturbed.png,phase2/outputs/phase2c_probe/semantic_heavy_cem/headphones_sides_only/strong/seed_00/candidates/cand_063_g04_m15/perturbed_edited.png,0.00354611873626709,0.00354611873626709,phase2c_probe,0.22447896755493293,0.12043669846680201,"8.0*max(0,semantic_drop)+0.25*output_disruption-3.0*input_damage_penalty-0.75*geometry_excess_penalty",semantic_heavy_cem,add headphones,1,add_headphones,7,2,headphones_sides_only,headphones_sides_only,0.021481528878211975,0.017789632081985474,0.0036918967962265015,0.2905367314815521,24101,0.024296224117279053,8.0,phase2/outputs/phase2b_cem/add_headphones/medium/seed_00/candidates/cand_025_g02_m09,cand_025_g02_m09,0.9,0.007498979568481445,0.0020775198936462402,0.005421459674835205,4
phase2/outputs/phase2c_probe/semantic_heavy_cem/headphones_sides_only/strong/seed_00/candidates/cand_062_g04_m14,strong,6.0,phase2/outputs/phase2c_probe/semantic_heavy_cem/headphones_sides_only/strong/seed_00/candidates/cand_062_g04_m14,62,cand_062_g04_m14,0.027842342853546143,0.027842342853546143,True,0.024125993251800537,,True,,"[[1, 0], [0, 1], [1, 1], [2, 0], [0, 2], [2, 1]]",weak_candidate,[],0.024125993251800537,5.317376367747784,0.2242499283071263,0.024125993251800537,4,0.0,0.75,region_local_tps,False,False,0.0,3.0,0.010247596505198988,0.43921568989753723,0.0030609683599323034,0.7486424446105956,39.78755966178463,0.9748642444610596,0.02535329759120941,0.02110201120376587,0.0042512863874435425,1.9672034978866577,6.0,0.013067349791526794,0.00504391888777415,0.2661917507648468,14,4,-0.004531383514404297,-0.001149892807006836,0.12496792917088809,0.25,0.019762232017110144,0.615686297416687,0.008028880693018436,34.08328012414665,0.9540809988975525,1.3558310270309448,phase2/outputs/phase2c_probe/semantic_heavy_cem/headphones_sides_only/strong/seed_00/candidates/cand_062_g04_m14/flow.png,phase2/outputs/phase2c_probe/semantic_heavy_cem/headphones_sides_only/strong/seed_00/candidates/cand_062_g04_m14/original.png,phase2/outputs/phase2c_probe/semantic_heavy_cem/headphones_sides_only/strong/seed_00/candidates/cand_062_g04_m14/original_edited.png,phase2/outputs/phase2c_probe/semantic_heavy_cem/headphones_sides_only/strong/seed_00/candidates/cand_062_g04_m14/perturbed.png,phase2/outputs/phase2c_probe/semantic_heavy_cem/headphones_sides_only/strong/seed_00/candidates/cand_062_g04_m14/perturbed_edited.png,0.0037163496017456055,0.0037163496017456055,phase2c_probe,0.2242499283071263,0.12496792917088809,"8.0*max(0,semantic_drop)+0.25*output_disruption-3.0*input_damage_penalty-0.75*geometry_excess_penalty",semantic_heavy_cem,add headphones,1,add_headphones,8,2,headphones_sides_only,headphones_sides_only,0.021481528878211975,0.02263142168521881,-0.001149892807006836,0.3345584273338318,24101,0.024125993251800537,8.0,phase2/outputs/phase2b_cem/add_headphones/medium/seed_00/candidates/cand_025_g02_m09,cand_025_g02_m09,0.9,0.007498979568481445,-0.004531383514404297,0.012030363082885742,4
phase2/outputs/phase2c_probe/semantic_heavy_cem/headphones_sides_only/strong/seed_00/candidates/cand_037_g03_m05,strong,6.0,phase2/outputs/phase2c_probe/semantic_heavy_cem/headphones_sides_only/strong/seed_00/candidates/cand_037_g03_m05,37,cand_037_g03_m05,0.027842342853546143,0.027842342853546143,True,0.02356046438217163,,True,,"[[1, 0], [0, 1], [1, 1], [2, 0], [0, 2], [2, 1]]",weak_candidate,[],0.02356046438217163,5.258775256574154,0.21928864092092357,0.02356046438217163,3,0.0,0.75,region_local_tps,False,False,0.0,3.0,0.012046458219139968,0.6666666865348816,0.003559780539944768,0.690912365913391,38.38281242606627,0.9690912365913391,0.02535329759120941,0.02535712718963623,-3.829598426818848e-06,1.903421401977539,6.0,0.01552996039390564,0.0025813082853953042,0.3235454261302948,5,4,0.002626180648803711,-3.829598426818848e-06,0.12321970345420204,0.25,0.019346767370508517,0.7137255072593689,0.008838708512485027,34.267831807147175,0.954167366027832,1.4570173025131226,phase2/outputs/phase2c_probe/semantic_heavy_cem/headphones_sides_only/strong/seed_00/candidates/cand_037_g03_m05/flow.png,phase2/outputs/phase2c_probe/semantic_heavy_cem/headphones_sides_only/strong/seed_00/candidates/cand_037_g03_m05/original.png,phase2/outputs/phase2c_probe/semantic_heavy_cem/headphones_sides_only/strong/seed_00/candidates/cand_037_g03_m05/original_edited.png,phase2/outputs/phase2c_probe/semantic_heavy_cem/headphones_sides_only/strong/seed_00/candidates/cand_037_g03_m05/perturbed.png,phase2/outputs/phase2c_probe/semantic_heavy_cem/headphones_sides_only/strong/seed_00/candidates/cand_037_g03_m05/perturbed_edited.png,0.004281878471374512,0.004281878471374512,phase2c_probe,0.21928864092092357,0.12321970345420204,"8.0*max(0,semantic_drop)+0.25*output_disruption-3.0*input_damage_penalty-0.75*geometry_excess_penalty",semantic_heavy_cem,add headphones,1,add_headphones,9,2,headphones_sides_only,headphones_sides_only,0.021481528878211975,0.018606573343276978,0.0028749555349349976,0.323711097240448,24101,0.02356046438217163,8.0,phase2/outputs/phase2b_cem/add_headphones/medium/seed_00/candidates/cand_025_g02_m09,cand_025_g02_m09,0.9,0.007498979568481445,0.002626180648803711,0.004872798919677734,4
phase2/outputs/phase2c_probe/semantic_heavy_cem/headphones_sides_only/strong/seed_00/candidates/cand_039_g03_m07,strong,6.0,phase2/outputs/phase2c_probe/semantic_heavy_cem/headphones_sides_only/strong/seed_00/candidates/cand_039_g03_m07,39,cand_039_g03_m07,0.027842342853546143,0.027842342853546143,True,0.02318701148033142,,True,,"[[1, 0], [0, 1], [1, 1], [2, 0], [0, 2], [2, 1]]",weak_candidate,[],0.02318701148033142,5.860414557158947,0.21730829640759364,0.02318701148033142,3,0.0,0.75,region_local_tps,False,False,0.0,3.0,0.010589784777228913,0.7372549176216125,0.0031155154574662447,0.7418165206909179,39.502257324784544,0.9741816520690918,0.02535329759120941,0.02450546622276306,0.0008478313684463501,1.7894577980041504,6.0,0.014464358488718668,0.0036469101905822754,0.26364603638648987,7,4,-7.690489292144775e-05,0.0008478313684463501,0.12724881825976914,0.25,0.02010732754601376,0.7058823704719543,0.008108207024633884,33.932912948229685,0.9531804919242859,1.3090574741363525,phase2/outputs/phase2c_probe/semantic_heavy_cem/headphones_sides_only/strong/seed_00/candidates/cand_039_g03_m07/flow.png,phase2/outputs/phase2c_probe/semantic_heavy_cem/headphones_sides_only/strong/seed_00/candidates/cand_039_g03_m07/original.png,phase2/outputs/phase2c_probe/semantic_heavy_cem/headphones_sides_only/strong/seed_00/candidates/cand_039_g03_m07/original_edited.png,phase2/outputs/phase2c_probe/semantic_heavy_cem/headphones_sides_only/strong/seed_00/candidates/cand_039_g03_m07/perturbed.png,phase2/outputs/phase2c_probe/semantic_heavy_cem/headphones_sides_only/strong/seed_00/candidates/cand_039_g03_m07/perturbed_edited.png,0.004655331373214722,0.004655331373214722,phase2c_probe,0.21730829640759364,0.12724881825976914,"8.0*max(0,semantic_drop)+0.25*output_disruption-3.0*input_damage_penalty-0.75*geometry_excess_penalty",semantic_heavy_cem,add headphones,1,add_headphones,10,2,headphones_sides_only,headphones_sides_only,0.021481528878211975,0.018964514136314392,0.002517014741897583,0.3043295741081238,24101,0.02318701148033142,8.0,phase2/outputs/phase2b_cem/add_headphones/medium/seed_00/candidates/cand_025_g02_m09,cand_025_g02_m09,0.9,0.007498979568481445,-7.690489292144775e-05,0.007575884461402893,4
