disp_penalty,edit_direction_cosine,edit_direction_mse,effective_objective_scale,elapsed_seconds,fold_penalty,foldover_fraction_det_below_0,grad_norm,initial_objective_grad_norm,initial_regularizer_grad_norm,iter,jacobian_det_mean,jacobian_det_min,loss,low_det_fraction_below_0p2,max_disp_px,mean_disp_px,normalized_visual_mse,objective,objective_gradient_probe_multiplier,p95_disp_px,scaled_objective,smooth_penalty,unet_prediction_mse,vae_conditioning_mse,visual_mse
0.0013188610319048166,0.9483718872070312,6.213559231582622e-07,1900340.2822994012,0.8425219003111124,0.0,0.0,0.02028859592974186,7.693869061768055e-09,0.011696775443851948,1,1.0,0.9735980033874512,-1.179628610610962,0.0,0.44323447346687317,0.08829766511917114,0.00010290989303030074,6.213559231582622e-07,1000000.0,0.32581424713134766,1.1807876825332642,0.0005270165856927633,4.57852411273052e-06,0.35494548082351685,2.2815904230810702e-05
0.00783189944922924,0.9477849006652832,6.326968104986008e-07,1900340.2822994012,1.272396283224225,0.0,0.0,0.033550191670656204,7.693869061768055e-09,0.011696775443851948,2,1.0,0.9512848258018494,-1.1960475444793701,0.0,1.0523293018341064,0.21511180698871613,0.000640848302282393,6.326968104986008e-07,1000000.0,0.7858690619468689,1.2023391723632812,0.0011569301132112741,1.2457776392693631e-05,1.0590871572494507,0.0001420809276169166
0.009902788326144218,0.9491350650787354,6.223261266313784e-07,1900340.2822994012,1.6958623919636011,0.0,0.0,0.04581303894519806,7.693869061768055e-09,0.011696775443851948,3,1.0,0.932892918586731,-1.1758787631988525,0.0,1.178762435913086,0.23520833253860474,0.0006345240981318057,6.223261266313784e-07,1000000.0,0.9219536185264587,1.1826313734054565,0.0013793653342872858,1.285167036257917e-05,1.0670993328094482,0.00014067880692891777
0.009788623079657555,0.9472178220748901,6.452810907831008e-07,1900340.2822994012,2.157355511561036,0.0,0.0,0.02867061272263527,7.693869061768055e-09,0.011696775443851948,4,1.0,0.934137225151062,-1.2192295789718628,0.0,1.062921404838562,0.24083682894706726,0.0006864503957331181,6.452810907831008e-07,1000000.0,0.8951281309127808,1.226253628730774,0.0012513210531324148,1.2561679795908276e-05,1.0393147468566895,0.00015219126362353563
0.009808018803596497,0.9466817378997803,6.49703792987566e-07,1900340.2822994012,2.6049162540584803,0.0,0.0,0.0293761994689703,7.693869061768055e-09,0.011696775443851948,5,1.0,0.9429142475128174,-1.227760910987854,0.0,0.9616888165473938,0.2426450252532959,0.0006677328492514789,6.49703792987566e-07,1000000.0,0.8578876256942749,1.2346582412719727,0.0012362374691292644,1.6407939256168902e-05,1.3315858840942383,0.00014804143575020134
0.009466809220612049,0.9450424909591675,6.669473577858298e-07,1900340.2822994012,3.1099908258765936,0.0,0.0,0.047826316207647324,7.693869061768055e-09,0.011696775443851948,6,1.0,0.9461822509765625,-1.2604364156723022,0.0,0.8723695278167725,0.24323955178260803,0.000693249749019742,6.669473577858298e-07,1000000.0,0.8091744184494019,1.2674269676208496,0.0012154805008322,1.49564839375671e-05,1.2664721012115479,0.0001536987256258726
0.006783146411180496,0.9452943801879883,6.573177984137146e-07,1900340.2822994012,3.571662776172161,0.0,0.0,0.02869422920048237,7.693869061768055e-09,0.011696775443851948,7,1.0,0.9450027346611023,-1.2437385320663452,0.0,0.8383592367172241,0.20671725273132324,0.0005407294374890625,6.573177984137146e-07,1000000.0,0.6628262996673584,1.2491275072097778,0.0010896476451307535,1.1988971891696565e-05,1.045101284980774,0.00011988382175331935
0.0049215033650398254,0.9445574283599854,6.666176659564371e-07,1900340.2822994012,4.0390473529696465,0.0,0.0,0.017453448846936226,7.693869061768055e-09,0.011696775443851948,8,1.0,0.9462515711784363,-1.2630752325057983,0.0,0.8068666458129883,0.17433789372444153,0.00035009547718800604,6.666176659564371e-07,1000000.0,0.620559573173523,1.2668004035949707,0.0010308298515155911,9.56421899900306e-06,0.8484101295471191,7.761882443446666e-05
0.004832817241549492,0.9459542632102966,6.567825039383024e-07,1900340.2822994012,4.507839046418667,0.0,0.0,0.04121069610118866,7.693869061768055e-09,0.011696775443851948,9,1.0,0.949043869972229,-1.2446843385696411,0.0,0.8806935548782349,0.16535943746566772,0.00030504580354318023,6.567825039383024e-07,1000000.0,0.6521538496017456,1.2481101751327515,0.001075957203283906,8.98919279279653e-06,0.7488194704055786,6.763096462236717e-05
0.00492083141580224,0.944470226764679,6.682129196633468e-07,1900340.2822994012,4.9358639139682055,0.0,0.0,0.04422103241086006,7.693869061768055e-09,0.011696775443851948,10,1.0,0.9446219801902771,-1.266248106956482,0.0,0.8592845797538757,0.16787934303283691,0.00032274695695377886,6.682129196633468e-07,1000000.0,0.6491703391075134,1.269831895828247,0.001132279634475708,8.815572073217481e-06,0.732229471206665,7.155544881243259e-05
0.0056709968484938145,0.946412205696106,6.443239044529037e-07,1900340.2822994012,5.341619744896889,0.0,0.0,0.023869415745139122,7.693869061768055e-09,0.011696775443851948,11,1.0,0.9413318634033203,-1.220396876335144,0.0,0.8954249024391174,0.18035709857940674,0.00036489934427663684,6.443239044529037e-07,1000000.0,0.7018715143203735,1.2244346141815186,0.0011911503970623016,9.9546759884106e-06,0.8300002813339233,8.090095070656389e-05
0.00697355018928647,0.9470305442810059,6.408179160644067e-07,1900340.2822994012,5.763001391664147,0.0,0.0,0.026603544130921364,7.693869061768055e-09,0.011696775443851948,12,1.0,0.9399576783180237,-1.2129000425338745,0.0,0.9090155959129333,0.20099474489688873,0.00044696975965052843,6.408179160644067e-07,1000000.0,0.7630064487457275,1.217772126197815,0.0012611413840204477,1.1255885510763619e-05,0.9169831275939941,9.909658547258005e-05
0.0073971981182694435,0.947348952293396,6.499427627204568e-07,1900340.2822994012,6.176618056371808,0.0,0.0,0.02537553384900093,7.693869061768055e-09,0.011696775443851948,13,0.9999999403953552,0.9405069351196289,-1.2298719882965088,0.0,0.8888424038887024,0.20966318249702454,0.0004891840508207679,6.499427627204568e-07,1000000.0,0.755351722240448,1.2351124286651611,0.001268218969926238,1.2167891327408142e-05,0.9828195571899414,0.00010845581709872931
0.007210282143205404,0.9473283290863037,6.466081003964064e-07,1900340.2822994012,6.586892703548074,0.0,0.0,0.018948901444673538,7.693869061768055e-09,0.011696775443851948,14,1.0,0.9418607950210571,-1.2236007452011108,0.0,0.9303495287895203,0.2111620008945465,0.00048614179831929505,6.466081003964064e-07,1000000.0,0.7055385708808899,1.2287753820419312,0.001247866079211235,1.2641316061490215e-05,1.0403966903686523,0.00010778132127597928
0.006757830269634724,0.9477988481521606,6.399172889359761e-07,1900340.2822994012,7.0145131796598434,0.0,0.0,0.02135980874300003,7.693869061768055e-09,0.011696775443851948,15,1.0,0.9444174766540527,-1.211215615272522,0.0,0.9978415369987488,0.20527219772338867,0.00045362848322838545,6.399172889359761e-07,1000000.0,0.678276538848877,1.2160606384277344,0.00119072909001261,1.2401660569594242e-05,1.0257434844970703,0.00010057287727249786
0.006280618719756603,0.947195291519165,6.478853720182087e-07,1900340.2822994012,7.4171611946076155,0.0,0.0,0.02222507633268833,7.693869061768055e-09,0.011696775443851948,16,1.0,0.947630763053894,-1.2268142700195312,0.0,1.0495662689208984,0.19553926587104797,0.00040391567745245993,6.478853720182087e-07,1000000.0,0.6524032950401306,1.2312026023864746,0.001114329556003213,1.1497846571728587e-05,0.9436169266700745,8.955116936704144e-05
0.006024091970175505,0.9486076831817627,6.338148637041741e-07,1900340.2822994012,7.835710348561406,0.0,0.0,0.01921207830309868,7.693869061768055e-09,0.011696775443851948,17,1.0,0.947685956954956,-1.200366497039795,0.0,1.0944744348526,0.18695124983787537,0.00037131612771190703,6.338148637041741e-07,1000000.0,0.6781376600265503,1.2044638395309448,0.0010570038575679064,1.1477613043098245e-05,0.9287814497947693,8.232360414694995e-05
0.005772690754383802,0.9476060271263123,6.377679255820112e-07,1900340.2822994012,8.266828645020723,0.0,0.0,0.013653832487761974,7.693869061768055e-09,0.011696775443851948,18,1.0,0.9461119771003723,-1.208186388015747,0.0,1.1147502660751343,0.17940568923950195,0.0003344114520587027,6.377679255820112e-07,1000000.0,0.6972323656082153,1.2119760513305664,0.0010273064253851771,1.0867790479096584e-05,0.8796586990356445,7.414155697915703e-05
