attack_score,budget,foldover_fraction_det_below_0,input_damage_penalty,input_l2,input_psnr,input_ssim,iter,jacobian_det_mean,jacobian_det_min,low_det_fraction_below_0p2,max_disp_px,mean_disp_px,normalized_output_l2,objective,output_disruption,output_l2,output_psnr,output_ssim,p95_disp_px,path_flow,path_perturbed,path_perturbed_edited,prompt,prompt_slug,start,target_input_ssim
0.10018633694301443,medium,0.0,0.0,0.007105099719246635,42.968596448425814,0.9882281422615051,100,1.0,0.9617915153503418,0.0,1.513270378112793,0.15224415063858032,0.06044368834148244,edit_direction,0.10018633694301443,0.01511092208537061,36.41418067434471,0.960257351398468,0.7071770429611206,phase1/outputs/phase1a_screening/add_black_sunglasses/edit_direction/medium/start_02/checkpoints/iter_100/flow.png,phase1/outputs/phase1a_screening/add_black_sunglasses/edit_direction/medium/start_02/checkpoints/iter_100/perturbed.png,phase1/outputs/phase1a_screening/add_black_sunglasses/edit_direction/medium/start_02/checkpoints/iter_100/perturbed_edited.png,add black sunglasses,add_black_sunglasses,2,0.94
0.0992808305853235,medium,0.0,0.0,0.005577000644703089,45.071986106077055,0.9920451641082764,150,1.0,0.9562886953353882,0.0,0.6842769384384155,0.13270576298236847,0.059630092346035175,edit_direction,0.0992808305853235,0.014907523086508794,36.5318901882467,0.9603492617607117,0.4737040102481842,phase1/outputs/phase1a_screening/add_black_sunglasses/edit_direction/medium/start_02/checkpoints/iter_150/flow.png,phase1/outputs/phase1a_screening/add_black_sunglasses/edit_direction/medium/start_02/checkpoints/iter_150/perturbed.png,phase1/outputs/phase1a_screening/add_black_sunglasses/edit_direction/medium/start_02/checkpoints/iter_150/perturbed_edited.png,add black sunglasses,add_black_sunglasses,2,0.94
0.07015564928777332,strong,0.0,0.0,0.00464177811921072,46.66631246030547,0.995307445526123,0,1.0,0.9891078472137451,0.0,0.5300926566123962,0.09410414099693298,0.04313513527639027,edit_direction,0.07015564928777332,0.010783783819097567,39.34457653916115,0.9729794859886169,0.3178038001060486,phase1/outputs/phase1a_screening/add_black_sunglasses/edit_direction/strong/start_00/checkpoints/iter_000/flow.png,phase1/outputs/phase1a_screening/add_black_sunglasses/edit_direction/strong/start_00/checkpoints/iter_000/perturbed.png,phase1/outputs/phase1a_screening/add_black_sunglasses/edit_direction/strong/start_00/checkpoints/iter_000/perturbed_edited.png,add black sunglasses,add_black_sunglasses,0,0.9
0.15489123456732484,strong,0.0,0.0,0.011504528045243842,38.78262385724788,0.9632477164268494,50,1.0,0.9183489680290222,0.0,3.2443573474884033,0.29154160618782043,0.09065632217184756,edit_direction,0.15489123456732484,0.02266408054296189,32.89323790203111,0.9357650876045227,1.3440842628479004,phase1/outputs/phase1a_screening/add_black_sunglasses/edit_direction/strong/start_00/checkpoints/iter_050/flow.png,phase1/outputs/phase1a_screening/add_black_sunglasses/edit_direction/strong/start_00/checkpoints/iter_050/perturbed.png,phase1/outputs/phase1a_screening/add_black_sunglasses/edit_direction/strong/start_00/checkpoints/iter_050/perturbed_edited.png,add black sunglasses,add_black_sunglasses,0,0.9
0.18046094183591893,strong,0.0,0.0,0.013358185835282288,37.485050380958775,0.953777551651001,100,1.0,0.9363059997558594,0.0,4.669997215270996,0.38924792408943176,0.10563249592451145,edit_direction,0.18046094183591893,0.02640812398112786,31.56524899485655,0.9251715540885925,1.7079894542694092,phase1/outputs/phase1a_screening/add_black_sunglasses/edit_direction/strong/start_00/checkpoints/iter_100/flow.png,phase1/outputs/phase1a_screening/add_black_sunglasses/edit_direction/strong/start_00/checkpoints/iter_100/perturbed.png,phase1/outputs/phase1a_screening/add_black_sunglasses/edit_direction/strong/start_00/checkpoints/iter_100/perturbed_edited.png,add black sunglasses,add_black_sunglasses,0,0.9
0.14398999694096554,strong,0.0,0.0,0.012178222517219495,38.288321897931326,0.9615199565887451,150,1.0,0.9035909175872803,0.0,4.173214912414551,0.31801673769950867,0.07885404113041868,edit_direction,0.14398999694096554,0.01971351028260467,34.10472072534215,0.9348640441894531,1.2744395732879639,phase1/outputs/phase1a_screening/add_black_sunglasses/edit_direction/strong/start_00/checkpoints/iter_150/flow.png,phase1/outputs/phase1a_screening/add_black_sunglasses/edit_direction/strong/start_00/checkpoints/iter_150/perturbed.png,phase1/outputs/phase1a_screening/add_black_sunglasses/edit_direction/strong/start_00/checkpoints/iter_150/perturbed_edited.png,add black sunglasses,add_black_sunglasses,0,0.9
0.07727958140713367,strong,0.0,0.0,0.004826571059900058,46.327225909252476,0.9947774410247803,0,1.0,0.973564624786377,0.0,0.4440590441226959,0.08835211396217346,0.047375871518675415,edit_direction,0.07727958140713367,0.011843967879668854,38.5300555813817,0.9700962901115417,0.32608750462532043,phase1/outputs/phase1a_screening/add_black_sunglasses/edit_direction/strong/start_01/checkpoints/iter_000/flow.png,phase1/outputs/phase1a_screening/add_black_sunglasses/edit_direction/strong/start_01/checkpoints/iter_000/perturbed.png,phase1/outputs/phase1a_screening/add_black_sunglasses/edit_direction/strong/start_01/checkpoints/iter_000/perturbed_edited.png,add black sunglasses,add_black_sunglasses,1,0.9
0.1961639235717001,strong,0.0,0.0,0.018181845236983425,34.807240864994625,0.9342290759086609,50,1.0,0.8702443242073059,0.0,3.1165225505828857,0.49124741554260254,0.11328026754676723,edit_direction,0.1961639235717001,0.028320066886691808,30.95811450517725,0.9171163439750671,1.8338534832000732,phase1/outputs/phase1a_screening/add_black_sunglasses/edit_direction/strong/start_01/checkpoints/iter_050/flow.png,phase1/outputs/phase1a_screening/add_black_sunglasses/edit_direction/strong/start_01/checkpoints/iter_050/perturbed.png,phase1/outputs/phase1a_screening/add_black_sunglasses/edit_direction/strong/start_01/checkpoints/iter_050/perturbed_edited.png,add black sunglasses,add_black_sunglasses,1,0.9
0.23024061465306003,strong,0.0,0.0,0.0264419328485964,31.554136040612274,0.9027668833732605,100,1.0,0.7859485149383545,0.0,5.826605796813965,0.8978704214096069,0.12697437548680027,edit_direction,0.23024061465306003,0.03174359387170007,29.9668781172874,0.8967337608337402,4.078004360198975,phase1/outputs/phase1a_screening/add_black_sunglasses/edit_direction/strong/start_01/checkpoints/iter_100/flow.png,phase1/outputs/phase1a_screening/add_black_sunglasses/edit_direction/strong/start_01/checkpoints/iter_100/perturbed.png,phase1/outputs/phase1a_screening/add_black_sunglasses/edit_direction/strong/start_01/checkpoints/iter_100/perturbed_edited.png,add black sunglasses,add_black_sunglasses,1,0.9
0.2173425875099215,strong,0.0,0.026351165771484553,0.0280288390598092,31.04789780245406,0.8967061042785645,150,1.0,0.7047165632247925,0.0,5.365835666656494,0.9318099021911621,0.13604728797989238,edit_direction,0.24369375328140605,0.034011821994973095,29.3674020504557,0.8923535346984863,3.9178688526153564,phase1/outputs/phase1a_screening/add_black_sunglasses/edit_direction/strong/start_01/checkpoints/iter_150/flow.png,phase1/outputs/phase1a_screening/add_black_sunglasses/edit_direction/strong/start_01/checkpoints/iter_150/perturbed.png,phase1/outputs/phase1a_screening/add_black_sunglasses/edit_direction/strong/start_01/checkpoints/iter_150/perturbed_edited.png,add black sunglasses,add_black_sunglasses,1,0.9
0.07246748904820932,strong,0.0,0.0,0.004476727651464137,46.98078651556568,0.995233952999115,0,1.0,0.9801590442657471,0.0,0.4334917962551117,0.0929630696773529,0.046064300342764986,edit_direction,0.07246748904820932,0.011516075085691246,38.773910243029036,0.9735968112945557,0.3493506610393524,phase1/outputs/phase1a_screening/add_black_sunglasses/edit_direction/strong/start_02/checkpoints/iter_000/flow.png,phase1/outputs/phase1a_screening/add_black_sunglasses/edit_direction/strong/start_02/checkpoints/iter_000/perturbed.png,phase1/outputs/phase1a_screening/add_black_sunglasses/edit_direction/strong/start_02/checkpoints/iter_000/perturbed_edited.png,add black sunglasses,add_black_sunglasses,2,0.9
0.06308529183417767,strong,0.0,0.0,0.0030925076024304224,50.1937844810939,0.9974097609519958,50,1.0,0.9741563200950623,0.0,0.42520374059677124,0.0677536278963089,0.04022208258658856,edit_direction,0.06308529183417767,0.01005552064664714,39.9519087587053,0.9771367907524109,0.26712310314178467,phase1/outputs/phase1a_screening/add_black_sunglasses/edit_direction/strong/start_02/checkpoints/iter_050/flow.png,phase1/outputs/phase1a_screening/add_black_sunglasses/edit_direction/strong/start_02/checkpoints/iter_050/perturbed.png,phase1/outputs/phase1a_screening/add_black_sunglasses/edit_direction/strong/start_02/checkpoints/iter_050/perturbed_edited.png,add black sunglasses,add_black_sunglasses,2,0.9
0.10723394116113412,strong,0.0,0.0,0.005278832603070425,45.54924219364431,0.9927949905395508,100,1.0,0.9701669812202454,0.0,0.6829630136489868,0.10281839966773987,0.06858938893029916,edit_direction,0.10723394116113412,0.01714734723257479,35.31606115250113,0.961355447769165,0.41144832968711853,phase1/outputs/phase1a_screening/add_black_sunglasses/edit_direction/strong/start_02/checkpoints/iter_100/flow.png,phase1/outputs/phase1a_screening/add_black_sunglasses/edit_direction/strong/start_02/checkpoints/iter_100/perturbed.png,phase1/outputs/phase1a_screening/add_black_sunglasses/edit_direction/strong/start_02/checkpoints/iter_100/perturbed_edited.png,add black sunglasses,add_black_sunglasses,2,0.9
0.11607176356689863,strong,0.0,0.0,0.012697307952533932,37.92576694354197,0.9655961990356445,150,1.0,0.9449146389961243,0.0,1.6011097431182861,0.2153683304786682,0.06361633830444746,edit_direction,0.11607176356689863,0.015904084576111865,35.969826468239795,0.9475445747375488,1.0212509632110596,phase1/outputs/phase1a_screening/add_black_sunglasses/edit_direction/strong/start_02/checkpoints/iter_150/flow.png,phase1/outputs/phase1a_screening/add_black_sunglasses/edit_direction/strong/start_02/checkpoints/iter_150/perturbed.png,phase1/outputs/phase1a_screening/add_black_sunglasses/edit_direction/strong/start_02/checkpoints/iter_150/perturbed_edited.png,add black sunglasses,add_black_sunglasses,2,0.9
0.07035841047511258,medium,0.0,0.0,0.004638523057068782,46.67240560559296,0.9953143000602722,0,1.0,0.9891099333763123,0.0,0.5290063619613647,0.09403524547815323,0.04329831897959867,unet_prediction,0.07035841047511258,0.010824579744899667,39.3117791152222,0.9729399085044861,0.3174896240234375,phase1/outputs/phase1a_screening/add_black_sunglasses/unet_prediction/medium/start_00/checkpoints/iter_000/flow.png,phase1/outputs/phase1a_screening/add_black_sunglasses/unet_prediction/medium/start_00/checkpoints/iter_000/perturbed.png,phase1/outputs/phase1a_screening/add_black_sunglasses/unet_prediction/medium/start_00/checkpoints/iter_000/perturbed_edited.png,add black sunglasses,add_black_sunglasses,0,0.94
0.15914244223164525,medium,0.0,0.0,0.014425340632405205,36.817478456994294,0.9613907337188721,50,1.0,0.8939830660820007,0.0,2.6009774208068848,0.3197888135910034,0.09444487858342138,unet_prediction,0.15914244223164525,0.023611219645855344,32.537631574152634,0.9353024363517761,1.3360185623168945,phase1/outputs/phase1a_screening/add_black_sunglasses/unet_prediction/medium/start_00/checkpoints/iter_050/flow.png,phase1/outputs/phase1a_screening/add_black_sunglasses/unet_prediction/medium/start_00/checkpoints/iter_050/perturbed.png,phase1/outputs/phase1a_screening/add_black_sunglasses/unet_prediction/medium/start_00/checkpoints/iter_050/perturbed_edited.png,add black sunglasses,add_black_sunglasses,0,0.94
0.14122375260300518,medium,0.0,0.0,0.014473758227142976,36.78837372400814,0.9637863636016846,100,1.0,0.8761641383171082,0.0,2.6330106258392334,0.2959393262863159,0.08011999140686872,unet_prediction,0.14122375260300518,0.02002999785171718,33.96638194571851,0.9388962388038635,1.473356008529663,phase1/outputs/phase1a_screening/add_black_sunglasses/unet_prediction/medium/start_00/checkpoints/iter_100/flow.png,phase1/outputs/phase1a_screening/add_black_sunglasses/unet_prediction/medium/start_00/checkpoints/iter_100/perturbed.png,phase1/outputs/phase1a_screening/add_black_sunglasses/unet_prediction/medium/start_00/checkpoints/iter_100/perturbed_edited.png,add black sunglasses,add_black_sunglasses,0,0.94
0.046399417426222,medium,0.0,0.1547861289978023,0.022775938097565805,32.85047452445958,0.9206517338752747,150,1.0,0.8573090434074402,0.0,2.9930100440979004,0.5615507960319519,0.11215224077903531,unet_prediction,0.2011855464240243,0.028038060194758827,31.045040724131656,0.910966694355011,2.5549333095550537,phase1/outputs/phase1a_screening/add_black_sunglasses/unet_prediction/medium/start_00/checkpoints/iter_150/flow.png,phase1/outputs/phase1a_screening/add_black_sunglasses/unet_prediction/medium/start_00/checkpoints/iter_150/perturbed.png,phase1/outputs/phase1a_screening/add_black_sunglasses/unet_prediction/medium/start_00/checkpoints/iter_150/perturbed_edited.png,add black sunglasses,add_black_sunglasses,0,0.94
0.07752470398504499,medium,0.0,0.0,0.004823485959002776,46.33277962707539,0.994783878326416,0,1.0,0.9735980033874512,0.0,0.44323447346687317,0.08829766511917114,0.047573429590055984,unet_prediction,0.07752470398504499,0.011893357397513996,38.493910605877176,0.970048725605011,0.32581424713134766,phase1/outputs/phase1a_screening/add_black_sunglasses/unet_prediction/medium/start_01/checkpoints/iter_000/flow.png,phase1/outputs/phase1a_screening/add_black_sunglasses/unet_prediction/medium/start_01/checkpoints/iter_000/perturbed.png,phase1/outputs/phase1a_screening/add_black_sunglasses/unet_prediction/medium/start_01/checkpoints/iter_000/perturbed_edited.png,add black sunglasses,add_black_sunglasses,1,0.94
0.11093848802173033,medium,0.0,0.0,0.009754604215540804,40.21580694054802,0.9816422462463379,50,1.0,0.932158887386322,0.0,1.0302587747573853,0.1835705190896988,0.06341993667209044,unet_prediction,0.11093848802173033,0.01585498416802261,35.99668374601927,0.9524814486503601,0.6783332824707031,phase1/outputs/phase1a_screening/add_black_sunglasses/unet_prediction/medium/start_01/checkpoints/iter_050/flow.png,phase1/outputs/phase1a_screening/add_black_sunglasses/unet_prediction/medium/start_01/checkpoints/iter_050/perturbed.png,phase1/outputs/phase1a_screening/add_black_sunglasses/unet_prediction/medium/start_01/checkpoints/iter_050/perturbed_edited.png,add black sunglasses,add_black_sunglasses,1,0.94
0.1369840393173657,medium,0.0,0.0,0.011008350499527957,39.16555502405431,0.970714271068573,100,1.0,0.9601690173149109,0.0,1.8671292066574097,0.2502852976322174,0.07886992789387325,unet_prediction,0.1369840393173657,0.01971748197346831,34.1029709510321,0.9418858885765076,1.0516194105148315,phase1/outputs/phase1a_screening/add_black_sunglasses/unet_prediction/medium/start_01/checkpoints/iter_100/flow.png,phase1/outputs/phase1a_screening/add_black_sunglasses/unet_prediction/medium/start_01/checkpoints/iter_100/perturbed.png,phase1/outputs/phase1a_screening/add_black_sunglasses/unet_prediction/medium/start_01/checkpoints/iter_100/perturbed_edited.png,add black sunglasses,add_black_sunglasses,1,0.94
0.11005174961548982,medium,0.0,0.0,0.009894061761641594,40.09250765939143,0.9807047843933105,150,0.9999999403953552,0.9413996338844299,0.0,1.0797375440597534,0.1543850600719452,0.06233578768235383,unet_prediction,0.11005174961548982,0.015583946920588457,36.14645079367109,0.952284038066864,0.6092932224273682,phase1/outputs/phase1a_screening/add_black_sunglasses/unet_prediction/medium/start_01/checkpoints/iter_150/flow.png,phase1/outputs/phase1a_screening/add_black_sunglasses/unet_prediction/medium/start_01/checkpoints/iter_150/perturbed.png,phase1/outputs/phase1a_screening/add_black_sunglasses/unet_prediction/medium/start_01/checkpoints/iter_150/perturbed_edited.png,add black sunglasses,add_black_sunglasses,1,0.94
0.07205644911822168,medium,0.0,0.0,0.004473284176968788,46.9874702253724,0.9952408671379089,0,1.0,0.9801750183105469,0.0,0.4327509105205536,0.09290187805891037,0.045694208803738035,unet_prediction,0.07205644911822168,0.011423552200934509,38.843976588379725,0.9736377596855164,0.34896957874298096,phase1/outputs/phase1a_screening/add_black_sunglasses/unet_prediction/medium/start_02/checkpoints/iter_000/flow.png,phase1/outputs/phase1a_screening/add_black_sunglasses/unet_prediction/medium/start_02/checkpoints/iter_000/perturbed.png,phase1/outputs/phase1a_screening/add_black_sunglasses/unet_prediction/medium/start_02/checkpoints/iter_000/perturbed_edited.png,add black sunglasses,add_black_sunglasses,2,0.94
0.0933563188847849,medium,0.0,0.0,0.007235809791764974,42.81025715982827,0.9889624714851379,50,1.0,0.9504080414772034,0.0,0.7506707906723022,0.1136694848537445,0.054558523112232415,unet_prediction,0.0933563188847849,0.013639630778058104,37.303947715617596,0.9612022042274475,0.4678000509738922,phase1/outputs/phase1a_screening/add_black_sunglasses/unet_prediction/medium/start_02/checkpoints/iter_050/flow.png,phase1/outputs/phase1a_screening/add_black_sunglasses/unet_prediction/medium/start_02/checkpoints/iter_050/perturbed.png,phase1/outputs/phase1a_screening/add_black_sunglasses/unet_prediction/medium/start_02/checkpoints/iter_050/perturbed_edited.png,add black sunglasses,add_black_sunglasses,2,0.94
0.09744721177474207,medium,0.0,0.0,0.008010163503605849,41.927172379965505,0.9862774014472961,100,1.0,0.9439939260482788,0.0,0.9431107640266418,0.12583063542842865,0.05603289130583948,unet_prediction,0.09744721177474207,0.01400822282645987,37.07233917239816,0.9585856795310974,0.523263156414032,phase1/outputs/phase1a_screening/add_black_sunglasses/unet_prediction/medium/start_02/checkpoints/iter_100/flow.png,phase1/outputs/phase1a_screening/add_black_sunglasses/unet_prediction/medium/start_02/checkpoints/iter_100/perturbed.png,phase1/outputs/phase1a_screening/add_black_sunglasses/unet_prediction/medium/start_02/checkpoints/iter_100/perturbed_edited.png,add black sunglasses,add_black_sunglasses,2,0.94
0.10667455683561583,medium,0.0,0.0,0.009289938446156892,40.63974327143602,0.9817399382591248,150,0.9999999403953552,0.9574582576751709,0.0,1.0479494333267212,0.1527705043554306,0.06068289767118711,unet_prediction,0.10667455683561583,0.015170724417796778,36.37987361413998,0.9540083408355713,0.708666205406189,phase1/outputs/phase1a_screening/add_black_sunglasses/unet_prediction/medium/start_02/checkpoints/iter_150/flow.png,phase1/outputs/phase1a_screening/add_black_sunglasses/unet_prediction/medium/start_02/checkpoints/iter_150/perturbed.png,phase1/outputs/phase1a_screening/add_black_sunglasses/unet_prediction/medium/start_02/checkpoints/iter_150/perturbed_edited.png,add black sunglasses,add_black_sunglasses,2,0.94
0.07015564928777332,strong,0.0,0.0,0.00464177811921072,46.66631246030547,0.995307445526123,0,1.0,0.9891078472137451,0.0,0.5300926566123962,0.09410414099693298,0.04313513527639027,unet_prediction,0.07015564928777332,0.010783783819097567,39.34457653916115,0.9729794859886169,0.3178038001060486,phase1/outputs/phase1a_screening/add_black_sunglasses/unet_prediction/strong/start_00/checkpoints/iter_000/flow.png,phase1/outputs/phase1a_screening/add_black_sunglasses/unet_prediction/strong/start_00/checkpoints/iter_000/perturbed.png,phase1/outputs/phase1a_screening/add_black_sunglasses/unet_prediction/strong/start_00/checkpoints/iter_000/perturbed_edited.png,add black sunglasses,add_black_sunglasses,0,0.9
0.1392716251522877,strong,0.0,0.0,0.010311763883457678,39.73334079844106,0.9700276255607605,50,0.9999999403953552,0.9436753988265991,0.0,2.7673468589782715,0.22369152307510376,0.08137739526337168,unet_prediction,0.1392716251522877,0.02034434881584292,33.83112413067656,0.942105770111084,1.0606142282485962,phase1/outputs/phase1a_screening/add_black_sunglasses/unet_prediction/strong/start_00/checkpoints/iter_050/flow.png,phase1/outputs/phase1a_screening/add_black_sunglasses/unet_prediction/strong/start_00/checkpoints/iter_050/perturbed.png,phase1/outputs/phase1a_screening/add_black_sunglasses/unet_prediction/strong/start_00/checkpoints/iter_050/perturbed_edited.png,add black sunglasses,add_black_sunglasses,0,0.9
0.17751033869882993,strong,0.0,0.0,0.01492921970752798,36.519257811434656,0.9496520161628723,100,1.0,0.8913211822509766,0.0,4.195460319519043,0.3620809316635132,0.10598124829431942,unet_prediction,0.17751033869882993,0.026495312073579854,31.536619216115888,0.9284709095954895,1.935821771621704,phase1/outputs/phase1a_screening/add_black_sunglasses/unet_prediction/strong/start_00/checkpoints/iter_100/flow.png,phase1/outputs/phase1a_screening/add_black_sunglasses/unet_prediction/strong/start_00/checkpoints/iter_100/perturbed.png,phase1/outputs/phase1a_screening/add_black_sunglasses/unet_prediction/strong/start_00/checkpoints/iter_100/perturbed_edited.png,add black sunglasses,add_black_sunglasses,0,0.9
0.15277054606898618,strong,0.0,0.0,0.01433888074239277,36.869694945991355,0.9498170018196106,150,1.0,0.817241370677948,0.0,4.491318702697754,0.40495264530181885,0.08224329053386045,unet_prediction,0.15277054606898618,0.020560822633465113,33.739190266271244,0.9294727444648743,2.2818996906280518,phase1/outputs/phase1a_screening/add_black_sunglasses/unet_prediction/strong/start_00/checkpoints/iter_150/flow.png,phase1/outputs/phase1a_screening/add_black_sunglasses/unet_prediction/strong/start_00/checkpoints/iter_150/perturbed.png,phase1/outputs/phase1a_screening/add_black_sunglasses/unet_prediction/strong/start_00/checkpoints/iter_150/perturbed_edited.png,add black sunglasses,add_black_sunglasses,0,0.9
