disp_penalty,edit_direction_cosine,edit_direction_mse,elapsed_seconds,fold_penalty,foldover_fraction_det_below_0,grad_norm,iter,jacobian_det_mean,jacobian_det_min,loss,low_det_fraction_below_0p2,max_disp_px,mean_disp_px,normalized_visual_mse,objective,p95_disp_px,scaled_objective,smooth_penalty,unet_prediction_mse,vae_conditioning_mse,visual_mse
0.000659328477922827,0.9608259201049805,6.192680075400858e-07,0.7438815217465162,0.0,0.0,2.752180814743042,1,1.0,0.9891078472137451,-0.34466293454170227,0.0,0.5300926566123962,0.09410414099693298,9.501114254817367e-05,0.3455606698989868,0.3178038001060486,0.3455606698989868,0.0003348661120980978,4.214268756186357e-06,0.3455606698989868,2.1064690372440964e-05
0.006015411112457514,0.9588829278945923,6.484382311100489e-07,1.3732968047261238,0.0,0.0,1.6340031623840332,2,1.0,0.9654209017753601,-1.0859456062316895,0.0,1.245975136756897,0.28542056679725647,0.0008924343273974955,1.0934746265411377,0.9593033790588379,1.0934746265411377,0.0009752886253409088,1.355902168143075e-05,1.0934746265411377,0.00019785945187322795
0.013129082508385181,0.9578254222869873,6.836721695435699e-07,2.0437193866819143,0.0,0.0,5.332808017730713,3,0.9999999403953552,0.9522722363471985,-1.3342530727386475,0.0,1.8518517017364502,0.421875,0.0015722840325906873,1.347929835319519,1.469624638557434,1.347929835319519,0.001483304426074028,1.686212999629788e-05,1.347929835319519,0.00034858728758990765
0.020338276401162148,0.9571725130081177,6.832185590610607e-07,2.5179692450910807,0.0,0.0,7.410040378570557,4,1.0,0.9415936470031738,-1.578476905822754,0.0,2.3502957820892334,0.525871217250824,0.002046943875029683,1.5969127416610718,1.8636888265609741,1.5969127416610718,0.0018838178366422653,2.0491639588726684e-05,1.5969127416610718,0.00045382295502349734
0.028879284858703613,0.9569262862205505,6.971015977796924e-07,3.0344485100358725,0.0,0.0,4.1150431632995605,5,0.9999999403953552,0.9299266338348389,-1.904603362083435,0.0,2.8180277347564697,0.6209788918495178,0.002496336353942752,1.9278637170791626,2.2249927520751953,1.9278637170791626,0.0022020209580659866,2.581352600827813e-05,1.9278637170791626,0.0005534567171707749
0.04049993306398392,0.9558490514755249,7.177861789386952e-07,3.504982279613614,0.0,0.0,2.991955041885376,6,1.0,0.9159597158432007,-2.2629501819610596,0.0,3.260680913925171,0.7293851375579834,0.00311071053147316,2.292754650115967,2.6435904502868652,2.292754650115967,0.0025359313003718853,3.156536695314571e-05,2.292754650115967,0.0006896681152284145
0.052893057465553284,0.9572985172271729,6.717285714330501e-07,3.9215219356119633,0.0,0.0,2.5959274768829346,7,1.0,0.9040758609771729,-2.577746868133545,0.0,3.6534411907196045,0.8343636393547058,0.0036810743622481823,2.613931179046631,3.0179860591888428,2.613931179046631,0.0028050465043634176,3.7177043850533664e-05,2.613931179046631,0.0008161221048794687
0.0686739981174469,0.9585711359977722,6.526793185912538e-07,4.412167379632592,0.0,0.0,2.7253029346466064,8,1.0,0.8930188417434692,-2.954876184463501,0.0,4.100451469421387,0.9520689845085144,0.004290662240236998,2.998398780822754,3.4468653202056885,2.998398780822754,0.0031240247189998627,4.381363032734953e-05,2.998398780822754,0.0009512723190709949
0.08784256875514984,0.9576210975646973,6.84218946389592e-07,4.845215559005737,0.0,0.0,4.245491027832031,9,1.0,0.8790695071220398,-3.3603363037109375,0.0,4.644600868225098,1.0783305168151855,0.004948873538523912,3.4122114181518555,3.9052834510803223,3.4122114181518555,0.003476344048976898,4.962503589922562e-05,3.4122114181518555,0.001097202766686678
0.10723044723272324,0.9582842588424683,6.653874606854515e-07,5.258500201627612,0.0,0.0,3.1997592449188232,10,1.0,0.8650400042533875,-3.6272172927856445,0.0,5.180813789367676,1.1930323839187622,0.005550876725465059,3.687107563018799,4.317255973815918,3.687107563018799,0.0038105573039501905,5.466127913678065e-05,3.687107563018799,0.001230671419762075
0.12891316413879395,0.9579445123672485,6.653543778156745e-07,5.670287726446986,0.0,0.0,3.5074450969696045,11,1.0,0.8490049839019775,-4.021571159362793,0.0,5.693517208099365,1.3123888969421387,0.006149754859507084,4.089919090270996,4.7090678215026855,4.089919090270996,0.004154400900006294,6.090034730732441e-05,4.089919090270996,0.0013634472852572799
0.15155747532844543,0.9581829309463501,6.602751909667859e-07,6.218762315809727,0.0,0.0,2.9690771102905273,12,1.0,0.8369817733764648,-4.453599452972412,0.0,6.000000953674316,1.4268298149108887,0.006703146267682314,4.530292510986328,5.0875935554504395,4.530292510986328,0.004493281245231628,6.864794704597443e-05,4.530292510986328,0.001486138324253261
0.17300410568714142,0.9571651816368103,6.754848413947911e-07,6.64338306710124,0.0,0.0,1.849277138710022,13,1.0,0.8223702311515808,-4.819037437438965,0.0,6.000000953674316,1.5309398174285889,0.007211173884570599,4.903526306152344,5.453582286834717,4.903526306152344,0.004811953287571669,7.497015030821785e-05,4.903526306152344,0.001598771894350648
0.19214105606079102,0.9575464725494385,6.660252438450698e-07,7.093710727989674,0.0,0.0,4.361353397369385,14,0.9999999403953552,0.8059852123260498,-5.027856349945068,0.0,6.000000953674316,1.6227086782455444,0.007690174970775843,5.119466781616211,5.760303020477295,5.119466781616211,0.005083519034087658,7.812677358742803e-05,5.119466781616211,0.0017049701418727636
0.20677249133586884,0.9579170942306519,6.645883559031063e-07,7.504912992939353,0.0,0.0,1.097765564918518,15,1.0,0.7933228015899658,-5.192619323730469,0.0,6.000000953674316,1.690507173538208,0.00804236438125372,5.289583683013916,5.999999523162842,5.289583683013916,0.00529486034065485,8.119456470012665e-05,5.289583683013916,0.0017830531578511
0.22010090947151184,0.956109344959259,7.051042416605924e-07,7.933343866840005,0.0,0.0,2.9665756225585938,16,1.0,0.7821459174156189,-5.315638542175293,0.0,6.000001430511475,1.7511489391326904,0.008330797776579857,5.417266368865967,5.999999523162842,5.417266368865967,0.005494017153978348,8.337285544257611e-05,5.417266368865967,0.0018470010254532099
0.23164531588554382,0.9564308524131775,7.044153562674182e-07,8.652366794645786,0.0,0.0,2.5597925186157227,17,1.0,0.7723249793052673,-5.559281826019287,0.0,6.000000953674316,1.8026485443115234,0.008586102165281773,5.6649932861328125,6.0,5.6649932861328125,0.0056860423646867275,8.684583008289337e-05,5.6649932861328125,0.0019036040175706148
0.2437613308429718,0.9566518664360046,6.917261430317012e-07,9.090465711429715,0.0,0.0,2.830935478210449,18,1.0,0.7612897157669067,-5.732296943664551,0.0,6.000001430511475,1.856680154800415,0.00883397739380598,5.842157363891602,6.0,5.842157363891602,0.005877816118299961,8.910008182283491e-05,5.842157363891602,0.0019585597328841686
0.25397416949272156,0.9561969637870789,7.085791366989724e-07,9.611151224002242,0.0,0.0,2.6555466651916504,19,1.0,0.7537781000137329,-5.885836601257324,0.0,6.000000953674316,1.9016332626342773,0.009040611796081066,5.99918270111084,6.0,5.99918270111084,0.006051627919077873,9.094799315789714e-05,5.99918270111084,0.002004372188821435
0.26371029019355774,0.9573533535003662,6.778881243008072e-07,10.066526995971799,0.0,0.0,2.850955009460449,20,1.0,0.7426286339759827,-5.905246734619141,0.0,6.000001430511475,1.944543480873108,0.009229934774339199,6.02186393737793,6.0,6.02186393737793,0.006212495267391205,9.234531898982823e-05,6.02186393737793,0.0020463464315980673
0.2718634009361267,0.9571726322174072,6.78553476518573e-07,10.613091768696904,0.0,0.0,4.993459224700928,21,1.0,0.7333581447601318,-5.944622039794922,0.0,6.000000953674316,1.9798915386199951,0.00937074888497591,6.0638532638549805,6.0,6.0638532638549805,0.006329187657684088,9.337304800283164e-05,6.0638532638549805,0.0020775659941136837
0.27907711267471313,0.957879900932312,6.643547294515884e-07,11.046267742291093,0.0,0.0,1.964798927307129,22,1.0,0.7249910831451416,-5.990960597991943,0.0,6.000000953674316,2.011056900024414,0.009497573599219322,6.11252498626709,6.0,6.11252498626709,0.0064470781944692135,9.452810627408326e-05,6.11252498626709,0.002105684019625187
