best_folder,budget,budget_max_disp_px,candidate_folder,candidate_index,candidate_name,clean_clip_positive_margin,clean_semantic_success_score,clip_available,clip_semantic_drop,clip_warning,dct_modes,decision_label,decision_reasons,edit_failure_score,elapsed_seconds,final_attack_score,generation,geometry_excess_penalty,geometry_excess_penalty_weight,geometry_method,identity_or_face_health_available,initial_candidate,input_damage_penalty,input_damage_penalty_weight,input_l2,input_max_abs,input_mean_abs,input_preservation_score,input_psnr,input_ssim,max_disp_px,max_disp_px_budget,mean_disp_px,member,mesh_size,output_disruption_score,output_disruption_weight,output_l2,output_max_abs,output_mean_abs,output_psnr,output_ssim,p95_disp_px,path_flow,path_original,path_original_edited,path_perturbed,path_perturbed_edited,perturbed_clip_positive_margin,perturbed_semantic_success_score,phase,phase2_final_score,phase2_output_disruption,phase2_score_formula,prompt,prompt_priority,prompt_slug,rank,region_count,region_key,scale_factor,seed,semantic_drop,semantic_drop_weight,semantic_rescored_from_cache,target_input_ssim,tps_size
phase2/outputs/phase2a_probe/add_headphones/medium/seed_00/candidates/cand_010_g01_m10,medium,4.0,phase2/outputs/phase2a_probe/add_headphones/medium/seed_00/candidates/cand_010_g01_m10,10,cand_010_g01_m10,0.027842342853546143,0.027842342853546143,True,0.02756604552268982,,"[[1, 0], [0, 1], [1, 1], [2, 0], [0, 2], [2, 1]]",weak_candidate,[],0.02756604552268982,5.416918022558093,0.23612808709520028,1,0.0,1.0,region_local_tps,False,False,0.0,3.0,0.010402669301603358,0.545098066329956,0.003481642110273242,0.6283322572708133,39.65710414823206,0.9776999354362488,1.548513650894165,4.0,0.24771976470947266,10,4,0.125863905004441,1.0,0.019619001759037188,0.7411764860153198,0.008396239019930363,34.146461877521894,0.9526121020317078,1.1298235654830933,phase2/outputs/phase2a_probe/add_headphones/medium/seed_00/candidates/cand_010_g01_m10/flow.png,phase2/outputs/phase2a_probe/add_headphones/medium/seed_00/candidates/cand_010_g01_m10/original.png,phase2/outputs/phase2a_probe/add_headphones/medium/seed_00/candidates/cand_010_g01_m10/original_edited.png,phase2/outputs/phase2a_probe/add_headphones/medium/seed_00/candidates/cand_010_g01_m10/perturbed.png,phase2/outputs/phase2a_probe/add_headphones/medium/seed_00/candidates/cand_010_g01_m10/perturbed_edited.png,0.00027629733085632324,0.00027629733085632324,phase2a_probe,0.23612808709520028,0.125863905004441,"4*max(0,semantic_drop)+1*output_disruption-3*input_damage_penalty-1*geometry_excess_penalty",add headphones,1,add_headphones,4,3,headphones,0.3950289487838745,22001,0.02756604552268982,4.0,True,0.94,4
phase2/outputs/phase2a_probe/add_headphones/medium/seed_00/candidates/cand_008_g01_m08,medium,4.0,phase2/outputs/phase2a_probe/add_headphones/medium/seed_00/candidates/cand_008_g01_m08,8,cand_008_g01_m08,0.027842342853546143,0.027842342853546143,True,0.027488380670547485,,"[[1, 0], [0, 1], [1, 1], [2, 0], [0, 2], [2, 1]]",weak_candidate,[],0.027488380670547485,5.837488202378154,0.26388737076613,1,0.0,1.0,combined_tps_dct,False,False,0.0,3.0,0.015628984621226177,0.6627451181411743,0.005288023501634598,0.17946557203928704,36.12138472333054,0.9507679343223572,2.0631895065307617,4.0,0.3800937831401825,8,4,0.15393384808394006,1.0,0.021894371792904262,0.6509804129600525,0.011593257077038288,33.193350226874145,0.933643639087677,1.5266366004943848,phase2/outputs/phase2a_probe/add_headphones/medium/seed_00/candidates/cand_008_g01_m08/flow.png,phase2/outputs/phase2a_probe/add_headphones/medium/seed_00/candidates/cand_008_g01_m08/original.png,phase2/outputs/phase2a_probe/add_headphones/medium/seed_00/candidates/cand_008_g01_m08/original_edited.png,phase2/outputs/phase2a_probe/add_headphones/medium/seed_00/candidates/cand_008_g01_m08/perturbed.png,phase2/outputs/phase2a_probe/add_headphones/medium/seed_00/candidates/cand_008_g01_m08/perturbed_edited.png,0.0003539621829986572,0.0003539621829986572,phase2a_probe,0.26388737076613,0.15393384808394006,"4*max(0,semantic_drop)+1*output_disruption-3*input_damage_penalty-1*geometry_excess_penalty",add headphones,1,add_headphones,1,3,headphones,0.5263237953186035,22001,0.027488380670547485,4.0,True,0.94,4
phase2/outputs/phase2a_probe/add_headphones/strong/seed_00/candidates/cand_021_g02_m09,strong,6.0,phase2/outputs/phase2a_probe/add_headphones/strong/seed_00/candidates/cand_021_g02_m09,21,cand_021_g02_m09,0.027842342853546143,0.027842342853546143,True,0.026704013347625732,,"[[1, 0], [0, 1], [1, 1], [2, 0], [0, 2], [2, 1]]",weak_candidate,[],0.026704013347625732,5.269734479486942,0.3253717060054041,2,0.0,1.0,combined_all,False,False,0.0,3.0,0.02497506742414618,0.886274516582489,0.007820776663720608,0.22638595104217513,32.04986661307455,0.9226385951042175,4.340349197387695,6.0,0.716555655002594,9,4,0.2185556526149012,1.0,0.03102140712650362,0.7333333492279053,0.014863918535411358,30.166770130824947,0.9055299758911133,3.5372679233551025,phase2/outputs/phase2a_probe/add_headphones/strong/seed_00/candidates/cand_021_g02_m09/flow.png,phase2/outputs/phase2a_probe/add_headphones/strong/seed_00/candidates/cand_021_g02_m09/original.png,phase2/outputs/phase2a_probe/add_headphones/strong/seed_00/candidates/cand_021_g02_m09/original_edited.png,phase2/outputs/phase2a_probe/add_headphones/strong/seed_00/candidates/cand_021_g02_m09/perturbed.png,phase2/outputs/phase2a_probe/add_headphones/strong/seed_00/candidates/cand_021_g02_m09/perturbed_edited.png,0.0011383295059204102,0.0011383295059204102,phase2a_probe,0.3253717060054041,0.2185556526149012,"4*max(0,semantic_drop)+1*output_disruption-3*input_damage_penalty-1*geometry_excess_penalty",add headphones,1,add_headphones,1,3,headphones,0.7381546497344971,22101,0.026704013347625732,4.0,True,0.9,4
phase2/outputs/phase2a_probe/add_headphones/medium/seed_00/candidates/cand_028_g03_m04,medium,4.0,phase2/outputs/phase2a_probe/add_headphones/medium/seed_00/candidates/cand_028_g03_m04,28,cand_028_g03_m04,0.027842342853546143,0.027842342853546143,True,0.023281455039978027,,"[[1, 0], [0, 1], [1, 1], [2, 0], [0, 2], [2, 1]]",weak_candidate,[],0.023281455039978027,5.522087344899774,0.2610325332998726,3,0.0,1.0,region_local_tps,False,False,0.0,3.0,0.01868750926577895,0.5725489854812622,0.006102328654378653,0.04950360457102542,34.568971579926846,0.9429702162742615,2.5260863304138184,4.0,0.5193471312522888,4,4,0.16790671313996047,1.0,0.024810466083871646,0.7686274647712708,0.011173058301210403,32.10730154184138,0.9313351511955261,2.1491687297821045,phase2/outputs/phase2a_probe/add_headphones/medium/seed_00/candidates/cand_028_g03_m04/flow.png,phase2/outputs/phase2a_probe/add_headphones/medium/seed_00/candidates/cand_028_g03_m04/original.png,phase2/outputs/phase2a_probe/add_headphones/medium/seed_00/candidates/cand_028_g03_m04/original_edited.png,phase2/outputs/phase2a_probe/add_headphones/medium/seed_00/candidates/cand_028_g03_m04/perturbed.png,phase2/outputs/phase2a_probe/add_headphones/medium/seed_00/candidates/cand_028_g03_m04/perturbed_edited.png,0.004560887813568115,0.004560887813568115,phase2a_probe,0.2610325332998726,0.16790671313996047,"4*max(0,semantic_drop)+1*output_disruption-3*input_damage_penalty-1*geometry_excess_penalty",add headphones,1,add_headphones,2,3,headphones,0.644409716129303,22001,0.023281455039978027,4.0,True,0.94,4
phase2/outputs/phase2a_probe/add_headphones/strong/seed_00/candidates/cand_019_g02_m07,strong,6.0,phase2/outputs/phase2a_probe/add_headphones/strong/seed_00/candidates/cand_019_g02_m07,19,cand_019_g02_m07,0.027842342853546143,0.027842342853546143,True,0.023071080446243286,,"[[1, 0], [0, 1], [1, 1], [2, 0], [0, 2], [2, 1]]",weak_candidate,[],0.023071080446243286,4.910673961043358,0.30409733217186297,2,0.0,1.0,combined_tps_dct,False,False,0.0,3.0,0.02543052761130192,0.772549033164978,0.008271840400993824,0.22549426555633528,31.892892587048145,0.9225494265556335,5.554189205169678,6.0,0.8491330146789551,7,4,0.2118130103868898,1.0,0.030961999697552527,0.800000011920929,0.012966095469892025,30.183419958770607,0.9120349884033203,3.5672340393066406,phase2/outputs/phase2a_probe/add_headphones/strong/seed_00/candidates/cand_019_g02_m07/flow.png,phase2/outputs/phase2a_probe/add_headphones/strong/seed_00/candidates/cand_019_g02_m07/original.png,phase2/outputs/phase2a_probe/add_headphones/strong/seed_00/candidates/cand_019_g02_m07/original_edited.png,phase2/outputs/phase2a_probe/add_headphones/strong/seed_00/candidates/cand_019_g02_m07/perturbed.png,phase2/outputs/phase2a_probe/add_headphones/strong/seed_00/candidates/cand_019_g02_m07/perturbed_edited.png,0.0047712624073028564,0.0047712624073028564,phase2a_probe,0.30409733217186297,0.2118130103868898,"4*max(0,semantic_drop)+1*output_disruption-3*input_damage_penalty-1*geometry_excess_penalty",add headphones,1,add_headphones,2,3,headphones,0.9445899724960327,22101,0.023071080446243286,4.0,True,0.9,4
phase2/outputs/phase2a_probe/add_headphones/medium/seed_00/candidates/cand_025_g03_m01,medium,4.0,phase2/outputs/phase2a_probe/add_headphones/medium/seed_00/candidates/cand_025_g03_m01,25,cand_025_g03_m01,0.027842342853546143,0.027842342853546143,True,0.02193552255630493,,"[[1, 0], [0, 1], [1, 1], [2, 0], [0, 2], [2, 1]]",reject_input_damage,['input_ssim_below_target:0.9285<0.9400'],0.02193552255630493,5.65810882113874,-0.0037233600331023076,3,0.0,1.0,combined_tps_dct,False,False,0.09162332534789996,3.0,0.021352206295612294,0.8745098114013672,0.007378959562629461,0.0,33.41114486476574,0.9285470843315125,2.8770875930786133,4.0,0.5841318964958191,1,4,0.18340452578537786,1.0,0.026332770950777143,0.8196078538894653,0.011387214995920658,31.59006876902665,0.9219265580177307,2.111480474472046,phase2/outputs/phase2a_probe/add_headphones/medium/seed_00/candidates/cand_025_g03_m01/flow.png,phase2/outputs/phase2a_probe/add_headphones/medium/seed_00/candidates/cand_025_g03_m01/original.png,phase2/outputs/phase2a_probe/add_headphones/medium/seed_00/candidates/cand_025_g03_m01/original_edited.png,phase2/outputs/phase2a_probe/add_headphones/medium/seed_00/candidates/cand_025_g03_m01/perturbed.png,phase2/outputs/phase2a_probe/add_headphones/medium/seed_00/candidates/cand_025_g03_m01/perturbed_edited.png,0.005906820297241211,0.005906820297241211,phase2a_probe,-0.0037233600331023076,0.18340452578537786,"4*max(0,semantic_drop)+1*output_disruption-3*input_damage_penalty-1*geometry_excess_penalty",add headphones,1,add_headphones,33,3,headphones,0.7339509725570679,22001,0.02193552255630493,4.0,True,0.94,4
phase2/outputs/phase2a_probe/add_headphones/existence_probe/seed_00/candidates/cand_013_g02_m01,existence_probe,8.0,phase2/outputs/phase2a_probe/add_headphones/existence_probe/seed_00/candidates/cand_013_g02_m01,13,cand_013_g02_m01,0.027842342853546143,0.027842342853546143,True,0.021549075841903687,,"[[1, 0], [0, 1], [1, 1], [2, 0], [0, 2], [2, 1]]",weak_candidate,[],0.021549075841903687,5.503339039161801,0.2884988391171522,2,0.0,1.0,region_local_mesh,False,False,0.0,3.0,0.02268581701406042,0.8745098114013672,0.006663945969194174,0.5334041970116752,32.88491150599886,0.9346765875816345,4.455759048461914,8.0,0.5692830085754395,1,4,0.20230253574953744,1.0,0.03017345576908755,0.7058823704719543,0.015148687176406384,30.40749894366791,0.9183912873268127,3.053184986114502,phase2/outputs/phase2a_probe/add_headphones/existence_probe/seed_00/candidates/cand_013_g02_m01/flow.png,phase2/outputs/phase2a_probe/add_headphones/existence_probe/seed_00/candidates/cand_013_g02_m01/original.png,phase2/outputs/phase2a_probe/add_headphones/existence_probe/seed_00/candidates/cand_013_g02_m01/original_edited.png,phase2/outputs/phase2a_probe/add_headphones/existence_probe/seed_00/candidates/cand_013_g02_m01/perturbed.png,phase2/outputs/phase2a_probe/add_headphones/existence_probe/seed_00/candidates/cand_013_g02_m01/perturbed_edited.png,0.006293267011642456,0.006293267011642456,phase2a_probe,0.2884988391171522,0.20230253574953744,"4*max(0,semantic_drop)+1*output_disruption-3*input_damage_penalty-1*geometry_excess_penalty",add headphones,1,add_headphones,1,3,headphones,0.5744539499282837,22201,0.021549075841903687,4.0,True,0.86,4
phase2/outputs/phase2a_probe/add_headphones/medium/seed_00/candidates/cand_006_g01_m06,medium,4.0,phase2/outputs/phase2a_probe/add_headphones/medium/seed_00/candidates/cand_006_g01_m06,6,cand_006_g01_m06,0.027842342853546143,0.027842342853546143,True,0.021491825580596924,,"[[1, 0], [0, 1], [1, 1], [2, 0], [0, 2], [2, 1]]",weak_candidate,[],0.021491825580596924,5.681908691301942,0.24932618705062787,1,0.0,1.0,combined_tps_dct,False,False,0.0,3.0,0.017085232282807596,0.4549019932746887,0.005957817658782005,0.001249670982361727,35.34758224721853,0.9400749802589417,2.5291929244995117,4.0,0.4801415801048279,6,4,0.16335888472824017,1.0,0.022886519053649704,0.5490196347236633,0.011987999081611633,32.80840513449678,0.9281871914863586,1.9724675416946411,phase2/outputs/phase2a_probe/add_headphones/medium/seed_00/candidates/cand_006_g01_m06/flow.png,phase2/outputs/phase2a_probe/add_headphones/medium/seed_00/candidates/cand_006_g01_m06/original.png,phase2/outputs/phase2a_probe/add_headphones/medium/seed_00/candidates/cand_006_g01_m06/original_edited.png,phase2/outputs/phase2a_probe/add_headphones/medium/seed_00/candidates/cand_006_g01_m06/perturbed.png,phase2/outputs/phase2a_probe/add_headphones/medium/seed_00/candidates/cand_006_g01_m06/perturbed_edited.png,0.006350517272949219,0.006350517272949219,phase2a_probe,0.24932618705062787,0.16335888472824017,"4*max(0,semantic_drop)+1*output_disruption-3*input_damage_penalty-1*geometry_excess_penalty",add headphones,1,add_headphones,3,3,headphones,0.6472119092941284,22001,0.021491825580596924,4.0,True,0.94,4
phase2/outputs/phase2a_probe/add_headphones/strong/seed_00/candidates/cand_010_g01_m10,strong,6.0,phase2/outputs/phase2a_probe/add_headphones/strong/seed_00/candidates/cand_010_g01_m10,10,cand_010_g01_m10,0.027842342853546143,0.027842342853546143,True,0.020039886236190796,,"[[1, 0], [0, 1], [1, 1], [2, 0], [0, 2], [2, 1]]",weak_candidate,[],0.020039886236190796,5.473391439765692,0.20667797943802674,1,0.0,1.0,region_local_tps,False,False,0.0,3.0,0.010580714618145283,0.6666666269302368,0.0035371717531234026,0.7704905271530151,39.509699983944266,0.9770490527153015,1.1757522821426392,6.0,0.24035120010375977,10,4,0.12651843449326355,1.0,0.019519271008302766,0.9019607901573181,0.00995152723044157,34.19072812168921,0.9515586495399475,0.9596089124679565,phase2/outputs/phase2a_probe/add_headphones/strong/seed_00/candidates/cand_010_g01_m10/flow.png,phase2/outputs/phase2a_probe/add_headphones/strong/seed_00/candidates/cand_010_g01_m10/original.png,phase2/outputs/phase2a_probe/add_headphones/strong/seed_00/candidates/cand_010_g01_m10/original_edited.png,phase2/outputs/phase2a_probe/add_headphones/strong/seed_00/candidates/cand_010_g01_m10/perturbed.png,phase2/outputs/phase2a_probe/add_headphones/strong/seed_00/candidates/cand_010_g01_m10/perturbed_edited.png,0.007802456617355347,0.007802456617355347,phase2a_probe,0.20667797943802674,0.12651843449326355,"4*max(0,semantic_drop)+1*output_disruption-3*input_damage_penalty-1*geometry_excess_penalty",add headphones,1,add_headphones,25,3,headphones,0.2028484046459198,22101,0.020039886236190796,4.0,True,0.9,4
phase2/outputs/phase2a_probe/add_headphones/existence_probe/seed_00/candidates/cand_021_g02_m09,existence_probe,8.0,phase2/outputs/phase2a_probe/add_headphones/existence_probe/seed_00/candidates/cand_021_g02_m09,21,cand_021_g02_m09,0.027842342853546143,0.027842342853546143,True,0.01914072036743164,,"[[1, 0], [0, 1], [1, 1], [2, 0], [0, 2], [2, 1]]",weak_candidate,['semantic_drop_small:0.0191'],0.01914072036743164,6.052027620375156,0.22828482416977208,2,0.0,1.0,region_local_mesh,False,False,0.0,3.0,0.015894635518264772,0.8078431487083435,0.00446517625823617,0.7521413224084037,35.974988529845774,0.9652997851371765,3.538942337036133,8.0,0.33147263526916504,9,4,0.15172194270004552,1.0,0.023282763430748685,0.7176470756530762,0.010713404975831509,32.659309491181816,0.9414091110229492,1.9204912185668945,phase2/outputs/phase2a_probe/add_headphones/existence_probe/seed_00/candidates/cand_021_g02_m09/flow.png,phase2/outputs/phase2a_probe/add_headphones/existence_probe/seed_00/candidates/cand_021_g02_m09/original.png,phase2/outputs/phase2a_probe/add_headphones/existence_probe/seed_00/candidates/cand_021_g02_m09/original_edited.png,phase2/outputs/phase2a_probe/add_headphones/existence_probe/seed_00/candidates/cand_021_g02_m09/perturbed.png,phase2/outputs/phase2a_probe/add_headphones/existence_probe/seed_00/candidates/cand_021_g02_m09/perturbed_edited.png,0.008701622486114502,0.008701622486114502,phase2a_probe,0.22828482416977208,0.15172194270004552,"4*max(0,semantic_drop)+1*output_disruption-3*input_damage_penalty-1*geometry_excess_penalty",add headphones,1,add_headphones,19,3,headphones,0.47075575590133667,22201,0.01914072036743164,4.0,True,0.86,4
