disp_penalty,edit_direction_cosine,edit_direction_mse,effective_objective_scale,elapsed_seconds,fold_penalty,foldover_fraction_det_below_0,grad_norm,initial_objective_grad_norm,initial_regularizer_grad_norm,iter,jacobian_det_mean,jacobian_det_min,loss,low_det_fraction_below_0p2,max_disp_px,mean_disp_px,normalized_visual_mse,objective,objective_gradient_probe_multiplier,p95_disp_px,scaled_objective,smooth_penalty,unet_prediction_mse,vae_conditioning_mse,visual_mse
0.0007245105807669461,0.9958764314651489,8.822509585115768e-07,0.041611843036308827,1.9423494469374418,0.0,0.0,0.023913590237498283,1.0687388181686401,0.01185925118625164,1,1.0,0.9940119385719299,-0.003100035712122917,0.0,0.528037965297699,0.0959549993276596,0.00013681987184099853,0.10309518128633499,1.0,0.36942166090011597,0.004289980512112379,0.0003375562955625355,6.3301544287242e-05,0.4122505784034729,3.0334002076415345e-05
0.002698546042665839,0.9952747225761414,1.0142883866137709e-06,0.041611843036308827,3.2849667593836784,0.0,0.0,0.02649533376097679,1.0687388181686401,0.01185925118625164,2,1.0,0.9876158237457275,-0.004140136297792196,0.0,0.9884138107299805,0.18227317929267883,0.0005157384439371526,0.20082521438598633,1.0,0.7643397450447083,0.00835670717060566,0.0006164193036966026,0.0001268256310140714,0.8030431270599365,0.00011434312909841537
0.0034925895743072033,0.994846522808075,1.1063924603149644e-06,0.041611843036308827,4.798259660601616,0.0,0.0,0.01740650273859501,1.0687388181686401,0.01185925118625164,3,1.0,0.9722402691841125,-0.004487672355026007,0.0,1.3366371393203735,0.1929042935371399,0.0006557985325343907,0.23618246614933014,1.0,0.8507522344589233,0.009827987290918827,0.0006998294848017395,0.00015559248276986182,0.9444142580032349,0.00014539550465997308
0.0036092952359467745,0.995025098323822,1.069582367563271e-06,0.041611843036308827,6.144415270537138,0.0,0.0,0.024445658549666405,1.0687388181686401,0.01185925118625164,4,0.9999999403953552,0.9671458601951599,-0.00284195551648736,0.0,1.5041577816009521,0.18658621609210968,0.0007209211471490562,0.20777663588523865,1.0,0.8964074850082397,0.00864596851170063,0.000717857270501554,0.00013167499855626374,0.8308389186859131,0.00015983368211891502
0.0032804065849632025,0.9950785636901855,1.0586518328636885e-06,0.041611843036308827,7.551956433802843,0.0,0.0,0.03543129935860634,1.0687388181686401,0.01185925118625164,5,1.0,0.9626063704490662,-0.003942450508475304,0.0,1.484527826309204,0.17997325956821442,0.0006375584634952247,0.21955281496047974,1.0,0.8400439620018005,0.009135996922850609,0.0007422962225973606,0.00013791020319331437,0.8779311776161194,0.00014135154196992517
0.004101126454770565,0.9948185086250305,1.1213236348339706e-06,0.041611843036308827,8.959368735551834,0.0,0.0,0.019091734662652016,1.0687388181686401,0.01185925118625164,6,1.0,0.9633601307868958,-0.005336516071110964,0.0,1.754286289215088,0.20402497053146362,0.0006484888144768775,0.2600752115249634,1.0,0.8835258483886719,0.010822208598256111,0.0008805514662526548,0.00016132168821059167,1.0399737358093262,0.00014377488696482033
0.004695566836744547,0.9946488738059998,1.1630149856500793e-06,0.041611843036308827,10.609521063044667,0.0,0.0,0.01214554999023676,1.0687388181686401,0.01185925118625164,7,1.0,0.958057701587677,-0.006106121931225061,0.0,1.846938967704773,0.22158850729465485,0.0006374677759595215,0.28040841221809387,1.0,1.0025899410247803,0.0116683105006814,0.0009578288299962878,0.00017497403314337134,1.121279001235962,0.0001413314457749948
0.004832284525036812,0.9945864081382751,1.1721830333044636e-06,0.041611843036308827,11.825395667925477,0.0,0.0,0.04038269445300102,1.0687388181686401,0.01185925118625164,8,1.0,0.9568527340888977,-0.006241760216653347,0.0,1.808066487312317,0.22783148288726807,0.0006167201208882034,0.28102749586105347,1.0,1.0432112216949463,0.011694071814417839,0.0009597723255865276,0.00017577635298948735,1.1237537860870361,0.00013673152716364712
0.004189704079180956,0.9948196411132812,1.1242867685723468e-06,0.041611843036308827,13.136920716613531,0.0,0.0,0.012247634120285511,1.0687388181686401,0.01185925118625164,9,1.0,0.9632466435432434,-0.0059690941125154495,0.0,1.6432318687438965,0.21802879869937897,0.0005564350867643952,0.2608018219470978,1.0,0.9395376443862915,0.010852443985641003,0.0008610814111307263,0.00015973146946635097,1.042883276939392,0.00012336588406469673
0.003477656515315175,0.9950317740440369,1.0702887038860354e-06,0.041611843036308827,14.38599967584014,0.0,0.0,0.013609752058982849,1.0687388181686401,0.01185925118625164,10,1.0,0.9686924815177917,-0.0054207732900977135,0.0,1.4460710287094116,0.20466873049736023,0.000493670697323978,0.23320400714874268,1.0,0.8036202192306519,0.009704048745334148,0.00076056964462623,0.00014293282583821565,0.9325258731842041,0.00010945054236799479
