disp_penalty,edit_direction_cosine,edit_direction_mse,effective_objective_scale,elapsed_seconds,fold_penalty,foldover_fraction_det_below_0,grad_norm,initial_objective_grad_norm,initial_regularizer_grad_norm,iter,jacobian_det_mean,jacobian_det_min,loss,low_det_fraction_below_0p2,max_disp_px,mean_disp_px,normalized_visual_mse,objective,objective_gradient_probe_multiplier,p95_disp_px,scaled_objective,smooth_penalty,unet_prediction_mse,vae_conditioning_mse,visual_mse
0.0013188610319048166,0.9506690502166748,6.28784050604736e-07,1502313.5211742031,0.8539840560406446,0.0,0.0,0.017491431906819344,9.732302278280258e-09,0.011696775443851948,1,1.0,0.9735980033874512,-0.9434716701507568,0.0,0.44323447346687317,0.08829766511917114,0.00010290989303030074,6.28784050604736e-07,1000000.0,0.32581424713134766,0.9446307420730591,0.0005270165856927633,4.633904609363526e-06,0.35494548082351685,2.2815904230810702e-05
0.007881819270551205,0.948772668838501,6.521082696053782e-07,1502313.5211742031,1.2859256472438574,0.0,0.0,0.047222450375556946,9.732302278280258e-09,0.011696775443851948,2,1.0,0.976093053817749,-0.9728485941886902,0.0,1.2112616300582886,0.20003658533096313,0.0007236488745547831,6.521082696053782e-07,1000000.0,0.9002671241760254,0.979671061038971,0.0010824169730767608,1.1122430805698968e-05,0.943277895450592,0.00016043844516389072
0.02029729261994362,0.9485611319541931,6.56442466606677e-07,1502313.5211742031,1.7486563567072153,0.0,0.0,0.0235456433147192,9.732302278280258e-09,0.011696775443851948,3,1.0,0.9699559211730957,-0.9722626209259033,0.0,2.033715009689331,0.2997550070285797,0.0013959850184619427,6.56442466606677e-07,1000000.0,1.5157864093780518,0.9861823916435242,0.001438321778550744,1.508221248514019e-05,1.3208101987838745,0.00030950046493671834
0.02768644317984581,0.9476718902587891,6.632365625591774e-07,1502313.5211742031,2.2197796776890755,0.0,0.0,0.02568962797522545,9.732302278280258e-09,0.011696775443851948,4,1.0,0.9623725414276123,-0.9791826605796814,0.0,2.3349225521087646,0.3533327579498291,0.0016566691920161247,6.632365625591774e-07,1000000.0,1.7725610733032227,0.9963892698287964,0.0016260219272226095,1.7070984540623613e-05,1.4444499015808105,0.00036729613202624023
0.025308065116405487,0.948154866695404,6.613436198676936e-07,1502313.5211742031,2.6300677098333836,0.0,0.0,0.0359707772731781,9.732302278280258e-09,0.011696775443851948,5,1.0,0.9566088914871216,-0.9774461984634399,0.0,2.297046661376953,0.3279779553413391,0.0015645246021449566,6.613436198676936e-07,1000000.0,1.745894432067871,0.9935454726219177,0.0015791906043887138,1.652819810260553e-05,1.403442144393921,0.0003468669601716101
0.01849544793367386,0.9484997391700745,6.573005748577998e-07,1502313.5211742031,3.099569968879223,0.0,0.0,0.03787880763411522,9.732302278280258e-09,0.011696775443851948,6,1.0,0.9542648196220398,-0.9745108485221863,0.0,2.054049253463745,0.27333804965019226,0.0013048251857981086,6.573005748577998e-07,1000000.0,1.5230952501296997,0.9874715209007263,0.001457221107557416,1.4238136827771086e-05,1.251910924911499,0.00028928963001817465
0.013562893494963646,0.9487419724464417,6.471638016591896e-07,1502313.5211742031,3.5292771011590958,0.0,0.0,0.019780468195676804,9.732302278280258e-09,0.011696775443851948,7,1.0,0.9501358866691589,-0.9625361561775208,0.0,1.8898024559020996,0.23738926649093628,0.0009662079974077642,6.471638016591896e-07,1000000.0,1.2612659931182861,0.9722428917884827,0.001419268548488617,1.3010179827688262e-05,1.0987939834594727,0.00021421564451884478
0.012003550305962563,0.9480359554290771,6.575158977284445e-07,1502313.5211742031,3.9805715642869473,0.0,0.0,0.023031556978821754,9.732302278280258e-09,0.011696775443851948,8,1.0,0.9466224908828735,-0.9802293181419373,0.0,1.7721432447433472,0.2364896982908249,0.0006862968439236283,6.575158977284445e-07,1000000.0,1.0552769899368286,0.9877949953079224,0.0015006542671471834,1.1742548849724699e-05,1.028092622756958,0.00015215721214190125
0.013399881310760975,0.9464454650878906,6.833461156929843e-07,1502313.5211742031,4.407335454598069,0.0,0.0,0.01899995282292366,9.732302278280258e-09,0.011696775443851948,9,1.0,0.9445704817771912,-1.0188277959823608,0.0,1.7352464199066162,0.26981011033058167,0.0006660821964032948,6.833461156929843e-07,1000000.0,1.0363132953643799,1.0266001224517822,0.0016552247107028961,1.3034726180194411e-05,1.180809736251831,0.00014767546963412315
0.01674826070666313,0.9482924938201904,6.577658382411755e-07,1502313.5211742031,4.862434238195419,0.0,0.0,0.024497155100107193,9.732302278280258e-09,0.011696775443851948,10,1.0,0.9448587894439697,-0.9785615801811218,0.0,1.8197968006134033,0.3153853118419647,0.0008310645935125649,6.577658382411755e-07,1000000.0,1.1077361106872559,0.9881705045700073,0.001829139655455947,1.5093735783011653e-05,1.3694393634796143,0.00018425332382321358
