attack_score,budget,combo_id,foldover_fraction_det_below_0,input_damage_penalty,input_l2,input_psnr,input_ssim,iter,jacobian_det_mean,jacobian_det_min,low_det_fraction_below_0p2,max_disp_px,mean_disp_px,normalized_output_l2,objective,output_disruption,output_l2,output_psnr,output_ssim,p95_disp_px,path_flow,path_perturbed,path_perturbed_edited,prompt,prompt_slug,start,target_input_ssim
0.18473383824228407,strong,01_make_the_person_smile_slightly__vae_conditioning__strong,0.0,0.0,0.013504113989089524,37.39067809590922,0.958665668964386,250,1.0,0.9050870537757874,0.0,3.0376346111297607,0.32723569869995117,0.098998040360204,vae_conditioning,0.18473383824228407,0.024749510090051,32.12866786777454,0.9142642021179199,1.4126911163330078,phase1/outputs/phase1b_deepen/01_make_the_person_smile_slightly__vae_conditioning__strong/start_00/checkpoints/iter_250/flow.png,phase1/outputs/phase1b_deepen/01_make_the_person_smile_slightly__vae_conditioning__strong/start_00/checkpoints/iter_250/perturbed.png,phase1/outputs/phase1b_deepen/01_make_the_person_smile_slightly__vae_conditioning__strong/start_00/checkpoints/iter_250/perturbed_edited.png,make the person smile slightly,make_the_person_smile_slightly,0,0.9
0.19303516728418588,strong,01_make_the_person_smile_slightly__vae_conditioning__strong,0.0,0.0,0.012880557908441231,37.801306510781984,0.9614529609680176,275,1.0,0.9277348518371582,0.0,3.483156681060791,0.3302822411060333,0.10623387677210092,vae_conditioning,0.19303516728418588,0.02655846919302523,31.515939218747185,0.913198709487915,1.4216758012771606,phase1/outputs/phase1b_deepen/01_make_the_person_smile_slightly__vae_conditioning__strong/start_00/checkpoints/iter_275/flow.png,phase1/outputs/phase1b_deepen/01_make_the_person_smile_slightly__vae_conditioning__strong/start_00/checkpoints/iter_275/perturbed.png,phase1/outputs/phase1b_deepen/01_make_the_person_smile_slightly__vae_conditioning__strong/start_00/checkpoints/iter_275/perturbed_edited.png,make the person smile slightly,make_the_person_smile_slightly,0,0.9
0.18817036302499024,strong,01_make_the_person_smile_slightly__vae_conditioning__strong,0.0,0.0,0.01239703777814791,38.13364150690284,0.9631907939910889,300,1.0,0.9196528792381287,0.0,3.2698476314544678,0.3086961507797241,0.10318862350396364,vae_conditioning,0.18817036302499024,0.02579715587599091,31.768563443099662,0.9150182604789734,1.4622821807861328,phase1/outputs/phase1b_deepen/01_make_the_person_smile_slightly__vae_conditioning__strong/start_00/checkpoints/iter_300/flow.png,phase1/outputs/phase1b_deepen/01_make_the_person_smile_slightly__vae_conditioning__strong/start_00/checkpoints/iter_300/perturbed.png,phase1/outputs/phase1b_deepen/01_make_the_person_smile_slightly__vae_conditioning__strong/start_00/checkpoints/iter_300/perturbed_edited.png,make the person smile slightly,make_the_person_smile_slightly,0,0.9
0.20733220218641418,strong,01_make_the_person_smile_slightly__vae_conditioning__strong,0.0,0.0,0.015233620390328781,36.34393741759864,0.9533190727233887,325,1.0,0.9151432514190674,0.0,5.587855339050293,0.49791985750198364,0.11236370443327087,vae_conditioning,0.20733220218641418,0.028090926108317718,31.02867885277728,0.9050315022468567,2.622431516647339,phase1/outputs/phase1b_deepen/01_make_the_person_smile_slightly__vae_conditioning__strong/start_00/checkpoints/iter_325/flow.png,phase1/outputs/phase1b_deepen/01_make_the_person_smile_slightly__vae_conditioning__strong/start_00/checkpoints/iter_325/perturbed.png,phase1/outputs/phase1b_deepen/01_make_the_person_smile_slightly__vae_conditioning__strong/start_00/checkpoints/iter_325/perturbed_edited.png,make the person smile slightly,make_the_person_smile_slightly,0,0.9
0.21117330749888474,strong,01_make_the_person_smile_slightly__vae_conditioning__strong,0.0,0.0,0.015574252244246207,36.151855912950126,0.9439601898193359,350,1.0,0.9259198307991028,0.0,5.197995662689209,0.5170667171478271,0.11415870149989182,vae_conditioning,0.21117330749888474,0.028539675374972956,30.891019421666215,0.9029853940010071,2.3154852390289307,phase1/outputs/phase1b_deepen/01_make_the_person_smile_slightly__vae_conditioning__strong/start_00/checkpoints/iter_350/flow.png,phase1/outputs/phase1b_deepen/01_make_the_person_smile_slightly__vae_conditioning__strong/start_00/checkpoints/iter_350/perturbed.png,phase1/outputs/phase1b_deepen/01_make_the_person_smile_slightly__vae_conditioning__strong/start_00/checkpoints/iter_350/perturbed_edited.png,make the person smile slightly,make_the_person_smile_slightly,0,0.9
0.19602445732645607,strong,01_make_the_person_smile_slightly__vae_conditioning__strong,0.0,0.0,0.01304152051097006,37.69343542510744,0.9577509760856628,375,1.0,0.9215596914291382,0.0,4.509427070617676,0.4047447741031647,0.1052422917991123,vae_conditioning,0.19602445732645607,0.026310572949778076,31.597393888747586,0.9092178344726562,2.063494920730591,phase1/outputs/phase1b_deepen/01_make_the_person_smile_slightly__vae_conditioning__strong/start_00/checkpoints/iter_375/flow.png,phase1/outputs/phase1b_deepen/01_make_the_person_smile_slightly__vae_conditioning__strong/start_00/checkpoints/iter_375/perturbed.png,phase1/outputs/phase1b_deepen/01_make_the_person_smile_slightly__vae_conditioning__strong/start_00/checkpoints/iter_375/perturbed_edited.png,make the person smile slightly,make_the_person_smile_slightly,0,0.9
0.1966413382262635,strong,01_make_the_person_smile_slightly__vae_conditioning__strong,0.0,0.0,0.012870572059497102,37.808042990798725,0.9580022692680359,400,1.0,0.939793050289154,0.0,4.558297634124756,0.4108848571777344,0.10563511883920908,vae_conditioning,0.1966413382262635,0.02640877970980227,31.565033321975307,0.9089937806129456,2.132472038269043,phase1/outputs/phase1b_deepen/01_make_the_person_smile_slightly__vae_conditioning__strong/start_00/checkpoints/iter_400/flow.png,phase1/outputs/phase1b_deepen/01_make_the_person_smile_slightly__vae_conditioning__strong/start_00/checkpoints/iter_400/perturbed.png,phase1/outputs/phase1b_deepen/01_make_the_person_smile_slightly__vae_conditioning__strong/start_00/checkpoints/iter_400/perturbed_edited.png,make the person smile slightly,make_the_person_smile_slightly,0,0.9
0.09732484687947808,strong,01_make_the_person_smile_slightly__vae_conditioning__strong,0.0,0.0,0.004776886965987436,46.41710070344626,0.9953237175941467,0,1.0,0.9838297367095947,0.0,0.4206354022026062,0.08314204216003418,0.06012135614537774,vae_conditioning,0.09732484687947808,0.015030339036344435,36.46062446018081,0.9627965092658997,0.2893942594528198,phase1/outputs/phase1b_deepen/01_make_the_person_smile_slightly__vae_conditioning__strong/start_01/checkpoints/iter_000/flow.png,phase1/outputs/phase1b_deepen/01_make_the_person_smile_slightly__vae_conditioning__strong/start_01/checkpoints/iter_000/perturbed.png,phase1/outputs/phase1b_deepen/01_make_the_person_smile_slightly__vae_conditioning__strong/start_01/checkpoints/iter_000/perturbed_edited.png,make the person smile slightly,make_the_person_smile_slightly,1,0.9
0.17003028993717806,strong,01_make_the_person_smile_slightly__vae_conditioning__strong,0.0,0.0,0.010540526615848235,39.54275381540366,0.9705082774162292,25,1.0,0.966497540473938,0.0,1.6038544178009033,0.21985763311386108,0.09483849411121979,vae_conditioning,0.17003028993717806,0.023709623527804948,32.50150683785079,0.9248082041740417,0.969550371170044,phase1/outputs/phase1b_deepen/01_make_the_person_smile_slightly__vae_conditioning__strong/start_01/checkpoints/iter_025/flow.png,phase1/outputs/phase1b_deepen/01_make_the_person_smile_slightly__vae_conditioning__strong/start_01/checkpoints/iter_025/perturbed.png,phase1/outputs/phase1b_deepen/01_make_the_person_smile_slightly__vae_conditioning__strong/start_01/checkpoints/iter_025/perturbed_edited.png,make the person smile slightly,make_the_person_smile_slightly,1,0.9
0.15596456754697197,strong,01_make_the_person_smile_slightly__vae_conditioning__strong,0.0,0.0,0.010429914261396788,39.63438523310948,0.9707374572753906,50,1.0,0.9505983591079712,0.0,2.1284849643707275,0.23082385957241058,0.08452315557492605,vae_conditioning,0.15596456754697197,0.021130788893731513,33.50168577518771,0.9285585880279541,1.0077959299087524,phase1/outputs/phase1b_deepen/01_make_the_person_smile_slightly__vae_conditioning__strong/start_01/checkpoints/iter_050/flow.png,phase1/outputs/phase1b_deepen/01_make_the_person_smile_slightly__vae_conditioning__strong/start_01/checkpoints/iter_050/perturbed.png,phase1/outputs/phase1b_deepen/01_make_the_person_smile_slightly__vae_conditioning__strong/start_01/checkpoints/iter_050/perturbed_edited.png,make the person smile slightly,make_the_person_smile_slightly,1,0.9
0.1651859040428461,strong,01_make_the_person_smile_slightly__vae_conditioning__strong,0.0,0.0,0.010933123012386563,39.22511530937645,0.9679886698722839,75,0.9999999403953552,0.9536471366882324,0.0,2.021608352661133,0.24926215410232544,0.09017411424410955,vae_conditioning,0.1651859040428461,0.022543528561027388,32.93956212547257,0.9249882102012634,1.0709298849105835,phase1/outputs/phase1b_deepen/01_make_the_person_smile_slightly__vae_conditioning__strong/start_01/checkpoints/iter_075/flow.png,phase1/outputs/phase1b_deepen/01_make_the_person_smile_slightly__vae_conditioning__strong/start_01/checkpoints/iter_075/perturbed.png,phase1/outputs/phase1b_deepen/01_make_the_person_smile_slightly__vae_conditioning__strong/start_01/checkpoints/iter_075/perturbed_edited.png,make the person smile slightly,make_the_person_smile_slightly,1,0.9
0.16775416543670635,strong,01_make_the_person_smile_slightly__vae_conditioning__strong,0.0,0.0,0.011300389556799992,38.93813169767233,0.9668609499931335,100,1.0,0.9354792237281799,0.0,2.3733274936676025,0.25717443227767944,0.09189479758926372,vae_conditioning,0.16775416543670635,0.02297369939731593,32.77538131640588,0.9241406321525574,1.2518444061279297,phase1/outputs/phase1b_deepen/01_make_the_person_smile_slightly__vae_conditioning__strong/start_01/checkpoints/iter_100/flow.png,phase1/outputs/phase1b_deepen/01_make_the_person_smile_slightly__vae_conditioning__strong/start_01/checkpoints/iter_100/perturbed.png,phase1/outputs/phase1b_deepen/01_make_the_person_smile_slightly__vae_conditioning__strong/start_01/checkpoints/iter_100/perturbed_edited.png,make the person smile slightly,make_the_person_smile_slightly,1,0.9
0.1714541676680974,strong,01_make_the_person_smile_slightly__vae_conditioning__strong,0.0,0.0,0.013451963477931473,37.42428640929844,0.9575639367103577,125,1.0,0.9109216332435608,0.0,2.287820816040039,0.2958115339279175,0.0932986500899724,vae_conditioning,0.1714541676680974,0.0233246625224931,32.643692624237445,0.921844482421875,1.307729721069336,phase1/outputs/phase1b_deepen/01_make_the_person_smile_slightly__vae_conditioning__strong/start_01/checkpoints/iter_125/flow.png,phase1/outputs/phase1b_deepen/01_make_the_person_smile_slightly__vae_conditioning__strong/start_01/checkpoints/iter_125/perturbed.png,phase1/outputs/phase1b_deepen/01_make_the_person_smile_slightly__vae_conditioning__strong/start_01/checkpoints/iter_125/perturbed_edited.png,make the person smile slightly,make_the_person_smile_slightly,1,0.9
0.18173468018914635,strong,01_make_the_person_smile_slightly__vae_conditioning__strong,0.0,0.0,0.014517036314233659,36.762440735733556,0.9536729454994202,150,1.0,0.8612818717956543,0.0,3.0946967601776123,0.34908485412597656,0.09761649276162561,vae_conditioning,0.18173468018914635,0.024404123190406402,32.25073582768357,0.9158818125724792,1.8708882331848145,phase1/outputs/phase1b_deepen/01_make_the_person_smile_slightly__vae_conditioning__strong/start_01/checkpoints/iter_150/flow.png,phase1/outputs/phase1b_deepen/01_make_the_person_smile_slightly__vae_conditioning__strong/start_01/checkpoints/iter_150/perturbed.png,phase1/outputs/phase1b_deepen/01_make_the_person_smile_slightly__vae_conditioning__strong/start_01/checkpoints/iter_150/perturbed_edited.png,make the person smile slightly,make_the_person_smile_slightly,1,0.9
0.18779666363987457,strong,01_make_the_person_smile_slightly__vae_conditioning__strong,0.0,0.0,0.0140147263598713,37.06830755002268,0.9535171389579773,175,1.0,0.8341699242591858,0.0,3.462313413619995,0.38196778297424316,0.10005797087940704,vae_conditioning,0.18779666363987457,0.02501449271985176,32.03616599888789,0.9122613072395325,2.0502071380615234,phase1/outputs/phase1b_deepen/01_make_the_person_smile_slightly__vae_conditioning__strong/start_01/checkpoints/iter_175/flow.png,phase1/outputs/phase1b_deepen/01_make_the_person_smile_slightly__vae_conditioning__strong/start_01/checkpoints/iter_175/perturbed.png,phase1/outputs/phase1b_deepen/01_make_the_person_smile_slightly__vae_conditioning__strong/start_01/checkpoints/iter_175/perturbed_edited.png,make the person smile slightly,make_the_person_smile_slightly,1,0.9
0.17010413817865025,strong,01_make_the_person_smile_slightly__vae_conditioning__strong,0.0,0.0,0.013621328358288515,37.31561075515474,0.955608069896698,200,1.0,0.8225583434104919,0.0,3.0642201900482178,0.31634896993637085,0.0901443283985294,vae_conditioning,0.17010413817865025,0.02253608209963235,32.94243167742796,0.9200401902198792,1.94991135597229,phase1/outputs/phase1b_deepen/01_make_the_person_smile_slightly__vae_conditioning__strong/start_01/checkpoints/iter_200/flow.png,phase1/outputs/phase1b_deepen/01_make_the_person_smile_slightly__vae_conditioning__strong/start_01/checkpoints/iter_200/perturbed.png,phase1/outputs/phase1b_deepen/01_make_the_person_smile_slightly__vae_conditioning__strong/start_01/checkpoints/iter_200/perturbed_edited.png,make the person smile slightly,make_the_person_smile_slightly,1,0.9
0.16229716624103874,strong,01_make_the_person_smile_slightly__vae_conditioning__strong,0.0,0.0,0.012673823459100887,37.941846934072466,0.9600927233695984,225,1.0,0.8203648328781128,0.0,3.369302749633789,0.2975733280181885,0.08694121922336907,vae_conditioning,0.16229716624103874,0.02173530480584227,33.256685301717624,0.9246440529823303,2.0434141159057617,phase1/outputs/phase1b_deepen/01_make_the_person_smile_slightly__vae_conditioning__strong/start_01/checkpoints/iter_225/flow.png,phase1/outputs/phase1b_deepen/01_make_the_person_smile_slightly__vae_conditioning__strong/start_01/checkpoints/iter_225/perturbed.png,phase1/outputs/phase1b_deepen/01_make_the_person_smile_slightly__vae_conditioning__strong/start_01/checkpoints/iter_225/perturbed_edited.png,make the person smile slightly,make_the_person_smile_slightly,1,0.9
0.1675915112392254,strong,01_make_the_person_smile_slightly__vae_conditioning__strong,0.0,0.0,0.012853315485300519,37.81969665094058,0.9594072699546814,250,0.9999999403953552,0.8115808963775635,0.0,3.3037638664245605,0.31040483713150024,0.08946913384359552,vae_conditioning,0.1675915112392254,0.02236728346089888,33.007735167939074,0.9218776226043701,2.043905258178711,phase1/outputs/phase1b_deepen/01_make_the_person_smile_slightly__vae_conditioning__strong/start_01/checkpoints/iter_250/flow.png,phase1/outputs/phase1b_deepen/01_make_the_person_smile_slightly__vae_conditioning__strong/start_01/checkpoints/iter_250/perturbed.png,phase1/outputs/phase1b_deepen/01_make_the_person_smile_slightly__vae_conditioning__strong/start_01/checkpoints/iter_250/perturbed_edited.png,make the person smile slightly,make_the_person_smile_slightly,1,0.9
0.1740129511285774,strong,01_make_the_person_smile_slightly__vae_conditioning__strong,0.0,0.0,0.012696576170201744,37.92626755073917,0.9586309790611267,275,1.0,0.7990251779556274,0.0,3.4521889686584473,0.3365101218223572,0.09366594957599562,vae_conditioning,0.1740129511285774,0.023416487393998906,32.60956502029864,0.9196529984474182,2.1919002532958984,phase1/outputs/phase1b_deepen/01_make_the_person_smile_slightly__vae_conditioning__strong/start_01/checkpoints/iter_275/flow.png,phase1/outputs/phase1b_deepen/01_make_the_person_smile_slightly__vae_conditioning__strong/start_01/checkpoints/iter_275/perturbed.png,phase1/outputs/phase1b_deepen/01_make_the_person_smile_slightly__vae_conditioning__strong/start_01/checkpoints/iter_275/perturbed_edited.png,make the person smile slightly,make_the_person_smile_slightly,1,0.9
0.18293424276076375,strong,01_make_the_person_smile_slightly__vae_conditioning__strong,0.0,0.0,0.012127136799761776,38.32483446715908,0.9604604244232178,300,1.0,0.817793071269989,0.0,3.3084893226623535,0.3257896602153778,0.09882559207640708,vae_conditioning,0.18293424276076375,0.02470639801910177,32.14381132785864,0.9158913493156433,1.8953931331634521,phase1/outputs/phase1b_deepen/01_make_the_person_smile_slightly__vae_conditioning__strong/start_01/checkpoints/iter_300/flow.png,phase1/outputs/phase1b_deepen/01_make_the_person_smile_slightly__vae_conditioning__strong/start_01/checkpoints/iter_300/perturbed.png,phase1/outputs/phase1b_deepen/01_make_the_person_smile_slightly__vae_conditioning__strong/start_01/checkpoints/iter_300/perturbed_edited.png,make the person smile slightly,make_the_person_smile_slightly,1,0.9
0.1794735876934615,strong,01_make_the_person_smile_slightly__vae_conditioning__strong,0.0,0.0,0.011980141638042301,38.43076094735389,0.961726188659668,325,1.0,0.8025475144386292,0.0,3.604982376098633,0.327100932598114,0.09659374636579425,vae_conditioning,0.1794735876934615,0.024148436591448563,32.342219618485814,0.9171201586723328,1.8568475246429443,phase1/outputs/phase1b_deepen/01_make_the_person_smile_slightly__vae_conditioning__strong/start_01/checkpoints/iter_325/flow.png,phase1/outputs/phase1b_deepen/01_make_the_person_smile_slightly__vae_conditioning__strong/start_01/checkpoints/iter_325/perturbed.png,phase1/outputs/phase1b_deepen/01_make_the_person_smile_slightly__vae_conditioning__strong/start_01/checkpoints/iter_325/perturbed_edited.png,make the person smile slightly,make_the_person_smile_slightly,1,0.9
0.18278547395091055,strong,01_make_the_person_smile_slightly__vae_conditioning__strong,0.0,0.0,0.012170524845329003,38.29381385443675,0.9612213969230652,350,1.0,0.8058063387870789,0.0,3.4400110244750977,0.3196687698364258,0.09949650634150504,vae_conditioning,0.18278547395091055,0.02487412658537626,32.08504319722144,0.9167110323905945,1.8474010229110718,phase1/outputs/phase1b_deepen/01_make_the_person_smile_slightly__vae_conditioning__strong/start_01/checkpoints/iter_350/flow.png,phase1/outputs/phase1b_deepen/01_make_the_person_smile_slightly__vae_conditioning__strong/start_01/checkpoints/iter_350/perturbed.png,phase1/outputs/phase1b_deepen/01_make_the_person_smile_slightly__vae_conditioning__strong/start_01/checkpoints/iter_350/perturbed_edited.png,make the person smile slightly,make_the_person_smile_slightly,1,0.9
0.17300285580159108,strong,01_make_the_person_smile_slightly__vae_conditioning__strong,0.0,0.0,0.012379195169319526,38.14615179918647,0.9601107239723206,375,1.0,0.8072614073753357,0.0,3.3819079399108887,0.3190593719482422,0.09165634396077077,vae_conditioning,0.17300285580159108,0.022914085990192692,32.7979492290712,0.9186534881591797,1.8704842329025269,phase1/outputs/phase1b_deepen/01_make_the_person_smile_slightly__vae_conditioning__strong/start_01/checkpoints/iter_375/flow.png,phase1/outputs/phase1b_deepen/01_make_the_person_smile_slightly__vae_conditioning__strong/start_01/checkpoints/iter_375/perturbed.png,phase1/outputs/phase1b_deepen/01_make_the_person_smile_slightly__vae_conditioning__strong/start_01/checkpoints/iter_375/perturbed_edited.png,make the person smile slightly,make_the_person_smile_slightly,1,0.9
0.1745904495536964,strong,01_make_the_person_smile_slightly__vae_conditioning__strong,0.0,0.0,0.012211644373885907,38.264517033271375,0.9612688422203064,400,1.0,0.8074906468391418,0.0,3.441570281982422,0.3189260959625244,0.09210352204438854,vae_conditioning,0.1745904495536964,0.023025880511097135,32.75567506731358,0.9175130724906921,1.8196519613265991,phase1/outputs/phase1b_deepen/01_make_the_person_smile_slightly__vae_conditioning__strong/start_01/checkpoints/iter_400/flow.png,phase1/outputs/phase1b_deepen/01_make_the_person_smile_slightly__vae_conditioning__strong/start_01/checkpoints/iter_400/perturbed.png,phase1/outputs/phase1b_deepen/01_make_the_person_smile_slightly__vae_conditioning__strong/start_01/checkpoints/iter_400/perturbed_edited.png,make the person smile slightly,make_the_person_smile_slightly,1,0.9
