best_folder,budget,budget_max_disp_px,candidate_folder,candidate_index,candidate_name,case_id,clean_clip_positive_margin,clean_discovery_margin,clean_output_path,clean_semantic_success_score,clip_available,clip_semantic_drop,clip_warning,crop_clip_available,crop_clip_warning,dct_modes,decision_label,decision_reasons,edit_failure_score,elapsed_seconds,face_id,final_attack_score,full_image_semantic_drop,generation,geometry_excess_penalty,geometry_excess_penalty_weight,geometry_method,guidance_scale,identity_or_face_health_available,image_guidance_scale,image_path,initial_candidate,input_damage_penalty,input_damage_penalty_weight,input_l2,input_max_abs,input_mean_abs,input_preservation_score,input_psnr,input_ssim,left_crop_clean_margin,left_crop_perturbed_margin,left_crop_semantic_drop,max_disp_px,max_disp_px_budget,mean_crop_margin,mean_crop_semantic_drop,mean_disp_px,member,mesh_size,min_crop_margin,min_crop_semantic_drop,output_disruption_score,output_disruption_weight,output_l2,output_max_abs,output_mean_abs,output_psnr,output_ssim,p95_disp_px,path_flow,path_original,path_original_edited,path_perturbed,path_perturbed_edited,perturbed_clip_positive_margin,perturbed_semantic_success_score,phase,phase2_final_score,phase2_output_disruption,phase2_score_formula,phase3_final_score,prompt,prompt_priority,prompt_slug,prompt_type,rank,region_count,region_key,right_crop_clean_margin,right_crop_perturbed_margin,right_crop_semantic_drop,scale_factor,seed,semantic_drop,semantic_drop_weight,target_input_ssim,top_crop_clean_margin,top_crop_perturbed_margin,top_crop_semantic_drop,tps_size
phase3/outputs/breadth_probe/cases/face_002/igs_1p00/add_headphones/medium/seed_00/candidates/cand_002_g01_m02,medium,4.0,phase3/outputs/breadth_probe/cases/face_002/igs_1p00/add_headphones/medium/seed_00/candidates/cand_002_g01_m02,2,cand_002_g01_m02,face_002__add_headphones__igs_1p00,0.05116361379623413,0.05116361379623413,phase3/outputs/clean_discovery/cases/face_002/add_headphones/igs_1p00/clean_edit.png,0.05116361379623413,True,0.005087941884994507,,True,,"[[1, 0], [0, 1], [1, 1], [2, 0], [0, 2], [2, 1]]",reject_input_damage,"['input_ssim_below_target:0.9127<0.9400', 'semantic_drop_small:0.0051']",0.005087941884994507,4.9562362637370825,face_002,-0.22555592657323115,0.005087941884994507,1,0.0,1.0,region_local_dct,7.5,False,1.0,data/face_002/instruct_512.png,False,0.21871187210082965,3.0,0.02691617087506338,0.6352940797805786,0.009697061032056808,0.0,31.399734465567995,0.9126610159873962,0.024231508374214172,0.0271185040473938,-0.0028869956731796265,2.5776665210723877,4.0,0.012022445599238077,0.00010102490584055583,0.47229576110839844,2,4,-0.017089486122131348,-0.0028869956731796265,0.4102279221892798,1.0,0.0729477623075357,0.9176470637321472,0.02892460487782955,22.739760513352927,0.881563127040863,2.0228755474090576,phase3/outputs/breadth_probe/cases/face_002/igs_1p00/add_headphones/medium/seed_00/candidates/cand_002_g01_m02/flow.png,phase3/outputs/breadth_probe/cases/face_002/igs_1p00/add_headphones/medium/seed_00/candidates/cand_002_g01_m02/original.png,phase3/outputs/breadth_probe/cases/face_002/igs_1p00/add_headphones/medium/seed_00/candidates/cand_002_g01_m02/original_edited.png,phase3/outputs/breadth_probe/cases/face_002/igs_1p00/add_headphones/medium/seed_00/candidates/cand_002_g01_m02/perturbed.png,phase3/outputs/breadth_probe/cases/face_002/igs_1p00/add_headphones/medium/seed_00/candidates/cand_002_g01_m02/perturbed_edited.png,0.046075671911239624,0.046075671911239624,phase3_breadth_probe,-0.22555592657323115,0.4102279221892798,"4.0*max(0,semantic_drop)+1.0*output_disruption-3.0*input_damage_penalty-1.0*geometry_excess_penalty",-0.22555592657323115,add headphones,1,add_headphones,headphones,16,3,headphones,0.025431424379348755,0.026038318872451782,-0.0006068944931030273,0.734112024307251,33001,0.005087941884994507,4.0,0.94,-0.013292521238327026,-0.017089486122131348,0.0037969648838043213,4
phase3/outputs/breadth_probe/cases/face_002/igs_1p00/add_headphones/medium/seed_00/candidates/cand_007_g01_m07,medium,4.0,phase3/outputs/breadth_probe/cases/face_002/igs_1p00/add_headphones/medium/seed_00/candidates/cand_007_g01_m07,7,cand_007_g01_m07,face_002__add_headphones__igs_1p00,0.05116361379623413,0.05116361379623413,phase3/outputs/clean_discovery/cases/face_002/add_headphones/igs_1p00/clean_edit.png,0.05116361379623413,True,0.004957258701324463,,True,,"[[1, 0], [0, 1], [1, 1], [2, 0], [0, 2], [2, 1]]",reject_input_damage,"['input_ssim_below_target:0.8947<0.9400', 'semantic_drop_small:0.0050']",0.004957258701324463,4.800056776031852,face_002,-0.7717794744219773,0.004957258701324463,1,0.0,1.0,region_local_tps,7.5,False,1.0,data/face_002/instruct_512.png,False,0.36266471862792926,3.0,0.03330413970624276,0.6470588445663452,0.011630888096988201,0.0,29.550035606247906,0.8946669101715088,0.024231508374214172,0.023159027099609375,0.0010724812746047974,3.272200107574463,4.0,0.011715541283289591,0.0004079292217890422,0.702366054058075,7,4,-0.010336160659790039,-0.0029563605785369873,0.2963856466565127,1.0,0.049770429927945004,0.8901960849761963,0.018123850226402283,26.06057215416608,0.9026960730552673,2.717386245727539,phase3/outputs/breadth_probe/cases/face_002/igs_1p00/add_headphones/medium/seed_00/candidates/cand_007_g01_m07/flow.png,phase3/outputs/breadth_probe/cases/face_002/igs_1p00/add_headphones/medium/seed_00/candidates/cand_007_g01_m07/original.png,phase3/outputs/breadth_probe/cases/face_002/igs_1p00/add_headphones/medium/seed_00/candidates/cand_007_g01_m07/original_edited.png,phase3/outputs/breadth_probe/cases/face_002/igs_1p00/add_headphones/medium/seed_00/candidates/cand_007_g01_m07/perturbed.png,phase3/outputs/breadth_probe/cases/face_002/igs_1p00/add_headphones/medium/seed_00/candidates/cand_007_g01_m07/perturbed_edited.png,0.04620635509490967,0.04620635509490967,phase3_breadth_probe,-0.7717794744219773,0.2963856466565127,"4.0*max(0,semantic_drop)+1.0*output_disruption-3.0*input_damage_penalty-1.0*geometry_excess_penalty",-0.7717794744219773,add headphones,1,add_headphones,headphones,17,3,headphones,0.025431424379348755,0.02232375741004944,0.0031076669692993164,0.834744930267334,33001,0.004957258701324463,4.0,0.94,-0.013292521238327026,-0.010336160659790039,-0.0029563605785369873,4
phase3/outputs/breadth_probe/cases/face_002/igs_1p00/add_headphones/strong/seed_00/candidates/cand_009_g02_m01,strong,6.0,phase3/outputs/breadth_probe/cases/face_002/igs_1p00/add_headphones/strong/seed_00/candidates/cand_009_g02_m01,9,cand_009_g02_m01,face_002__add_headphones__igs_1p00,0.05116361379623413,0.05116361379623413,phase3/outputs/clean_discovery/cases/face_002/add_headphones/igs_1p00/clean_edit.png,0.05116361379623413,True,0.004942357540130615,,True,,"[[1, 0], [0, 1], [1, 1], [2, 0], [0, 2], [2, 1]]",reject_input_damage,"['input_ssim_below_target:0.8615<0.9000', 'semantic_drop_small:0.0049']",0.004942357540130615,5.069282084703445,face_002,-0.4820482502612102,0.004942357540130615,2,0.0,1.0,combined_tps_dct,7.5,False,1.0,data/face_002/instruct_512.png,False,0.30819768905639666,3.0,0.04252458479493642,0.7921568751335144,0.015352717600762844,0.0,27.427198361902594,0.8614752888679504,0.024231508374214172,0.023592248558998108,0.0006392598152160645,5.210910320281982,6.0,0.011001139879226685,0.001122330625851949,1.022890567779541,1,4,-0.009838700294494629,-0.0034538209438323975,0.42277538674745735,1.0,0.06998518083908602,0.9058823585510254,0.026675933972001076,23.099878217187097,0.8571653366088867,4.405994415283203,phase3/outputs/breadth_probe/cases/face_002/igs_1p00/add_headphones/strong/seed_00/candidates/cand_009_g02_m01/flow.png,phase3/outputs/breadth_probe/cases/face_002/igs_1p00/add_headphones/strong/seed_00/candidates/cand_009_g02_m01/original.png,phase3/outputs/breadth_probe/cases/face_002/igs_1p00/add_headphones/strong/seed_00/candidates/cand_009_g02_m01/original_edited.png,phase3/outputs/breadth_probe/cases/face_002/igs_1p00/add_headphones/strong/seed_00/candidates/cand_009_g02_m01/perturbed.png,phase3/outputs/breadth_probe/cases/face_002/igs_1p00/add_headphones/strong/seed_00/candidates/cand_009_g02_m01/perturbed_edited.png,0.046221256256103516,0.046221256256103516,phase3_breadth_probe,-0.4820482502612102,0.42277538674745735,"4.0*max(0,semantic_drop)+1.0*output_disruption-3.0*input_damage_penalty-1.0*geometry_excess_penalty",-0.4820482502612102,add headphones,1,add_headphones,headphones,17,3,headphones,0.025431424379348755,0.019249871373176575,0.00618155300617218,0.88620924949646,33101,0.004942357540130615,4.0,0.9,-0.013292521238327026,-0.009838700294494629,-0.0034538209438323975,4
phase3/outputs/breadth_probe/cases/face_003/igs_1p50/add_headphones/medium/seed_00/candidates/cand_007_g01_m07,medium,4.0,phase3/outputs/breadth_probe/cases/face_003/igs_1p50/add_headphones/medium/seed_00/candidates/cand_007_g01_m07,7,cand_007_g01_m07,face_003__add_headphones__igs_1p50,0.04772844910621643,0.04772844910621643,phase3/outputs/clean_discovery/cases/face_003/add_headphones/igs_1p50/clean_edit.png,0.04772844910621643,True,0.004937022924423218,,True,,"[[1, 0], [0, 1], [1, 1], [2, 0], [0, 2], [2, 1]]",metric_only_candidate,"['semantic_drop_small:0.0049', 'semantic_drop_small:0.0049']",0.004937022924423218,4.932397928088903,face_003,0.18969750177842407,0.004937022924423218,1,0.0,1.0,region_local_mesh,7.5,False,1.5,data/face_003/instruct_512.png,False,0.0,3.0,0.019327154567064693,0.5333333611488342,0.006001043599098921,0.20887152353922597,34.27664160208265,0.9525322914123535,0.018402695655822754,0.015146255493164062,0.0032564401626586914,3.118157148361206,4.0,0.009015535314877829,0.006318370501200358,0.45109546184539795,7,4,-0.010305672883987427,0.0032564401626586914,0.1699494100807312,1.0,0.026249855190470885,0.5607843399047852,0.01069368701428175,31.617461761467453,0.9350500106811523,2.4112277030944824,phase3/outputs/breadth_probe/cases/face_003/igs_1p50/add_headphones/medium/seed_00/candidates/cand_007_g01_m07/flow.png,phase3/outputs/breadth_probe/cases/face_003/igs_1p50/add_headphones/medium/seed_00/candidates/cand_007_g01_m07/original.png,phase3/outputs/breadth_probe/cases/face_003/igs_1p50/add_headphones/medium/seed_00/candidates/cand_007_g01_m07/original_edited.png,phase3/outputs/breadth_probe/cases/face_003/igs_1p50/add_headphones/medium/seed_00/candidates/cand_007_g01_m07/perturbed.png,phase3/outputs/breadth_probe/cases/face_003/igs_1p50/add_headphones/medium/seed_00/candidates/cand_007_g01_m07/perturbed_edited.png,0.04279142618179321,0.04279142618179321,phase3_breadth_probe,0.18969750177842407,0.1699494100807312,"4.0*max(0,semantic_drop)+1.0*output_disruption-3.0*input_damage_penalty-1.0*geometry_excess_penalty",0.18969750177842407,add headphones,1,add_headphones,headphones,4,3,headphones,0.026048898696899414,0.022206023335456848,0.003842875361442566,0.8054211139678955,38001,0.004937022924423218,4.0,0.94,0.0015501230955123901,-0.010305672883987427,0.011855795979499817,4
phase3/outputs/breadth_probe/cases/face_002/igs_1p00/add_headphones/strong/seed_00/candidates/cand_011_g02_m03,strong,6.0,phase3/outputs/breadth_probe/cases/face_002/igs_1p00/add_headphones/strong/seed_00/candidates/cand_011_g02_m03,11,cand_011_g02_m03,face_002__add_headphones__igs_1p00,0.05116361379623413,0.05116361379623413,phase3/outputs/clean_discovery/cases/face_002/add_headphones/igs_1p00/clean_edit.png,0.05116361379623413,True,0.0049107372760772705,,True,,"[[1, 0], [0, 1], [1, 1], [2, 0], [0, 2], [2, 1]]",reject_input_damage,"['input_ssim_below_target:0.8846<0.9000', 'semantic_drop_small:0.0049']",0.0049107372760772705,4.9827555771917105,face_002,0.0066286008570893284,0.0049107372760772705,2,0.0,1.0,combined_all,7.5,False,1.0,data/face_002/instruct_512.png,False,0.12286348342895526,3.0,0.03843802692325471,0.7960784435272217,0.013339498080313206,0.0,28.304778267278643,0.8846420645713806,0.024231508374214172,0.022405624389648438,0.0018258839845657349,5.3404364585876465,6.0,0.01119507352511088,0.0009283969799677531,0.8850671648979187,3,4,-0.0088949054479599,-0.0043976157903671265,0.355576102039646,1.0,0.06124594909484955,0.9137254953384399,0.021756218746304512,24.258452618920273,0.8894076943397522,4.0324249267578125,phase3/outputs/breadth_probe/cases/face_002/igs_1p00/add_headphones/strong/seed_00/candidates/cand_011_g02_m03/flow.png,phase3/outputs/breadth_probe/cases/face_002/igs_1p00/add_headphones/strong/seed_00/candidates/cand_011_g02_m03/original.png,phase3/outputs/breadth_probe/cases/face_002/igs_1p00/add_headphones/strong/seed_00/candidates/cand_011_g02_m03/original_edited.png,phase3/outputs/breadth_probe/cases/face_002/igs_1p00/add_headphones/strong/seed_00/candidates/cand_011_g02_m03/perturbed.png,phase3/outputs/breadth_probe/cases/face_002/igs_1p00/add_headphones/strong/seed_00/candidates/cand_011_g02_m03/perturbed_edited.png,0.04625287652015686,0.04625287652015686,phase3_breadth_probe,0.0066286008570893284,0.355576102039646,"4.0*max(0,semantic_drop)+1.0*output_disruption-3.0*input_damage_penalty-1.0*geometry_excess_penalty",0.0066286008570893284,add headphones,1,add_headphones,headphones,14,3,headphones,0.025431424379348755,0.020074501633644104,0.005356922745704651,0.9082374572753906,33101,0.0049107372760772705,4.0,0.9,-0.013292521238327026,-0.0088949054479599,-0.0043976157903671265,4
phase3/outputs/breadth_probe/cases/face_002/igs_1p50/add_headphones/strong/seed_00/candidates/cand_010_g02_m02,strong,6.0,phase3/outputs/breadth_probe/cases/face_002/igs_1p50/add_headphones/strong/seed_00/candidates/cand_010_g02_m02,10,cand_010_g02_m02,face_002__add_headphones__igs_1p50,0.04682642221450806,0.04682642221450806,phase3/outputs/clean_discovery/cases/face_002/add_headphones/igs_1p50/clean_edit.png,0.04682642221450806,True,0.004853785037994385,,True,,"[[1, 0], [0, 1], [1, 1], [2, 0], [0, 2], [2, 1]]",metric_only_candidate,"['semantic_drop_small:0.0049', 'semantic_drop_small:0.0049']",0.004853785037994385,4.783852249383926,face_002,0.33507993196833297,0.004853785037994385,2,0.0,1.0,combined_all,7.5,False,1.5,data/face_002/instruct_512.png,False,0.0,3.0,0.03326172776034508,0.6823529601097107,0.011553668417036533,0.01760518550872781,29.561103907323876,0.9017605185508728,0.01800447702407837,0.01763273775577545,0.0003717392683029175,5.471246242523193,6.0,0.011494805415471395,0.0026756624380747476,0.8648595809936523,2,4,-0.002744421362876892,0.0003717392683029175,0.31566479181635543,1.0,0.04683572643843333,0.7764706015586853,0.019666939973831177,26.588454786459437,0.8716781139373779,3.9017229080200195,phase3/outputs/breadth_probe/cases/face_002/igs_1p50/add_headphones/strong/seed_00/candidates/cand_010_g02_m02/flow.png,phase3/outputs/breadth_probe/cases/face_002/igs_1p50/add_headphones/strong/seed_00/candidates/cand_010_g02_m02/original.png,phase3/outputs/breadth_probe/cases/face_002/igs_1p50/add_headphones/strong/seed_00/candidates/cand_010_g02_m02/original_edited.png,phase3/outputs/breadth_probe/cases/face_002/igs_1p50/add_headphones/strong/seed_00/candidates/cand_010_g02_m02/perturbed.png,phase3/outputs/breadth_probe/cases/face_002/igs_1p50/add_headphones/strong/seed_00/candidates/cand_010_g02_m02/perturbed_edited.png,0.04197263717651367,0.04197263717651367,phase3_breadth_probe,0.33507993196833297,0.31566479181635543,"4.0*max(0,semantic_drop)+1.0*output_disruption-3.0*input_damage_penalty-1.0*geometry_excess_penalty",0.33507993196833297,add headphones,1,add_headphones,headphones,1,3,headphones,0.02526278793811798,0.019596099853515625,0.005666688084602356,0.9483798742294312,34101,0.004853785037994385,4.0,0.9,-0.0007558614015579224,-0.002744421362876892,0.0019885599613189697,4
phase3/outputs/breadth_probe/cases/face_002/igs_1p00/add_headphones/strong/seed_00/candidates/cand_003_g01_m03,strong,6.0,phase3/outputs/breadth_probe/cases/face_002/igs_1p00/add_headphones/strong/seed_00/candidates/cand_003_g01_m03,3,cand_003_g01_m03,face_002__add_headphones__igs_1p00,0.05116361379623413,0.05116361379623413,phase3/outputs/clean_discovery/cases/face_002/add_headphones/igs_1p00/clean_edit.png,0.05116361379623413,True,0.0047317445278167725,,True,,"[[1, 0], [0, 1], [1, 1], [2, 0], [0, 2], [2, 1]]",metric_only_candidate,"['semantic_drop_small:0.0047', 'semantic_drop_small:0.0047']",0.0047317445278167725,4.812020625919104,face_002,0.3128096395020056,0.0047317445278167725,1,0.0,1.0,region_local_mesh,7.5,False,1.0,data/face_002/instruct_512.png,False,0.0,3.0,0.02253667485938706,0.5607843399047852,0.0074920654296875,0.4425326585769652,32.942203218103124,0.9442532658576965,0.024231508374214172,0.024436190724372864,-0.0002046823501586914,2.917926788330078,6.0,0.010757337013880411,0.001366133491198222,0.4176909029483795,3,4,-0.01161205768585205,-0.0016804635524749756,0.2938826613907385,1.0,0.05242550207387328,0.7568627595901489,0.018430113792419434,25.609148032943907,0.9158193469047546,2.206463098526001,phase3/outputs/breadth_probe/cases/face_002/igs_1p00/add_headphones/strong/seed_00/candidates/cand_003_g01_m03/flow.png,phase3/outputs/breadth_probe/cases/face_002/igs_1p00/add_headphones/strong/seed_00/candidates/cand_003_g01_m03/original.png,phase3/outputs/breadth_probe/cases/face_002/igs_1p00/add_headphones/strong/seed_00/candidates/cand_003_g01_m03/original_edited.png,phase3/outputs/breadth_probe/cases/face_002/igs_1p00/add_headphones/strong/seed_00/candidates/cand_003_g01_m03/perturbed.png,phase3/outputs/breadth_probe/cases/face_002/igs_1p00/add_headphones/strong/seed_00/candidates/cand_003_g01_m03/perturbed_edited.png,0.04643186926841736,0.04643186926841736,phase3_breadth_probe,0.3128096395020056,0.2938826613907385,"4.0*max(0,semantic_drop)+1.0*output_disruption-3.0*input_damage_penalty-1.0*geometry_excess_penalty",0.3128096395020056,add headphones,1,add_headphones,headphones,6,3,headphones,0.025431424379348755,0.019447878003120422,0.0059835463762283325,0.49624601006507874,33101,0.0047317445278167725,4.0,0.9,-0.013292521238327026,-0.01161205768585205,-0.0016804635524749756,4
phase3/outputs/breadth_probe/cases/face_005/igs_1p50/add_headphones/strong/seed_00/candidates/cand_009_g02_m01,strong,6.0,phase3/outputs/breadth_probe/cases/face_005/igs_1p50/add_headphones/strong/seed_00/candidates/cand_009_g02_m01,9,cand_009_g02_m01,face_005__add_headphones__igs_1p50,0.055569812655448914,0.055569812655448914,phase3/outputs/clean_discovery/cases/face_005/add_headphones/igs_1p50/clean_edit.png,0.055569812655448914,True,0.004541531205177307,,True,,"[[1, 0], [0, 1], [1, 1], [2, 0], [0, 2], [2, 1]]",metric_only_candidate,"['semantic_drop_small:0.0045', 'semantic_drop_small:0.0045']",0.004541531205177307,4.880928248167038,face_005,0.21774805574449474,0.004541531205177307,2,0.0,1.0,region_local_mesh,7.5,False,1.5,data/face_005/instruct_512.png,False,0.0,3.0,0.022132728889147843,0.7882353067398071,0.00650155171751976,0.5795005559921264,33.099300715188505,0.9579500555992126,0.027460142970085144,0.02726210653781891,0.00019803643226623535,4.102653503417969,6.0,0.014548977216084799,0.0024212896823883057,0.5169115662574768,1,4,-0.004982113838195801,0.00019803643226623535,0.1995819309237855,1.0,0.03344404942997439,0.9098039269447327,0.011768954806029797,29.513622867112925,0.9341942667961121,2.7262942790985107,phase3/outputs/breadth_probe/cases/face_005/igs_1p50/add_headphones/strong/seed_00/candidates/cand_009_g02_m01/flow.png,phase3/outputs/breadth_probe/cases/face_005/igs_1p50/add_headphones/strong/seed_00/candidates/cand_009_g02_m01/original.png,phase3/outputs/breadth_probe/cases/face_005/igs_1p50/add_headphones/strong/seed_00/candidates/cand_009_g02_m01/original_edited.png,phase3/outputs/breadth_probe/cases/face_005/igs_1p50/add_headphones/strong/seed_00/candidates/cand_009_g02_m01/perturbed.png,phase3/outputs/breadth_probe/cases/face_005/igs_1p50/add_headphones/strong/seed_00/candidates/cand_009_g02_m01/perturbed_edited.png,0.051028281450271606,0.051028281450271606,phase3_breadth_probe,0.21774805574449474,0.1995819309237855,"4.0*max(0,semantic_drop)+1.0*output_disruption-3.0*input_damage_penalty-1.0*geometry_excess_penalty",0.21774805574449474,add headphones,1,add_headphones,headphones,7,3,headphones,0.025357991456985474,0.021366938948631287,0.003991052508354187,0.6977301836013794,45101,0.004541531205177307,4.0,0.9,-0.0019073337316513062,-0.004982113838195801,0.0030747801065444946,4
phase3/outputs/breadth_probe/cases/face_002/igs_1p00/add_headphones/medium/seed_00/candidates/cand_006_g01_m06,medium,4.0,phase3/outputs/breadth_probe/cases/face_002/igs_1p00/add_headphones/medium/seed_00/candidates/cand_006_g01_m06,6,cand_006_g01_m06,face_002__add_headphones__igs_1p00,0.05116361379623413,0.05116361379623413,phase3/outputs/clean_discovery/cases/face_002/add_headphones/igs_1p00/clean_edit.png,0.05116361379623413,True,0.004448294639587402,,True,,"[[1, 0], [0, 1], [1, 1], [2, 0], [0, 2], [2, 1]]",reject_input_damage,"['input_ssim_below_target:0.9267<0.9400', 'semantic_drop_small:0.0044']",0.004448294639587402,4.986968310549855,face_002,0.03773512763039433,0.004448294639587402,1,0.0,1.0,region_local_mesh,7.5,False,1.0,data/face_002/instruct_512.png,False,0.10669042587280231,3.0,0.02834225187086914,0.686274528503418,0.008958435617387295,0.0,30.95131293622426,0.9266636967658997,0.024231508374214172,0.025211244821548462,-0.0009797364473342896,3.3824710845947266,4.0,0.011695732673009237,0.00042773783206939697,0.4489801824092865,6,4,-0.019279494881629944,-0.003724023699760437,0.34001322669045164,1.0,0.06138985376123595,0.8588235378265381,0.021815186366438866,24.238068023309157,0.9055461883544922,2.2698936462402344,phase3/outputs/breadth_probe/cases/face_002/igs_1p00/add_headphones/medium/seed_00/candidates/cand_006_g01_m06/flow.png,phase3/outputs/breadth_probe/cases/face_002/igs_1p00/add_headphones/medium/seed_00/candidates/cand_006_g01_m06/original.png,phase3/outputs/breadth_probe/cases/face_002/igs_1p00/add_headphones/medium/seed_00/candidates/cand_006_g01_m06/original_edited.png,phase3/outputs/breadth_probe/cases/face_002/igs_1p00/add_headphones/medium/seed_00/candidates/cand_006_g01_m06/perturbed.png,phase3/outputs/breadth_probe/cases/face_002/igs_1p00/add_headphones/medium/seed_00/candidates/cand_006_g01_m06/perturbed_edited.png,0.04671531915664673,0.04671531915664673,phase3_breadth_probe,0.03773512763039433,0.34001322669045164,"4.0*max(0,semantic_drop)+1.0*output_disruption-3.0*input_damage_penalty-1.0*geometry_excess_penalty",0.03773512763039433,add headphones,1,add_headphones,headphones,13,3,headphones,0.025431424379348755,0.029155448079109192,-0.003724023699760437,0.86287522315979,33001,0.004448294639587402,4.0,0.94,-0.013292521238327026,-0.019279494881629944,0.0059869736433029175,4
phase3/outputs/breadth_probe/cases/face_003/igs_1p50/add_headphones/strong/seed_00/candidates/cand_001_g01_m01,strong,6.0,phase3/outputs/breadth_probe/cases/face_003/igs_1p50/add_headphones/strong/seed_00/candidates/cand_001_g01_m01,1,cand_001_g01_m01,face_003__add_headphones__igs_1p50,0.04772844910621643,0.04772844910621643,phase3/outputs/clean_discovery/cases/face_003/add_headphones/igs_1p50/clean_edit.png,0.04772844910621643,True,0.004448205232620239,,True,,"[[1, 0], [0, 1], [1, 1], [2, 0], [0, 2], [2, 1]]",metric_only_candidate,"['semantic_drop_small:0.0044', 'semantic_drop_small:0.0044']",0.004448205232620239,4.996746787801385,face_003,0.20166681366006486,0.004448205232620239,1,0.0,1.0,combined_tps_dct,7.5,False,1.5,data/face_003/instruct_512.png,False,0.0,3.0,0.0172587123740284,0.3764706254005432,0.005894854199141264,0.5365947484970092,35.259832179037545,0.9536594748497009,0.018402695655822754,0.01541629433631897,0.002986401319503784,1.8263779878616333,6.0,0.012531618277231852,0.002802287538846334,0.37415099143981934,1,4,-0.0034475326538085938,0.0004228055477142334,0.1838739927295839,1.0,0.02883691627989201,0.8509804010391235,0.01089225709438324,30.801023668394105,0.9314736723899841,1.321631908416748,phase3/outputs/breadth_probe/cases/face_003/igs_1p50/add_headphones/strong/seed_00/candidates/cand_001_g01_m01/flow.png,phase3/outputs/breadth_probe/cases/face_003/igs_1p50/add_headphones/strong/seed_00/candidates/cand_001_g01_m01/original.png,phase3/outputs/breadth_probe/cases/face_003/igs_1p50/add_headphones/strong/seed_00/candidates/cand_001_g01_m01/original_edited.png,phase3/outputs/breadth_probe/cases/face_003/igs_1p50/add_headphones/strong/seed_00/candidates/cand_001_g01_m01/perturbed.png,phase3/outputs/breadth_probe/cases/face_003/igs_1p50/add_headphones/strong/seed_00/candidates/cand_001_g01_m01/perturbed_edited.png,0.04328024387359619,0.04328024387359619,phase3_breadth_probe,0.20166681366006486,0.1838739927295839,"4.0*max(0,semantic_drop)+1.0*output_disruption-3.0*input_damage_penalty-1.0*geometry_excess_penalty",0.20166681366006486,add headphones,1,add_headphones,headphones,11,3,headphones,0.026048898696899414,0.02562609314918518,0.0004228055477142334,0.31060850620269775,38101,0.004448205232620239,4.0,0.9,0.0015501230955123901,-0.0034475326538085938,0.004997655749320984,4
phase3/outputs/breadth_probe/cases/face_005/igs_1p50/add_a_small_beard/medium/seed_00/candidates/cand_007_g01_m07,medium,4.0,phase3/outputs/breadth_probe/cases/face_005/igs_1p50/add_a_small_beard/medium/seed_00/candidates/cand_007_g01_m07,7,cand_007_g01_m07,face_005__add_a_small_beard__igs_1p50,0.03089107573032379,0.03089107573032379,phase3/outputs/clean_discovery/cases/face_005/add_a_small_beard/igs_1p50/clean_edit.png,0.03089107573032379,True,0.004241392016410828,,False,,"[[1, 0], [0, 1], [1, 1], [2, 0], [0, 2], [2, 1]]",metric_only_candidate,"['semantic_drop_small:0.0042', 'semantic_drop_small:0.0042']",0.004241392016410828,4.822970934212208,face_005,0.15534537496082745,0.004241392016410828,1,0.0,1.0,combined_all,7.5,False,1.5,data/face_005/instruct_512.png,False,0.0,3.0,0.011249373425976034,0.4117647409439087,0.0023861101362854242,0.7384826342264813,38.977433329219934,0.9843089580535889,,,,3.5080268383026123,4.0,,,0.268404096364975,7,4,,,0.13837980689518414,1.0,0.020700587486010696,0.3176470994949341,0.010032772086560726,33.680346580415154,0.9444225430488586,2.404399871826172,phase3/outputs/breadth_probe/cases/face_005/igs_1p50/add_a_small_beard/medium/seed_00/candidates/cand_007_g01_m07/flow.png,phase3/outputs/breadth_probe/cases/face_005/igs_1p50/add_a_small_beard/medium/seed_00/candidates/cand_007_g01_m07/original.png,phase3/outputs/breadth_probe/cases/face_005/igs_1p50/add_a_small_beard/medium/seed_00/candidates/cand_007_g01_m07/original_edited.png,phase3/outputs/breadth_probe/cases/face_005/igs_1p50/add_a_small_beard/medium/seed_00/candidates/cand_007_g01_m07/perturbed.png,phase3/outputs/breadth_probe/cases/face_005/igs_1p50/add_a_small_beard/medium/seed_00/candidates/cand_007_g01_m07/perturbed_edited.png,0.026649683713912964,0.026649683713912964,phase3_breadth_probe,0.15534537496082745,0.13837980689518414,"4.0*max(0,semantic_drop)+1.0*output_disruption-3.0*input_damage_penalty-1.0*geometry_excess_penalty",0.15534537496082745,add a small beard,4,add_a_small_beard,beard,6,1,beard,,,,0.8949047327041626,47001,0.004241392016410828,4.0,0.94,,,,4
