best_folder,budget,budget_max_disp_px,candidate_folder,candidate_index,candidate_name,clean_clip_positive_margin,clean_semantic_success_score,clip_available,clip_semantic_drop,clip_warning,crop_clip_available,crop_clip_warning,dct_modes,decision_label,decision_reasons,edit_failure_score,elapsed_seconds,final_attack_score,full_image_semantic_drop,generation,geometry_excess_penalty,geometry_excess_penalty_weight,geometry_method,identity_or_face_health_available,initial_candidate,input_damage_penalty,input_damage_penalty_weight,input_l2,input_max_abs,input_mean_abs,input_preservation_score,input_psnr,input_ssim,max_disp_px,max_disp_px_budget,mean_disp_px,member,mesh_size,output_disruption_score,output_disruption_weight,output_l2,output_max_abs,output_mean_abs,output_psnr,output_ssim,p95_disp_px,path_flow,path_original,path_original_edited,path_perturbed,path_perturbed_edited,perturbed_clip_positive_margin,perturbed_semantic_success_score,phase,phase2_final_score,phase2_output_disruption,phase2_score_formula,prompt,prompt_priority,prompt_slug,rank,region_count,region_key,scale_factor,seed,semantic_drop,semantic_drop_weight,target_input_ssim,tps_size
phase3/outputs/breadth_probe/cases/face_004/igs_1p00/add_a_hoodie/medium/seed_00/candidates/cand_009_g02_m01,medium,4.0,phase3/outputs/breadth_probe/cases/face_004/igs_1p00/add_a_hoodie/medium/seed_00/candidates/cand_009_g02_m01,9,cand_009_g02_m01,0.040928930044174194,0.040928930044174194,True,-0.004050850868225098,,False,,"[[1, 0], [0, 1], [1, 1], [2, 0], [0, 2], [2, 1]]",metric_only_candidate,"['semantic_drop_nonpositive:-0.0041', 'semantic_drop_nonpositive:-0.0041']",0.0,4.964072059839964,0.378591077090548,-0.004050850868225098,2,0.0,1.0,combined_all,False,False,0.0,3.0,0.011019572649626632,0.45490196347236633,0.0024255935568362474,0.7612118721008303,39.156704950896554,0.9856727123260498,2.1222708225250244,4.0,0.19235575199127197,1,4,0.378591077090548,1.0,0.07190238350660764,1.0,0.023840466514229774,22.865134257263072,0.9090184569358826,1.3016711473464966,phase3/outputs/breadth_probe/cases/face_004/igs_1p00/add_a_hoodie/medium/seed_00/candidates/cand_009_g02_m01/flow.png,phase3/outputs/breadth_probe/cases/face_004/igs_1p00/add_a_hoodie/medium/seed_00/candidates/cand_009_g02_m01/original.png,phase3/outputs/breadth_probe/cases/face_004/igs_1p00/add_a_hoodie/medium/seed_00/candidates/cand_009_g02_m01/original_edited.png,phase3/outputs/breadth_probe/cases/face_004/igs_1p00/add_a_hoodie/medium/seed_00/candidates/cand_009_g02_m01/perturbed.png,phase3/outputs/breadth_probe/cases/face_004/igs_1p00/add_a_hoodie/medium/seed_00/candidates/cand_009_g02_m01/perturbed_edited.png,0.04497978091239929,0.04497978091239929,phase3_breadth_probe,0.378591077090548,0.378591077090548,"4.0*max(0,semantic_drop)+1.0*output_disruption-3.0*input_damage_penalty-1.0*geometry_excess_penalty",add a hoodie,7,add_a_hoodie,1,1,clothing,0.8294398784637451,44001,-0.004050850868225098,4.0,0.94,4
phase3/outputs/breadth_probe/cases/face_004/igs_1p00/add_a_hoodie/medium/seed_00/candidates/cand_016_g02_m08,medium,4.0,phase3/outputs/breadth_probe/cases/face_004/igs_1p00/add_a_hoodie/medium/seed_00/candidates/cand_016_g02_m08,16,cand_016_g02_m08,0.040928930044174194,0.040928930044174194,True,0.0036666393280029297,,False,,"[[1, 0], [0, 1], [1, 1], [2, 0], [0, 2], [2, 1]]",metric_only_candidate,"['semantic_drop_small:0.0037', 'semantic_drop_small:0.0037']",0.0036666393280029297,4.826958075165749,0.2530304151412241,0.0036666393280029297,2,0.0,1.0,region_local_tps,False,False,0.0,3.0,0.014947430636538014,0.4941176474094391,0.0032295873388648033,0.6600598096847538,36.50866906488136,0.9796035885810852,3.3280751705169678,4.0,0.32047325372695923,8,4,0.23836385782921238,1.0,0.04639406397035699,0.9764705896377563,0.01501113548874855,26.67075166038316,0.9472123980522156,2.1906421184539795,phase3/outputs/breadth_probe/cases/face_004/igs_1p00/add_a_hoodie/medium/seed_00/candidates/cand_016_g02_m08/flow.png,phase3/outputs/breadth_probe/cases/face_004/igs_1p00/add_a_hoodie/medium/seed_00/candidates/cand_016_g02_m08/original.png,phase3/outputs/breadth_probe/cases/face_004/igs_1p00/add_a_hoodie/medium/seed_00/candidates/cand_016_g02_m08/original_edited.png,phase3/outputs/breadth_probe/cases/face_004/igs_1p00/add_a_hoodie/medium/seed_00/candidates/cand_016_g02_m08/perturbed.png,phase3/outputs/breadth_probe/cases/face_004/igs_1p00/add_a_hoodie/medium/seed_00/candidates/cand_016_g02_m08/perturbed_edited.png,0.037262290716171265,0.037262290716171265,phase3_breadth_probe,0.2530304151412241,0.23836385782921238,"4.0*max(0,semantic_drop)+1.0*output_disruption-3.0*input_damage_penalty-1.0*geometry_excess_penalty",add a hoodie,7,add_a_hoodie,2,1,clothing,0.8489987850189209,44001,0.0036666393280029297,4.0,0.94,4
phase3/outputs/breadth_probe/cases/face_004/igs_1p00/add_a_hoodie/medium/seed_00/candidates/cand_010_g02_m02,medium,4.0,phase3/outputs/breadth_probe/cases/face_004/igs_1p00/add_a_hoodie/medium/seed_00/candidates/cand_010_g02_m02,10,cand_010_g02_m02,0.040928930044174194,0.040928930044174194,True,0.000696033239364624,,False,,"[[1, 0], [0, 1], [1, 1], [2, 0], [0, 2], [2, 1]]",metric_only_candidate,"['semantic_drop_small:0.0007', 'semantic_drop_small:0.0007']",0.000696033239364624,4.722800012677908,0.24568598451004528,0.000696033239364624,2,0.0,1.0,region_local_tps,False,False,0.0,3.0,0.012634693129696084,0.5137255191802979,0.002605987014248967,0.7481584548950198,37.96870603443509,0.9848895072937012,2.5133368968963623,4.0,0.2199891358613968,2,4,0.24290185155258678,1.0,0.04629096135940677,0.9607843160629272,0.01560739055275917,26.690075996030952,0.9422619938850403,1.4402354955673218,phase3/outputs/breadth_probe/cases/face_004/igs_1p00/add_a_hoodie/medium/seed_00/candidates/cand_010_g02_m02/flow.png,phase3/outputs/breadth_probe/cases/face_004/igs_1p00/add_a_hoodie/medium/seed_00/candidates/cand_010_g02_m02/original.png,phase3/outputs/breadth_probe/cases/face_004/igs_1p00/add_a_hoodie/medium/seed_00/candidates/cand_010_g02_m02/original_edited.png,phase3/outputs/breadth_probe/cases/face_004/igs_1p00/add_a_hoodie/medium/seed_00/candidates/cand_010_g02_m02/perturbed.png,phase3/outputs/breadth_probe/cases/face_004/igs_1p00/add_a_hoodie/medium/seed_00/candidates/cand_010_g02_m02/perturbed_edited.png,0.04023289680480957,0.04023289680480957,phase3_breadth_probe,0.24568598451004528,0.24290185155258678,"4.0*max(0,semantic_drop)+1.0*output_disruption-3.0*input_damage_penalty-1.0*geometry_excess_penalty",add a hoodie,7,add_a_hoodie,3,1,clothing,0.9061346054077148,44001,0.000696033239364624,4.0,0.94,4
phase3/outputs/breadth_probe/cases/face_004/igs_1p00/add_a_hoodie/medium/seed_00/candidates/cand_002_g01_m02,medium,4.0,phase3/outputs/breadth_probe/cases/face_004/igs_1p00/add_a_hoodie/medium/seed_00/candidates/cand_002_g01_m02,2,cand_002_g01_m02,0.040928930044174194,0.040928930044174194,True,-0.002555161714553833,,False,,"[[1, 0], [0, 1], [1, 1], [2, 0], [0, 2], [2, 1]]",metric_only_candidate,"['semantic_drop_nonpositive:-0.0026', 'semantic_drop_nonpositive:-0.0026']",0.0,4.86801147647202,0.24409812399386105,-0.002555161714553833,1,0.0,1.0,region_local_tps,False,False,0.0,3.0,0.005034727896953022,0.21568626165390015,0.0010588703444227576,0.9350269635518392,45.960479920459875,0.9961016178131104,0.9992326498031616,4.0,0.08317410200834274,2,4,0.24409812399386105,1.0,0.04437985943913146,0.9803921580314636,0.015741264447569847,27.056281552177666,0.9334213137626648,0.5923612713813782,phase3/outputs/breadth_probe/cases/face_004/igs_1p00/add_a_hoodie/medium/seed_00/candidates/cand_002_g01_m02/flow.png,phase3/outputs/breadth_probe/cases/face_004/igs_1p00/add_a_hoodie/medium/seed_00/candidates/cand_002_g01_m02/original.png,phase3/outputs/breadth_probe/cases/face_004/igs_1p00/add_a_hoodie/medium/seed_00/candidates/cand_002_g01_m02/original_edited.png,phase3/outputs/breadth_probe/cases/face_004/igs_1p00/add_a_hoodie/medium/seed_00/candidates/cand_002_g01_m02/perturbed.png,phase3/outputs/breadth_probe/cases/face_004/igs_1p00/add_a_hoodie/medium/seed_00/candidates/cand_002_g01_m02/perturbed_edited.png,0.04348409175872803,0.04348409175872803,phase3_breadth_probe,0.24409812399386105,0.24409812399386105,"4.0*max(0,semantic_drop)+1.0*output_disruption-3.0*input_damage_penalty-1.0*geometry_excess_penalty",add a hoodie,7,add_a_hoodie,4,1,clothing,0.7232279777526855,44001,-0.002555161714553833,4.0,0.94,4
phase3/outputs/breadth_probe/cases/face_004/igs_1p00/add_a_hoodie/medium/seed_00/candidates/cand_013_g02_m05,medium,4.0,phase3/outputs/breadth_probe/cases/face_004/igs_1p00/add_a_hoodie/medium/seed_00/candidates/cand_013_g02_m05,13,cand_013_g02_m05,0.040928930044174194,0.040928930044174194,True,-0.0029615461826324463,,False,,"[[1, 0], [0, 1], [1, 1], [2, 0], [0, 2], [2, 1]]",metric_only_candidate,"['semantic_drop_nonpositive:-0.0030', 'semantic_drop_nonpositive:-0.0030']",0.0,4.725115949288011,0.2131924225340057,-0.0029615461826324463,2,0.0,1.0,region_local_tps,False,False,0.0,3.0,0.008917438059619663,0.43921568989753723,0.0019643099512904882,0.8366554578145347,40.99519797163139,0.9901993274688721,1.6103137731552124,4.0,0.16990439593791962,5,4,0.2131924225340057,1.0,0.03947811309123458,0.8941176533699036,0.0142963333055377,28.07287226374016,0.9447200298309326,1.147728681564331,phase3/outputs/breadth_probe/cases/face_004/igs_1p00/add_a_hoodie/medium/seed_00/candidates/cand_013_g02_m05/flow.png,phase3/outputs/breadth_probe/cases/face_004/igs_1p00/add_a_hoodie/medium/seed_00/candidates/cand_013_g02_m05/original.png,phase3/outputs/breadth_probe/cases/face_004/igs_1p00/add_a_hoodie/medium/seed_00/candidates/cand_013_g02_m05/original_edited.png,phase3/outputs/breadth_probe/cases/face_004/igs_1p00/add_a_hoodie/medium/seed_00/candidates/cand_013_g02_m05/perturbed.png,phase3/outputs/breadth_probe/cases/face_004/igs_1p00/add_a_hoodie/medium/seed_00/candidates/cand_013_g02_m05/perturbed_edited.png,0.04389047622680664,0.04389047622680664,phase3_breadth_probe,0.2131924225340057,0.2131924225340057,"4.0*max(0,semantic_drop)+1.0*output_disruption-3.0*input_damage_penalty-1.0*geometry_excess_penalty",add a hoodie,7,add_a_hoodie,5,1,clothing,0.6919759511947632,44001,-0.0029615461826324463,4.0,0.94,4
phase3/outputs/breadth_probe/cases/face_004/igs_1p00/add_a_hoodie/medium/seed_00/candidates/cand_003_g01_m03,medium,4.0,phase3/outputs/breadth_probe/cases/face_004/igs_1p00/add_a_hoodie/medium/seed_00/candidates/cand_003_g01_m03,3,cand_003_g01_m03,0.040928930044174194,0.040928930044174194,True,0.0012580454349517822,,False,,"[[1, 0], [0, 1], [1, 1], [2, 0], [0, 2], [2, 1]]",metric_only_candidate,"['semantic_drop_small:0.0013', 'semantic_drop_small:0.0013']",0.0012580454349517822,4.761882500723004,0.1847256346012995,0.0012580454349517822,1,0.0,1.0,combined_all,False,False,0.0,3.0,0.013759096398739713,0.5333333611488342,0.003084384836256504,0.6618717908859256,37.22820173178762,0.9797123074531555,2.668614625930786,4.0,0.30578917264938354,3,4,0.17969345286149238,1.0,0.03478890467350298,0.9411764740943909,0.012859812937676907,29.17118489543745,0.9594621658325195,2.0857009887695312,phase3/outputs/breadth_probe/cases/face_004/igs_1p00/add_a_hoodie/medium/seed_00/candidates/cand_003_g01_m03/flow.png,phase3/outputs/breadth_probe/cases/face_004/igs_1p00/add_a_hoodie/medium/seed_00/candidates/cand_003_g01_m03/original.png,phase3/outputs/breadth_probe/cases/face_004/igs_1p00/add_a_hoodie/medium/seed_00/candidates/cand_003_g01_m03/original_edited.png,phase3/outputs/breadth_probe/cases/face_004/igs_1p00/add_a_hoodie/medium/seed_00/candidates/cand_003_g01_m03/perturbed.png,phase3/outputs/breadth_probe/cases/face_004/igs_1p00/add_a_hoodie/medium/seed_00/candidates/cand_003_g01_m03/perturbed_edited.png,0.03967088460922241,0.03967088460922241,phase3_breadth_probe,0.1847256346012995,0.17969345286149238,"4.0*max(0,semantic_drop)+1.0*output_disruption-3.0*input_damage_penalty-1.0*geometry_excess_penalty",add a hoodie,7,add_a_hoodie,6,1,clothing,0.7910716533660889,44001,0.0012580454349517822,4.0,0.94,4
phase3/outputs/breadth_probe/cases/face_004/igs_1p00/add_a_hoodie/medium/seed_00/candidates/cand_011_g02_m03,medium,4.0,phase3/outputs/breadth_probe/cases/face_004/igs_1p00/add_a_hoodie/medium/seed_00/candidates/cand_011_g02_m03,11,cand_011_g02_m03,0.040928930044174194,0.040928930044174194,True,-0.003571629524230957,,False,,"[[1, 0], [0, 1], [1, 1], [2, 0], [0, 2], [2, 1]]",metric_only_candidate,"['semantic_drop_nonpositive:-0.0036', 'semantic_drop_nonpositive:-0.0036']",0.0,4.578990142792463,0.17930364911113447,-0.003571629524230957,2,0.0,1.0,combined_all,False,False,0.0,3.0,0.0061026247685700575,0.22352942824363708,0.0014106450835242867,0.8989532391230266,44.28966665280764,0.9939371943473816,1.4679464101791382,4.0,0.11365015804767609,3,4,0.17930364911113447,1.0,0.034587100904072986,0.6784313917160034,0.011442377232015133,29.221716781759312,0.9590447545051575,0.6647801399230957,phase3/outputs/breadth_probe/cases/face_004/igs_1p00/add_a_hoodie/medium/seed_00/candidates/cand_011_g02_m03/flow.png,phase3/outputs/breadth_probe/cases/face_004/igs_1p00/add_a_hoodie/medium/seed_00/candidates/cand_011_g02_m03/original.png,phase3/outputs/breadth_probe/cases/face_004/igs_1p00/add_a_hoodie/medium/seed_00/candidates/cand_011_g02_m03/original_edited.png,phase3/outputs/breadth_probe/cases/face_004/igs_1p00/add_a_hoodie/medium/seed_00/candidates/cand_011_g02_m03/perturbed.png,phase3/outputs/breadth_probe/cases/face_004/igs_1p00/add_a_hoodie/medium/seed_00/candidates/cand_011_g02_m03/perturbed_edited.png,0.04450055956840515,0.04450055956840515,phase3_breadth_probe,0.17930364911113447,0.17930364911113447,"4.0*max(0,semantic_drop)+1.0*output_disruption-3.0*input_damage_penalty-1.0*geometry_excess_penalty",add a hoodie,7,add_a_hoodie,7,1,clothing,0.7427198886871338,44001,-0.003571629524230957,4.0,0.94,4
phase3/outputs/breadth_probe/cases/face_004/igs_1p00/add_a_hoodie/medium/seed_00/candidates/cand_006_g01_m06,medium,4.0,phase3/outputs/breadth_probe/cases/face_004/igs_1p00/add_a_hoodie/medium/seed_00/candidates/cand_006_g01_m06,6,cand_006_g01_m06,0.040928930044174194,0.040928930044174194,True,-0.0010751783847808838,,False,,"[[1, 0], [0, 1], [1, 1], [2, 0], [0, 2], [2, 1]]",metric_only_candidate,"['semantic_drop_nonpositive:-0.0011', 'semantic_drop_nonpositive:-0.0011']",0.0,4.689341440796852,0.17905350707180778,-0.0010751783847808838,1,0.0,1.0,combined_tps_dct,False,False,0.0,3.0,0.011909805601445394,0.5019607543945312,0.0026670368388295174,0.7165471315383913,38.481906545169934,0.9829928278923035,2.2929041385650635,4.0,0.2300855815410614,6,4,0.17905350707180778,1.0,0.03339028900416563,0.7607843279838562,0.012033824808895588,29.527596439295216,0.9545076489448547,1.3647507429122925,phase3/outputs/breadth_probe/cases/face_004/igs_1p00/add_a_hoodie/medium/seed_00/candidates/cand_006_g01_m06/flow.png,phase3/outputs/breadth_probe/cases/face_004/igs_1p00/add_a_hoodie/medium/seed_00/candidates/cand_006_g01_m06/original.png,phase3/outputs/breadth_probe/cases/face_004/igs_1p00/add_a_hoodie/medium/seed_00/candidates/cand_006_g01_m06/original_edited.png,phase3/outputs/breadth_probe/cases/face_004/igs_1p00/add_a_hoodie/medium/seed_00/candidates/cand_006_g01_m06/perturbed.png,phase3/outputs/breadth_probe/cases/face_004/igs_1p00/add_a_hoodie/medium/seed_00/candidates/cand_006_g01_m06/perturbed_edited.png,0.04200410842895508,0.04200410842895508,phase3_breadth_probe,0.17905350707180778,0.17905350707180778,"4.0*max(0,semantic_drop)+1.0*output_disruption-3.0*input_damage_penalty-1.0*geometry_excess_penalty",add a hoodie,7,add_a_hoodie,8,1,clothing,0.6064679026603699,44001,-0.0010751783847808838,4.0,0.94,4
phase3/outputs/breadth_probe/cases/face_004/igs_1p00/add_a_hoodie/medium/seed_00/candidates/cand_012_g02_m04,medium,4.0,phase3/outputs/breadth_probe/cases/face_004/igs_1p00/add_a_hoodie/medium/seed_00/candidates/cand_012_g02_m04,12,cand_012_g02_m04,0.040928930044174194,0.040928930044174194,True,-0.0006899833679199219,,False,,"[[1, 0], [0, 1], [1, 1], [2, 0], [0, 2], [2, 1]]",metric_only_candidate,"['semantic_drop_nonpositive:-0.0007', 'semantic_drop_nonpositive:-0.0007']",0.0,4.64939640276134,0.17830498237048023,-0.0006899833679199219,2,0.0,1.0,region_local_dct,False,False,0.0,3.0,0.010171648305536416,0.5176470875740051,0.0024984420742839575,0.7123291095097862,39.85217328767209,0.9827397465705872,1.663185477256775,4.0,0.19588926434516907,4,4,0.17830498237048023,1.0,0.03595425491192548,0.9647058844566345,0.010187356732785702,28.884994135983938,0.9655120372772217,1.1379008293151855,phase3/outputs/breadth_probe/cases/face_004/igs_1p00/add_a_hoodie/medium/seed_00/candidates/cand_012_g02_m04/flow.png,phase3/outputs/breadth_probe/cases/face_004/igs_1p00/add_a_hoodie/medium/seed_00/candidates/cand_012_g02_m04/original.png,phase3/outputs/breadth_probe/cases/face_004/igs_1p00/add_a_hoodie/medium/seed_00/candidates/cand_012_g02_m04/original_edited.png,phase3/outputs/breadth_probe/cases/face_004/igs_1p00/add_a_hoodie/medium/seed_00/candidates/cand_012_g02_m04/perturbed.png,phase3/outputs/breadth_probe/cases/face_004/igs_1p00/add_a_hoodie/medium/seed_00/candidates/cand_012_g02_m04/perturbed_edited.png,0.041618913412094116,0.041618913412094116,phase3_breadth_probe,0.17830498237048023,0.17830498237048023,"4.0*max(0,semantic_drop)+1.0*output_disruption-3.0*input_damage_penalty-1.0*geometry_excess_penalty",add a hoodie,7,add_a_hoodie,9,1,clothing,0.8889257907867432,44001,-0.0006899833679199219,4.0,0.94,4
phase3/outputs/breadth_probe/cases/face_004/igs_1p00/add_a_hoodie/medium/seed_00/candidates/cand_014_g02_m06,medium,4.0,phase3/outputs/breadth_probe/cases/face_004/igs_1p00/add_a_hoodie/medium/seed_00/candidates/cand_014_g02_m06,14,cand_014_g02_m06,0.040928930044174194,0.040928930044174194,True,-0.0020698606967926025,,False,,"[[1, 0], [0, 1], [1, 1], [2, 0], [0, 2], [2, 1]]",metric_only_candidate,"['semantic_drop_nonpositive:-0.0021', 'semantic_drop_nonpositive:-0.0021']",0.0,4.6461709924042225,0.16880851594268964,-0.0020698606967926025,2,0.0,1.0,region_local_mesh,False,False,0.0,3.0,0.004869665387383317,0.27843138575553894,0.0006512909312732518,0.9562184015909831,46.25001759462164,0.997373104095459,1.9923666715621948,4.0,0.07630319148302078,6,4,0.16880851594268964,1.0,0.03320057592704814,0.9411764740943909,0.010141224600374699,29.5770876513593,0.9639937877655029,0.5007993578910828,phase3/outputs/breadth_probe/cases/face_004/igs_1p00/add_a_hoodie/medium/seed_00/candidates/cand_014_g02_m06/flow.png,phase3/outputs/breadth_probe/cases/face_004/igs_1p00/add_a_hoodie/medium/seed_00/candidates/cand_014_g02_m06/original.png,phase3/outputs/breadth_probe/cases/face_004/igs_1p00/add_a_hoodie/medium/seed_00/candidates/cand_014_g02_m06/original_edited.png,phase3/outputs/breadth_probe/cases/face_004/igs_1p00/add_a_hoodie/medium/seed_00/candidates/cand_014_g02_m06/perturbed.png,phase3/outputs/breadth_probe/cases/face_004/igs_1p00/add_a_hoodie/medium/seed_00/candidates/cand_014_g02_m06/perturbed_edited.png,0.0429987907409668,0.0429987907409668,phase3_breadth_probe,0.16880851594268964,0.16880851594268964,"4.0*max(0,semantic_drop)+1.0*output_disruption-3.0*input_damage_penalty-1.0*geometry_excess_penalty",add a hoodie,7,add_a_hoodie,10,1,clothing,0.5681692361831665,44001,-0.0020698606967926025,4.0,0.94,4
