best_folder,budget,budget_max_disp_px,candidate_folder,candidate_index,candidate_name,clean_clip_positive_margin,clean_semantic_success_score,clip_available,clip_semantic_drop,clip_warning,crop_clip_available,crop_clip_warning,dct_modes,decision_label,decision_reasons,edit_failure_score,elapsed_seconds,final_attack_score,full_image_semantic_drop,generation,geometry_excess_penalty,geometry_excess_penalty_weight,geometry_method,identity_or_face_health_available,initial_candidate,input_damage_penalty,input_damage_penalty_weight,input_l2,input_max_abs,input_mean_abs,input_preservation_score,input_psnr,input_ssim,max_disp_px,max_disp_px_budget,mean_disp_px,member,mesh_size,output_disruption_score,output_disruption_weight,output_l2,output_max_abs,output_mean_abs,output_psnr,output_ssim,p95_disp_px,path_flow,path_original,path_original_edited,path_perturbed,path_perturbed_edited,perturbed_clip_positive_margin,perturbed_semantic_success_score,phase,phase2_final_score,phase2_output_disruption,phase2_score_formula,prompt,prompt_priority,prompt_slug,rank,region_count,region_key,scale_factor,seed,semantic_drop,semantic_drop_weight,target_input_ssim,tps_size
phase3/outputs/breadth_probe/cases/face_006/igs_1p50/add_black_sunglasses/medium/seed_00/candidates/cand_008_g01_m08,medium,4.0,phase3/outputs/breadth_probe/cases/face_006/igs_1p50/add_black_sunglasses/medium/seed_00/candidates/cand_008_g01_m08,8,cand_008_g01_m08,0.045523494482040405,0.045523494482040405,True,0.0011108219623565674,,False,,"[[1, 0], [0, 1], [1, 1], [2, 0], [0, 2], [2, 1]]",metric_only_candidate,"['semantic_drop_small:0.0011', 'semantic_drop_small:0.0011']",0.0011108219623565674,4.9828155767172575,0.1439226720129856,0.0011108219623565674,1,0.0,1.0,combined_tps_dct,False,False,0.0,3.0,0.023665505005010166,0.686274528503418,0.00477772718295455,0.33441082636515357,32.51768447124773,0.9600646495819092,3.3705532550811768,4.0,0.31422239542007446,8,4,0.13947938416355932,1.0,0.02610848479954919,0.6039215922355652,0.005709709599614143,31.664366632701658,0.9649545550346375,2.823162078857422,phase3/outputs/breadth_probe/cases/face_006/igs_1p50/add_black_sunglasses/medium/seed_00/candidates/cand_008_g01_m08/flow.png,phase3/outputs/breadth_probe/cases/face_006/igs_1p50/add_black_sunglasses/medium/seed_00/candidates/cand_008_g01_m08/original.png,phase3/outputs/breadth_probe/cases/face_006/igs_1p50/add_black_sunglasses/medium/seed_00/candidates/cand_008_g01_m08/original_edited.png,phase3/outputs/breadth_probe/cases/face_006/igs_1p50/add_black_sunglasses/medium/seed_00/candidates/cand_008_g01_m08/perturbed.png,phase3/outputs/breadth_probe/cases/face_006/igs_1p50/add_black_sunglasses/medium/seed_00/candidates/cand_008_g01_m08/perturbed_edited.png,0.04441267251968384,0.04441267251968384,phase3_breadth_probe,0.1439226720129856,0.13947938416355932,"4.0*max(0,semantic_drop)+1.0*output_disruption-3.0*input_damage_penalty-1.0*geometry_excess_penalty",add black sunglasses,2,add_black_sunglasses,1,1,glasses,0.859835147857666,49001,0.0011108219623565674,4.0,0.94,4
phase3/outputs/breadth_probe/cases/face_006/igs_1p50/add_black_sunglasses/medium/seed_00/candidates/cand_015_g02_m07,medium,4.0,phase3/outputs/breadth_probe/cases/face_006/igs_1p50/add_black_sunglasses/medium/seed_00/candidates/cand_015_g02_m07,15,cand_015_g02_m07,0.045523494482040405,0.045523494482040405,True,3.954768180847168e-05,,False,,"[[1, 0], [0, 1], [1, 1], [2, 0], [0, 2], [2, 1]]",metric_only_candidate,"['semantic_drop_small:0.0000', 'semantic_drop_small:0.0000']",3.954768180847168e-05,4.765625378116965,0.11979249267457162,3.954768180847168e-05,2,0.0,1.0,combined_tps_dct,False,False,0.0,3.0,0.01798753339743314,0.5607843399047852,0.0035510389134287834,0.5124300320943201,34.90056773401022,0.9707458019256592,2.8017756938934326,4.0,0.21507157385349274,7,4,0.11963430194733773,1.0,0.023344152044947532,0.615686297416687,0.0047470382414758205,32.636437935960146,0.9737423062324524,2.0642080307006836,phase3/outputs/breadth_probe/cases/face_006/igs_1p50/add_black_sunglasses/medium/seed_00/candidates/cand_015_g02_m07/flow.png,phase3/outputs/breadth_probe/cases/face_006/igs_1p50/add_black_sunglasses/medium/seed_00/candidates/cand_015_g02_m07/original.png,phase3/outputs/breadth_probe/cases/face_006/igs_1p50/add_black_sunglasses/medium/seed_00/candidates/cand_015_g02_m07/original_edited.png,phase3/outputs/breadth_probe/cases/face_006/igs_1p50/add_black_sunglasses/medium/seed_00/candidates/cand_015_g02_m07/perturbed.png,phase3/outputs/breadth_probe/cases/face_006/igs_1p50/add_black_sunglasses/medium/seed_00/candidates/cand_015_g02_m07/perturbed_edited.png,0.045483946800231934,0.045483946800231934,phase3_breadth_probe,0.11979249267457162,0.11963430194733773,"4.0*max(0,semantic_drop)+1.0*output_disruption-3.0*input_damage_penalty-1.0*geometry_excess_penalty",add black sunglasses,2,add_black_sunglasses,2,1,glasses,0.7147387266159058,49001,3.954768180847168e-05,4.0,0.94,4
phase3/outputs/breadth_probe/cases/face_006/igs_1p50/add_black_sunglasses/medium/seed_00/candidates/cand_010_g02_m02,medium,4.0,phase3/outputs/breadth_probe/cases/face_006/igs_1p50/add_black_sunglasses/medium/seed_00/candidates/cand_010_g02_m02,10,cand_010_g02_m02,0.045523494482040405,0.045523494482040405,True,-0.0012911558151245117,,False,,"[[1, 0], [0, 1], [1, 1], [2, 0], [0, 2], [2, 1]]",metric_only_candidate,"['semantic_drop_nonpositive:-0.0013', 'semantic_drop_nonpositive:-0.0013']",0.0,4.91164935939014,0.11828730679911352,-0.0012911558151245117,2,0.0,1.0,region_local_tps,False,False,0.0,3.0,0.01724470089858691,0.44705885648727417,0.003543146187439561,0.5156288146972661,35.2668866773899,0.9709377288818359,2.9753992557525635,4.0,0.23853817582130432,2,4,0.11828730679911352,1.0,0.023013423327013793,0.7764706015586853,0.004600364249199629,32.760375474129894,0.9737663865089417,2.395822286605835,phase3/outputs/breadth_probe/cases/face_006/igs_1p50/add_black_sunglasses/medium/seed_00/candidates/cand_010_g02_m02/flow.png,phase3/outputs/breadth_probe/cases/face_006/igs_1p50/add_black_sunglasses/medium/seed_00/candidates/cand_010_g02_m02/original.png,phase3/outputs/breadth_probe/cases/face_006/igs_1p50/add_black_sunglasses/medium/seed_00/candidates/cand_010_g02_m02/original_edited.png,phase3/outputs/breadth_probe/cases/face_006/igs_1p50/add_black_sunglasses/medium/seed_00/candidates/cand_010_g02_m02/perturbed.png,phase3/outputs/breadth_probe/cases/face_006/igs_1p50/add_black_sunglasses/medium/seed_00/candidates/cand_010_g02_m02/perturbed_edited.png,0.04681465029716492,0.04681465029716492,phase3_breadth_probe,0.11828730679911352,0.11828730679911352,"4.0*max(0,semantic_drop)+1.0*output_disruption-3.0*input_damage_penalty-1.0*geometry_excess_penalty",add black sunglasses,2,add_black_sunglasses,3,1,glasses,0.8007580041885376,49001,-0.0012911558151245117,4.0,0.94,4
phase3/outputs/breadth_probe/cases/face_006/igs_1p50/add_black_sunglasses/medium/seed_00/candidates/cand_014_g02_m06,medium,4.0,phase3/outputs/breadth_probe/cases/face_006/igs_1p50/add_black_sunglasses/medium/seed_00/candidates/cand_014_g02_m06,14,cand_014_g02_m06,0.045523494482040405,0.045523494482040405,True,-0.0006886720657348633,,False,,"[[1, 0], [0, 1], [1, 1], [2, 0], [0, 2], [2, 1]]",metric_only_candidate,"['semantic_drop_nonpositive:-0.0007', 'semantic_drop_nonpositive:-0.0007']",0.0,4.760044815018773,0.1179479022521056,-0.0006886720657348633,2,0.0,1.0,region_local_mesh,False,False,0.0,3.0,0.01873069575965756,0.4941176772117615,0.004024336114525795,0.4261672099431361,34.54892180543928,0.9655700325965881,3.209644079208374,4.0,0.2902711033821106,6,4,0.1179479022521056,1.0,0.022505438817001313,0.7529411911964417,0.004673302639275789,32.95425029308434,0.9720738530158997,2.7540130615234375,phase3/outputs/breadth_probe/cases/face_006/igs_1p50/add_black_sunglasses/medium/seed_00/candidates/cand_014_g02_m06/flow.png,phase3/outputs/breadth_probe/cases/face_006/igs_1p50/add_black_sunglasses/medium/seed_00/candidates/cand_014_g02_m06/original.png,phase3/outputs/breadth_probe/cases/face_006/igs_1p50/add_black_sunglasses/medium/seed_00/candidates/cand_014_g02_m06/original_edited.png,phase3/outputs/breadth_probe/cases/face_006/igs_1p50/add_black_sunglasses/medium/seed_00/candidates/cand_014_g02_m06/perturbed.png,phase3/outputs/breadth_probe/cases/face_006/igs_1p50/add_black_sunglasses/medium/seed_00/candidates/cand_014_g02_m06/perturbed_edited.png,0.04621216654777527,0.04621216654777527,phase3_breadth_probe,0.1179479022521056,0.1179479022521056,"4.0*max(0,semantic_drop)+1.0*output_disruption-3.0*input_damage_penalty-1.0*geometry_excess_penalty",add black sunglasses,2,add_black_sunglasses,4,1,glasses,0.918792724609375,49001,-0.0006886720657348633,4.0,0.94,4
phase3/outputs/breadth_probe/cases/face_006/igs_1p50/add_black_sunglasses/medium/seed_00/candidates/cand_007_g01_m07,medium,4.0,phase3/outputs/breadth_probe/cases/face_006/igs_1p50/add_black_sunglasses/medium/seed_00/candidates/cand_007_g01_m07,7,cand_007_g01_m07,0.045523494482040405,0.045523494482040405,True,0.0010291039943695068,,False,,"[[1, 0], [0, 1], [1, 1], [2, 0], [0, 2], [2, 1]]",metric_only_candidate,"['semantic_drop_small:0.0010', 'semantic_drop_small:0.0010']",0.0010291039943695068,5.037311144173145,0.1156101907921032,0.0010291039943695068,1,0.0,1.0,region_local_mesh,False,False,0.0,3.0,0.013733162347809157,0.4078431725502014,0.002758265472948551,0.6503104766209923,37.24458891722363,0.9790186285972595,1.8778440952301025,4.0,0.13948728144168854,7,4,0.11149377481462518,1.0,0.022219511013035872,0.9019607901573181,0.005141260102391243,33.065310057027226,0.9773842692375183,1.3070942163467407,phase3/outputs/breadth_probe/cases/face_006/igs_1p50/add_black_sunglasses/medium/seed_00/candidates/cand_007_g01_m07/flow.png,phase3/outputs/breadth_probe/cases/face_006/igs_1p50/add_black_sunglasses/medium/seed_00/candidates/cand_007_g01_m07/original.png,phase3/outputs/breadth_probe/cases/face_006/igs_1p50/add_black_sunglasses/medium/seed_00/candidates/cand_007_g01_m07/original_edited.png,phase3/outputs/breadth_probe/cases/face_006/igs_1p50/add_black_sunglasses/medium/seed_00/candidates/cand_007_g01_m07/perturbed.png,phase3/outputs/breadth_probe/cases/face_006/igs_1p50/add_black_sunglasses/medium/seed_00/candidates/cand_007_g01_m07/perturbed_edited.png,0.0444943904876709,0.0444943904876709,phase3_breadth_probe,0.1156101907921032,0.11149377481462518,"4.0*max(0,semantic_drop)+1.0*output_disruption-3.0*input_damage_penalty-1.0*geometry_excess_penalty",add black sunglasses,2,add_black_sunglasses,5,1,glasses,0.6841330528259277,49001,0.0010291039943695068,4.0,0.94,4
phase3/outputs/breadth_probe/cases/face_006/igs_1p50/add_black_sunglasses/medium/seed_00/candidates/cand_006_g01_m06,medium,4.0,phase3/outputs/breadth_probe/cases/face_006/igs_1p50/add_black_sunglasses/medium/seed_00/candidates/cand_006_g01_m06,6,cand_006_g01_m06,0.045523494482040405,0.045523494482040405,True,0.000759422779083252,,False,,"[[1, 0], [0, 1], [1, 1], [2, 0], [0, 2], [2, 1]]",metric_only_candidate,"['semantic_drop_small:0.0008', 'semantic_drop_small:0.0008']",0.000759422779083252,4.836842631921172,0.11019094469864046,0.000759422779083252,1,0.0,1.0,combined_tps_dct,False,False,0.0,3.0,0.020563609562748216,0.6392157077789307,0.0038809289690107107,0.49203828970591273,33.738013011830205,0.9695222973823547,3.195892095565796,4.0,0.21050183475017548,6,4,0.10715325358230746,1.0,0.02036035478790322,0.7529411911964417,0.004999223630875349,33.82429317003944,0.9742881655693054,1.9372949600219727,phase3/outputs/breadth_probe/cases/face_006/igs_1p50/add_black_sunglasses/medium/seed_00/candidates/cand_006_g01_m06/flow.png,phase3/outputs/breadth_probe/cases/face_006/igs_1p50/add_black_sunglasses/medium/seed_00/candidates/cand_006_g01_m06/original.png,phase3/outputs/breadth_probe/cases/face_006/igs_1p50/add_black_sunglasses/medium/seed_00/candidates/cand_006_g01_m06/original_edited.png,phase3/outputs/breadth_probe/cases/face_006/igs_1p50/add_black_sunglasses/medium/seed_00/candidates/cand_006_g01_m06/perturbed.png,phase3/outputs/breadth_probe/cases/face_006/igs_1p50/add_black_sunglasses/medium/seed_00/candidates/cand_006_g01_m06/perturbed_edited.png,0.04476407170295715,0.04476407170295715,phase3_breadth_probe,0.11019094469864046,0.10715325358230746,"4.0*max(0,semantic_drop)+1.0*output_disruption-3.0*input_damage_penalty-1.0*geometry_excess_penalty",add black sunglasses,2,add_black_sunglasses,6,1,glasses,0.8206392526626587,49001,0.000759422779083252,4.0,0.94,4
phase3/outputs/breadth_probe/cases/face_006/igs_1p50/add_black_sunglasses/medium/seed_00/candidates/cand_012_g02_m04,medium,4.0,phase3/outputs/breadth_probe/cases/face_006/igs_1p50/add_black_sunglasses/medium/seed_00/candidates/cand_012_g02_m04,12,cand_012_g02_m04,0.045523494482040405,0.045523494482040405,True,0.00028517842292785645,,False,,"[[1, 0], [0, 1], [1, 1], [2, 0], [0, 2], [2, 1]]",metric_only_candidate,"['semantic_drop_small:0.0003', 'semantic_drop_small:0.0003']",0.00028517842292785645,4.81350277364254,0.10793758326715307,0.00028517842292785645,2,0.0,1.0,region_local_mesh,False,False,0.0,3.0,0.00907595487909933,0.21568629145622253,0.00199261330999434,0.7741023699442547,40.842153437335,0.9864461421966553,1.4887815713882446,4.0,0.11106354743242264,4,4,0.10679686957544164,1.0,0.02191578073786218,0.8313725590705872,0.0038176889065653086,33.18486106455755,0.9808662533760071,0.9887911081314087,phase3/outputs/breadth_probe/cases/face_006/igs_1p50/add_black_sunglasses/medium/seed_00/candidates/cand_012_g02_m04/flow.png,phase3/outputs/breadth_probe/cases/face_006/igs_1p50/add_black_sunglasses/medium/seed_00/candidates/cand_012_g02_m04/original.png,phase3/outputs/breadth_probe/cases/face_006/igs_1p50/add_black_sunglasses/medium/seed_00/candidates/cand_012_g02_m04/original_edited.png,phase3/outputs/breadth_probe/cases/face_006/igs_1p50/add_black_sunglasses/medium/seed_00/candidates/cand_012_g02_m04/perturbed.png,phase3/outputs/breadth_probe/cases/face_006/igs_1p50/add_black_sunglasses/medium/seed_00/candidates/cand_012_g02_m04/perturbed_edited.png,0.04523831605911255,0.04523831605911255,phase3_breadth_probe,0.10793758326715307,0.10679686957544164,"4.0*max(0,semantic_drop)+1.0*output_disruption-3.0*input_damage_penalty-1.0*geometry_excess_penalty",add black sunglasses,2,add_black_sunglasses,7,1,glasses,0.4556348919868469,49001,0.00028517842292785645,4.0,0.94,4
phase3/outputs/breadth_probe/cases/face_006/igs_1p50/add_black_sunglasses/medium/seed_00/candidates/cand_011_g02_m03,medium,4.0,phase3/outputs/breadth_probe/cases/face_006/igs_1p50/add_black_sunglasses/medium/seed_00/candidates/cand_011_g02_m03,11,cand_011_g02_m03,0.045523494482040405,0.045523494482040405,True,0.000982135534286499,,False,,"[[1, 0], [0, 1], [1, 1], [2, 0], [0, 2], [2, 1]]",metric_only_candidate,"['semantic_drop_small:0.0010', 'semantic_drop_small:0.0010']",0.000982135534286499,4.902070254087448,0.09665968029298265,0.000982135534286499,2,0.0,1.0,region_local_mesh,False,False,0.0,3.0,0.013260735439685374,0.3921568989753723,0.0025885889772325754,0.6617833773295088,37.54864778628693,0.9797070026397705,2.2442100048065186,4.0,0.1340429186820984,3,4,0.09273113815583665,1.0,0.018077602010463375,0.8941176533699036,0.004193085711449385,34.85718358196236,0.9795792698860168,1.2129788398742676,phase3/outputs/breadth_probe/cases/face_006/igs_1p50/add_black_sunglasses/medium/seed_00/candidates/cand_011_g02_m03/flow.png,phase3/outputs/breadth_probe/cases/face_006/igs_1p50/add_black_sunglasses/medium/seed_00/candidates/cand_011_g02_m03/original.png,phase3/outputs/breadth_probe/cases/face_006/igs_1p50/add_black_sunglasses/medium/seed_00/candidates/cand_011_g02_m03/original_edited.png,phase3/outputs/breadth_probe/cases/face_006/igs_1p50/add_black_sunglasses/medium/seed_00/candidates/cand_011_g02_m03/perturbed.png,phase3/outputs/breadth_probe/cases/face_006/igs_1p50/add_black_sunglasses/medium/seed_00/candidates/cand_011_g02_m03/perturbed_edited.png,0.044541358947753906,0.044541358947753906,phase3_breadth_probe,0.09665968029298265,0.09273113815583665,"4.0*max(0,semantic_drop)+1.0*output_disruption-3.0*input_damage_penalty-1.0*geometry_excess_penalty",add black sunglasses,2,add_black_sunglasses,8,1,glasses,0.7002773284912109,49001,0.000982135534286499,4.0,0.94,4
phase3/outputs/breadth_probe/cases/face_006/igs_1p50/add_black_sunglasses/medium/seed_00/candidates/cand_016_g02_m08,medium,4.0,phase3/outputs/breadth_probe/cases/face_006/igs_1p50/add_black_sunglasses/medium/seed_00/candidates/cand_016_g02_m08,16,cand_016_g02_m08,0.045523494482040405,0.045523494482040405,True,0.0004138052463531494,,False,,"[[1, 0], [0, 1], [1, 1], [2, 0], [0, 2], [2, 1]]",metric_only_candidate,"['semantic_drop_small:0.0004', 'semantic_drop_small:0.0004']",0.0004138052463531494,4.966533316299319,0.09276046740728884,0.0004138052463531494,2,0.0,1.0,region_local_mesh,False,False,0.0,3.0,0.018980740696752173,0.4862745404243469,0.0038937684148550034,0.4289586941401169,34.433736876914686,0.965737521648407,3.404789924621582,4.0,0.2625764012336731,8,4,0.09110524642187624,1.0,0.01653999683190949,0.5960784554481506,0.0038811282720416784,35.629291559374835,0.9750547409057617,2.2919490337371826,phase3/outputs/breadth_probe/cases/face_006/igs_1p50/add_black_sunglasses/medium/seed_00/candidates/cand_016_g02_m08/flow.png,phase3/outputs/breadth_probe/cases/face_006/igs_1p50/add_black_sunglasses/medium/seed_00/candidates/cand_016_g02_m08/original.png,phase3/outputs/breadth_probe/cases/face_006/igs_1p50/add_black_sunglasses/medium/seed_00/candidates/cand_016_g02_m08/original_edited.png,phase3/outputs/breadth_probe/cases/face_006/igs_1p50/add_black_sunglasses/medium/seed_00/candidates/cand_016_g02_m08/perturbed.png,phase3/outputs/breadth_probe/cases/face_006/igs_1p50/add_black_sunglasses/medium/seed_00/candidates/cand_016_g02_m08/perturbed_edited.png,0.045109689235687256,0.045109689235687256,phase3_breadth_probe,0.09276046740728884,0.09110524642187624,"4.0*max(0,semantic_drop)+1.0*output_disruption-3.0*input_damage_penalty-1.0*geometry_excess_penalty",add black sunglasses,2,add_black_sunglasses,9,1,glasses,0.8685687780380249,49001,0.0004138052463531494,4.0,0.94,4
phase3/outputs/breadth_probe/cases/face_006/igs_1p50/add_black_sunglasses/medium/seed_00/candidates/cand_002_g01_m02,medium,4.0,phase3/outputs/breadth_probe/cases/face_006/igs_1p50/add_black_sunglasses/medium/seed_00/candidates/cand_002_g01_m02,2,cand_002_g01_m02,0.045523494482040405,0.045523494482040405,True,-0.0005465447902679443,,False,,"[[1, 0], [0, 1], [1, 1], [2, 0], [0, 2], [2, 1]]",metric_only_candidate,"['semantic_drop_nonpositive:-0.0005', 'semantic_drop_nonpositive:-0.0005']",0.0,4.887008463963866,0.0858243067269256,-0.0005465447902679443,1,0.0,1.0,combined_all,False,False,0.0,3.0,0.012734050291330144,0.3803921937942505,0.0027217839378863573,0.6292273203531904,37.900668785683465,0.9777536392211914,2.1279566287994385,4.0,0.1632506549358368,2,4,0.0858243067269256,1.0,0.01632578569662398,0.6117647290229797,0.0036327482666820288,35.74251817288352,0.9794788360595703,1.5484347343444824,phase3/outputs/breadth_probe/cases/face_006/igs_1p50/add_black_sunglasses/medium/seed_00/candidates/cand_002_g01_m02/flow.png,phase3/outputs/breadth_probe/cases/face_006/igs_1p50/add_black_sunglasses/medium/seed_00/candidates/cand_002_g01_m02/original.png,phase3/outputs/breadth_probe/cases/face_006/igs_1p50/add_black_sunglasses/medium/seed_00/candidates/cand_002_g01_m02/original_edited.png,phase3/outputs/breadth_probe/cases/face_006/igs_1p50/add_black_sunglasses/medium/seed_00/candidates/cand_002_g01_m02/perturbed.png,phase3/outputs/breadth_probe/cases/face_006/igs_1p50/add_black_sunglasses/medium/seed_00/candidates/cand_002_g01_m02/perturbed_edited.png,0.04607003927230835,0.04607003927230835,phase3_breadth_probe,0.0858243067269256,0.0858243067269256,"4.0*max(0,semantic_drop)+1.0*output_disruption-3.0*input_damage_penalty-1.0*geometry_excess_penalty",add black sunglasses,2,add_black_sunglasses,10,1,glasses,0.5707794427871704,49001,-0.0005465447902679443,4.0,0.94,4
