best_folder,budget,budget_max_disp_px,candidate_folder,candidate_index,candidate_name,clean_clip_positive_margin,clean_semantic_success_score,clip_available,clip_semantic_drop,clip_warning,dct_modes,decision_label,decision_reasons,edit_failure_score,elapsed_seconds,final_attack_score,generation,geometry_excess_penalty,geometry_excess_penalty_weight,geometry_method,identity_or_face_health_available,initial_candidate,input_damage_penalty,input_damage_penalty_weight,input_l2,input_max_abs,input_mean_abs,input_preservation_score,input_psnr,input_ssim,max_disp_px,max_disp_px_budget,mean_disp_px,member,mesh_size,output_disruption_score,output_disruption_weight,output_l2,output_max_abs,output_mean_abs,output_psnr,output_ssim,p95_disp_px,path_flow,path_original,path_original_edited,path_perturbed,path_perturbed_edited,perturbed_clip_positive_margin,perturbed_semantic_success_score,phase,phase2_final_score,phase2_output_disruption,phase2_score_formula,prompt,prompt_priority,prompt_slug,rank,region_count,region_key,scale_factor,seed,semantic_drop,semantic_drop_weight,semantic_rescored_from_cache,target_input_ssim,tps_size
phase2/outputs/phase2a_probe/add_headphones/strong/seed_00/candidates/cand_021_g02_m09,strong,6.0,phase2/outputs/phase2a_probe/add_headphones/strong/seed_00/candidates/cand_021_g02_m09,21,cand_021_g02_m09,0.027842342853546143,0.027842342853546143,True,0.026704013347625732,,"[[1, 0], [0, 1], [1, 1], [2, 0], [0, 2], [2, 1]]",weak_candidate,[],0.026704013347625732,5.269734479486942,0.3253717060054041,2,0.0,1.0,combined_all,False,False,0.0,3.0,0.02497506742414618,0.886274516582489,0.007820776663720608,0.22638595104217513,32.04986661307455,0.9226385951042175,4.340349197387695,6.0,0.716555655002594,9,4,0.2185556526149012,1.0,0.03102140712650362,0.7333333492279053,0.014863918535411358,30.166770130824947,0.9055299758911133,3.5372679233551025,phase2/outputs/phase2a_probe/add_headphones/strong/seed_00/candidates/cand_021_g02_m09/flow.png,phase2/outputs/phase2a_probe/add_headphones/strong/seed_00/candidates/cand_021_g02_m09/original.png,phase2/outputs/phase2a_probe/add_headphones/strong/seed_00/candidates/cand_021_g02_m09/original_edited.png,phase2/outputs/phase2a_probe/add_headphones/strong/seed_00/candidates/cand_021_g02_m09/perturbed.png,phase2/outputs/phase2a_probe/add_headphones/strong/seed_00/candidates/cand_021_g02_m09/perturbed_edited.png,0.0011383295059204102,0.0011383295059204102,phase2a_probe,0.3253717060054041,0.2185556526149012,"4*max(0,semantic_drop)+1*output_disruption-3*input_damage_penalty-1*geometry_excess_penalty",add headphones,1,add_headphones,1,3,headphones,0.7381546497344971,22101,0.026704013347625732,4.0,True,0.9,4
phase2/outputs/phase2a_probe/add_headphones/strong/seed_00/candidates/cand_019_g02_m07,strong,6.0,phase2/outputs/phase2a_probe/add_headphones/strong/seed_00/candidates/cand_019_g02_m07,19,cand_019_g02_m07,0.027842342853546143,0.027842342853546143,True,0.023071080446243286,,"[[1, 0], [0, 1], [1, 1], [2, 0], [0, 2], [2, 1]]",weak_candidate,[],0.023071080446243286,4.910673961043358,0.30409733217186297,2,0.0,1.0,combined_tps_dct,False,False,0.0,3.0,0.02543052761130192,0.772549033164978,0.008271840400993824,0.22549426555633528,31.892892587048145,0.9225494265556335,5.554189205169678,6.0,0.8491330146789551,7,4,0.2118130103868898,1.0,0.030961999697552527,0.800000011920929,0.012966095469892025,30.183419958770607,0.9120349884033203,3.5672340393066406,phase2/outputs/phase2a_probe/add_headphones/strong/seed_00/candidates/cand_019_g02_m07/flow.png,phase2/outputs/phase2a_probe/add_headphones/strong/seed_00/candidates/cand_019_g02_m07/original.png,phase2/outputs/phase2a_probe/add_headphones/strong/seed_00/candidates/cand_019_g02_m07/original_edited.png,phase2/outputs/phase2a_probe/add_headphones/strong/seed_00/candidates/cand_019_g02_m07/perturbed.png,phase2/outputs/phase2a_probe/add_headphones/strong/seed_00/candidates/cand_019_g02_m07/perturbed_edited.png,0.0047712624073028564,0.0047712624073028564,phase2a_probe,0.30409733217186297,0.2118130103868898,"4*max(0,semantic_drop)+1*output_disruption-3*input_damage_penalty-1*geometry_excess_penalty",add headphones,1,add_headphones,2,3,headphones,0.9445899724960327,22101,0.023071080446243286,4.0,True,0.9,4
phase2/outputs/phase2a_probe/add_headphones/strong/seed_00/candidates/cand_029_g03_m05,strong,6.0,phase2/outputs/phase2a_probe/add_headphones/strong/seed_00/candidates/cand_029_g03_m05,29,cand_029_g03_m05,0.027842342853546143,0.027842342853546143,True,-0.003982245922088623,,"[[1, 0], [0, 1], [1, 1], [2, 0], [0, 2], [2, 1]]",metric_only_candidate,"['semantic_drop_nonpositive:-0.0040', 'semantic_drop_nonpositive:-0.0040']",0.0,5.749973217025399,0.26876000231925967,3,0.0,1.0,combined_tps_dct,False,False,0.0,3.0,0.031622547265870646,0.8784313797950745,0.010328644886612892,0.026945233345031523,30.00006299234287,0.9026945233345032,5.2502827644348145,6.0,1.2307243347167969,5,4,0.26876000231925967,1.0,0.03987156765268326,0.9058823585510254,0.015935983508825302,27.986733772066607,0.8907262682914734,4.533881664276123,phase2/outputs/phase2a_probe/add_headphones/strong/seed_00/candidates/cand_029_g03_m05/flow.png,phase2/outputs/phase2a_probe/add_headphones/strong/seed_00/candidates/cand_029_g03_m05/original.png,phase2/outputs/phase2a_probe/add_headphones/strong/seed_00/candidates/cand_029_g03_m05/original_edited.png,phase2/outputs/phase2a_probe/add_headphones/strong/seed_00/candidates/cand_029_g03_m05/perturbed.png,phase2/outputs/phase2a_probe/add_headphones/strong/seed_00/candidates/cand_029_g03_m05/perturbed_edited.png,0.031824588775634766,0.031824588775634766,phase2a_probe,0.26876000231925967,0.26876000231925967,"4*max(0,semantic_drop)+1*output_disruption-3*input_damage_penalty-1*geometry_excess_penalty",add headphones,1,add_headphones,3,3,headphones,0.8929052352905273,22101,-0.003982245922088623,4.0,True,0.9,4
phase2/outputs/phase2a_probe/add_headphones/strong/seed_00/candidates/cand_026_g03_m02,strong,6.0,phase2/outputs/phase2a_probe/add_headphones/strong/seed_00/candidates/cand_026_g03_m02,26,cand_026_g03_m02,0.027842342853546143,0.027842342853546143,True,-0.005443990230560303,,"[[1, 0], [0, 1], [1, 1], [2, 0], [0, 2], [2, 1]]",metric_only_candidate,"['semantic_drop_nonpositive:-0.0054', 'semantic_drop_nonpositive:-0.0054']",0.0,5.163646595552564,0.25632442528773786,3,0.0,1.0,combined_tps_dct,False,False,0.0,3.0,0.028066612772490358,0.5529412031173706,0.008627722971141338,0.1590958833694456,31.036199943235783,0.9159095883369446,5.441711902618408,6.0,1.0398904085159302,2,4,0.25632442528773786,1.0,0.03956273569357753,0.7176470756530762,0.014805822633206844,28.054273706741576,0.9019265174865723,4.629731178283691,phase2/outputs/phase2a_probe/add_headphones/strong/seed_00/candidates/cand_026_g03_m02/flow.png,phase2/outputs/phase2a_probe/add_headphones/strong/seed_00/candidates/cand_026_g03_m02/original.png,phase2/outputs/phase2a_probe/add_headphones/strong/seed_00/candidates/cand_026_g03_m02/original_edited.png,phase2/outputs/phase2a_probe/add_headphones/strong/seed_00/candidates/cand_026_g03_m02/perturbed.png,phase2/outputs/phase2a_probe/add_headphones/strong/seed_00/candidates/cand_026_g03_m02/perturbed_edited.png,0.033286333084106445,0.033286333084106445,phase2a_probe,0.25632442528773786,0.25632442528773786,"4*max(0,semantic_drop)+1*output_disruption-3*input_damage_penalty-1*geometry_excess_penalty",add headphones,1,add_headphones,4,3,headphones,0.9254611730575562,22101,-0.005443990230560303,4.0,True,0.9,4
phase2/outputs/phase2a_probe/add_headphones/strong/seed_00/candidates/cand_022_g02_m10,strong,6.0,phase2/outputs/phase2a_probe/add_headphones/strong/seed_00/candidates/cand_022_g02_m10,22,cand_022_g02_m10,0.027842342853546143,0.027842342853546143,True,0.001068115234375,,"[[1, 0], [0, 1], [1, 1], [2, 0], [0, 2], [2, 1]]",metric_only_candidate,"['semantic_drop_small:0.0011', 'semantic_drop_small:0.0011']",0.001068115234375,5.156791502609849,0.2509233609190266,2,0.0,1.0,combined_tps_dct,False,False,0.0,3.0,0.029248009102148968,0.5372549295425415,0.00964693259447813,0.026367664337157988,30.678073815825925,0.9026367664337158,5.549535751342773,6.0,1.0731267929077148,10,4,0.24665089998152662,1.0,0.03459093608833057,0.7372549176216125,0.015162619762122631,29.220753701895084,0.8917128443717957,4.108492374420166,phase2/outputs/phase2a_probe/add_headphones/strong/seed_00/candidates/cand_022_g02_m10/flow.png,phase2/outputs/phase2a_probe/add_headphones/strong/seed_00/candidates/cand_022_g02_m10/original.png,phase2/outputs/phase2a_probe/add_headphones/strong/seed_00/candidates/cand_022_g02_m10/original_edited.png,phase2/outputs/phase2a_probe/add_headphones/strong/seed_00/candidates/cand_022_g02_m10/perturbed.png,phase2/outputs/phase2a_probe/add_headphones/strong/seed_00/candidates/cand_022_g02_m10/perturbed_edited.png,0.026774227619171143,0.026774227619171143,phase2a_probe,0.2509233609190266,0.24665089998152662,"4*max(0,semantic_drop)+1*output_disruption-3*input_damage_penalty-1*geometry_excess_penalty",add headphones,1,add_headphones,5,3,headphones,0.9437986612319946,22101,0.001068115234375,4.0,True,0.9,4
phase2/outputs/phase2a_probe/add_headphones/strong/seed_00/candidates/cand_033_g03_m09,strong,6.0,phase2/outputs/phase2a_probe/add_headphones/strong/seed_00/candidates/cand_033_g03_m09,33,cand_033_g03_m09,0.027842342853546143,0.027842342853546143,True,0.003538787364959717,,"[[1, 0], [0, 1], [1, 1], [2, 0], [0, 2], [2, 1]]",metric_only_candidate,"['semantic_drop_small:0.0035', 'semantic_drop_small:0.0035']",0.003538787364959717,5.365634636953473,0.25085489887351875,3,0.0,1.0,combined_tps_dct,False,False,0.0,3.0,0.029408013619795774,0.7450980544090271,0.009266923181712627,0.104337692260742,30.630686183164215,0.9104337692260742,5.335877895355225,6.0,1.1420412063598633,9,4,0.23669974941367988,1.0,0.03453778956918688,0.7607843279838562,0.01479488704353571,29.234109217608363,0.9014514088630676,4.522712707519531,phase2/outputs/phase2a_probe/add_headphones/strong/seed_00/candidates/cand_033_g03_m09/flow.png,phase2/outputs/phase2a_probe/add_headphones/strong/seed_00/candidates/cand_033_g03_m09/original.png,phase2/outputs/phase2a_probe/add_headphones/strong/seed_00/candidates/cand_033_g03_m09/original_edited.png,phase2/outputs/phase2a_probe/add_headphones/strong/seed_00/candidates/cand_033_g03_m09/perturbed.png,phase2/outputs/phase2a_probe/add_headphones/strong/seed_00/candidates/cand_033_g03_m09/perturbed_edited.png,0.024303555488586426,0.024303555488586426,phase2a_probe,0.25085489887351875,0.23669974941367988,"4*max(0,semantic_drop)+1*output_disruption-3*input_damage_penalty-1*geometry_excess_penalty",add headphones,1,add_headphones,6,3,headphones,0.9074622392654419,22101,0.003538787364959717,4.0,True,0.9,4
phase2/outputs/phase2a_probe/add_headphones/strong/seed_00/candidates/cand_025_g03_m01,strong,6.0,phase2/outputs/phase2a_probe/add_headphones/strong/seed_00/candidates/cand_025_g03_m01,25,cand_025_g03_m01,0.027842342853546143,0.027842342853546143,True,-0.0017428100109100342,,"[[1, 0], [0, 1], [1, 1], [2, 0], [0, 2], [2, 1]]",metric_only_candidate,"['semantic_drop_nonpositive:-0.0017', 'semantic_drop_nonpositive:-0.0017']",0.0,5.756122967228293,0.24875550826932127,3,0.0,1.0,combined_all,False,False,0.0,3.0,0.02913077075956283,0.9019607901573181,0.009665125980973244,0.05819416046142557,30.712960487881507,0.9058194160461426,4.449744701385498,6.0,0.8472676873207092,1,4,0.24875550826932127,1.0,0.0353341831777124,0.886274516582489,0.017362521961331367,29.036098876860628,0.8925812244415283,3.4168734550476074,phase2/outputs/phase2a_probe/add_headphones/strong/seed_00/candidates/cand_025_g03_m01/flow.png,phase2/outputs/phase2a_probe/add_headphones/strong/seed_00/candidates/cand_025_g03_m01/original.png,phase2/outputs/phase2a_probe/add_headphones/strong/seed_00/candidates/cand_025_g03_m01/original_edited.png,phase2/outputs/phase2a_probe/add_headphones/strong/seed_00/candidates/cand_025_g03_m01/perturbed.png,phase2/outputs/phase2a_probe/add_headphones/strong/seed_00/candidates/cand_025_g03_m01/perturbed_edited.png,0.029585152864456177,0.029585152864456177,phase2a_probe,0.24875550826932127,0.24875550826932127,"4*max(0,semantic_drop)+1*output_disruption-3*input_damage_penalty-1*geometry_excess_penalty",add headphones,1,add_headphones,7,3,headphones,0.7567592859268188,22101,-0.0017428100109100342,4.0,True,0.9,4
phase2/outputs/phase2a_probe/add_headphones/strong/seed_00/candidates/cand_008_g01_m08,strong,6.0,phase2/outputs/phase2a_probe/add_headphones/strong/seed_00/candidates/cand_008_g01_m08,8,cand_008_g01_m08,0.027842342853546143,0.027842342853546143,True,-0.004473447799682617,,"[[1, 0], [0, 1], [1, 1], [2, 0], [0, 2], [2, 1]]",metric_only_candidate,"['semantic_drop_nonpositive:-0.0045', 'semantic_drop_nonpositive:-0.0045']",0.0,5.297516943886876,0.24798815706506833,1,0.0,1.0,combined_tps_dct,False,False,0.0,3.0,0.029605760046996433,0.8980392217636108,0.00939736608415842,0.10591661930084209,30.572475702293566,0.9105916619300842,4.709870338439941,6.0,0.9564085006713867,8,4,0.24798815706506833,1.0,0.03676281685415771,0.8352941274642944,0.016190189868211746,28.69182438676964,0.8990631103515625,3.7674813270568848,phase2/outputs/phase2a_probe/add_headphones/strong/seed_00/candidates/cand_008_g01_m08/flow.png,phase2/outputs/phase2a_probe/add_headphones/strong/seed_00/candidates/cand_008_g01_m08/original.png,phase2/outputs/phase2a_probe/add_headphones/strong/seed_00/candidates/cand_008_g01_m08/original_edited.png,phase2/outputs/phase2a_probe/add_headphones/strong/seed_00/candidates/cand_008_g01_m08/perturbed.png,phase2/outputs/phase2a_probe/add_headphones/strong/seed_00/candidates/cand_008_g01_m08/perturbed_edited.png,0.03231579065322876,0.03231579065322876,phase2a_probe,0.24798815706506833,0.24798815706506833,"4*max(0,semantic_drop)+1*output_disruption-3*input_damage_penalty-1*geometry_excess_penalty",add headphones,1,add_headphones,8,3,headphones,0.800998330116272,22101,-0.004473447799682617,4.0,True,0.9,4
phase2/outputs/phase2a_probe/add_headphones/strong/seed_00/candidates/cand_012_g01_m12,strong,6.0,phase2/outputs/phase2a_probe/add_headphones/strong/seed_00/candidates/cand_012_g01_m12,12,cand_012_g01_m12,0.027842342853546143,0.027842342853546143,True,-0.002489030361175537,,"[[1, 0], [0, 1], [1, 1], [2, 0], [0, 2], [2, 1]]",metric_only_candidate,"['semantic_drop_nonpositive:-0.0025', 'semantic_drop_nonpositive:-0.0025']",0.0,5.401524342596531,0.24421680730876696,1,0.0,1.0,combined_tps_dct,False,False,0.0,3.0,0.027023693450403244,0.9176470637321472,0.008938399143517017,0.11786794662475567,31.365105885326198,0.9117867946624756,3.6267263889312744,6.0,0.7832341194152832,12,4,0.24421680730876696,1.0,0.03649923394694272,0.8901960849761963,0.013525363057851791,28.75432501010717,0.9017801284790039,3.0557539463043213,phase2/outputs/phase2a_probe/add_headphones/strong/seed_00/candidates/cand_012_g01_m12/flow.png,phase2/outputs/phase2a_probe/add_headphones/strong/seed_00/candidates/cand_012_g01_m12/original.png,phase2/outputs/phase2a_probe/add_headphones/strong/seed_00/candidates/cand_012_g01_m12/original_edited.png,phase2/outputs/phase2a_probe/add_headphones/strong/seed_00/candidates/cand_012_g01_m12/perturbed.png,phase2/outputs/phase2a_probe/add_headphones/strong/seed_00/candidates/cand_012_g01_m12/perturbed_edited.png,0.03033137321472168,0.03033137321472168,phase2a_probe,0.24421680730876696,0.24421680730876696,"4*max(0,semantic_drop)+1*output_disruption-3*input_damage_penalty-1*geometry_excess_penalty",add headphones,1,add_headphones,9,3,headphones,0.6167901754379272,22101,-0.002489030361175537,4.0,True,0.9,4
phase2/outputs/phase2a_probe/add_headphones/strong/seed_00/candidates/cand_034_g03_m10,strong,6.0,phase2/outputs/phase2a_probe/add_headphones/strong/seed_00/candidates/cand_034_g03_m10,34,cand_034_g03_m10,0.027842342853546143,0.027842342853546143,True,0.003038078546524048,,"[[1, 0], [0, 1], [1, 1], [2, 0], [0, 2], [2, 1]]",metric_only_candidate,"['semantic_drop_small:0.0030', 'semantic_drop_small:0.0030']",0.003038078546524048,5.45148585177958,0.2386117962520953,3,0.0,1.0,combined_tps_dct,False,False,0.0,3.0,0.02688983647190874,0.886274516582489,0.009016047231853008,0.10940229892730693,31.408236777820036,0.9109402298927307,5.269530296325684,6.0,0.8536019325256348,10,4,0.2264594820659991,1.0,0.03195635446711471,0.8705882430076599,0.015330717898905277,29.908855403881056,0.9013659358024597,3.716407060623169,phase2/outputs/phase2a_probe/add_headphones/strong/seed_00/candidates/cand_034_g03_m10/flow.png,phase2/outputs/phase2a_probe/add_headphones/strong/seed_00/candidates/cand_034_g03_m10/original.png,phase2/outputs/phase2a_probe/add_headphones/strong/seed_00/candidates/cand_034_g03_m10/original_edited.png,phase2/outputs/phase2a_probe/add_headphones/strong/seed_00/candidates/cand_034_g03_m10/perturbed.png,phase2/outputs/phase2a_probe/add_headphones/strong/seed_00/candidates/cand_034_g03_m10/perturbed_edited.png,0.024804264307022095,0.024804264307022095,phase2a_probe,0.2386117962520953,0.2264594820659991,"4*max(0,semantic_drop)+1*output_disruption-3*input_damage_penalty-1*geometry_excess_penalty",add headphones,1,add_headphones,10,3,headphones,0.8961786031723022,22101,0.003038078546524048,4.0,True,0.9,4
