best_folder,budget,budget_max_disp_px,candidate_folder,candidate_index,candidate_name,clean_clip_positive_margin,clean_semantic_success_score,clip_available,clip_semantic_drop,clip_warning,crop_clip_available,crop_clip_warning,dct_modes,decision_label,decision_reasons,edit_failure_score,elapsed_seconds,final_attack_score,full_image_semantic_drop,generation,geometry_excess_penalty,geometry_excess_penalty_weight,geometry_method,identity_or_face_health_available,initial_candidate,input_damage_penalty,input_damage_penalty_weight,input_l2,input_max_abs,input_mean_abs,input_preservation_score,input_psnr,input_ssim,left_crop_clean_margin,left_crop_perturbed_margin,left_crop_semantic_drop,max_disp_px,max_disp_px_budget,mean_crop_margin,mean_crop_semantic_drop,mean_disp_px,member,mesh_size,min_crop_margin,min_crop_semantic_drop,output_disruption_score,output_disruption_weight,output_l2,output_max_abs,output_mean_abs,output_psnr,output_ssim,p95_disp_px,path_flow,path_original,path_original_edited,path_perturbed,path_perturbed_edited,perturbed_clip_positive_margin,perturbed_semantic_success_score,phase,phase2_final_score,phase2_output_disruption,phase2_score_formula,prompt,prompt_priority,prompt_slug,rank,region_count,region_key,right_crop_clean_margin,right_crop_perturbed_margin,right_crop_semantic_drop,scale_factor,seed,semantic_drop,semantic_drop_weight,target_input_ssim,top_crop_clean_margin,top_crop_perturbed_margin,top_crop_semantic_drop,tps_size
phase3/outputs/breadth_probe/cases/face_003/igs_1p50/add_headphones/strong/seed_00/candidates/cand_014_g02_m06,strong,6.0,phase3/outputs/breadth_probe/cases/face_003/igs_1p50/add_headphones/strong/seed_00/candidates/cand_014_g02_m06,14,cand_014_g02_m06,0.04772844910621643,0.04772844910621643,True,0.008823782205581665,,True,,"[[1, 0], [0, 1], [1, 1], [2, 0], [0, 2], [2, 1]]",metric_only_candidate,"['semantic_drop_small:0.0088', 'semantic_drop_small:0.0088']",0.008823782205581665,4.924912553280592,0.30365224740824237,0.008823782205581665,2,0.0,1.0,region_local_dct,False,False,0.0,3.0,0.019944679803493764,0.4431372582912445,0.007481766398996115,0.2073011398315428,34.0034586312463,0.9207301139831543,0.018402695655822754,0.015841752290725708,0.002560943365097046,4.800656795501709,6.0,0.007219552993774414,0.008114352822303772,0.6952643990516663,6,4,-0.011941656470298767,0.002560943365097046,0.2683571185859157,1.0,0.040253495330416,0.9098039269447327,0.014184008352458477,27.903928051609782,0.8926568627357483,3.270010471343994,phase3/outputs/breadth_probe/cases/face_003/igs_1p50/add_headphones/strong/seed_00/candidates/cand_014_g02_m06/flow.png,phase3/outputs/breadth_probe/cases/face_003/igs_1p50/add_headphones/strong/seed_00/candidates/cand_014_g02_m06/original.png,phase3/outputs/breadth_probe/cases/face_003/igs_1p50/add_headphones/strong/seed_00/candidates/cand_014_g02_m06/original_edited.png,phase3/outputs/breadth_probe/cases/face_003/igs_1p50/add_headphones/strong/seed_00/candidates/cand_014_g02_m06/perturbed.png,phase3/outputs/breadth_probe/cases/face_003/igs_1p50/add_headphones/strong/seed_00/candidates/cand_014_g02_m06/perturbed_edited.png,0.038904666900634766,0.038904666900634766,phase3_breadth_probe,0.30365224740824237,0.2683571185859157,"4.0*max(0,semantic_drop)+1.0*output_disruption-3.0*input_damage_penalty-1.0*geometry_excess_penalty",add headphones,1,add_headphones,1,3,headphones,0.026048898696899414,0.0177585631608963,0.008290335536003113,0.8952846527099609,38101,0.008823782205581665,4.0,0.9,0.0015501230955123901,-0.011941656470298767,0.013491779565811157,4
phase3/outputs/breadth_probe/cases/face_003/igs_1p50/add_headphones/strong/seed_00/candidates/cand_002_g01_m02,strong,6.0,phase3/outputs/breadth_probe/cases/face_003/igs_1p50/add_headphones/strong/seed_00/candidates/cand_002_g01_m02,2,cand_002_g01_m02,0.04772844910621643,0.04772844910621643,True,0.001014798879623413,,True,,"[[1, 0], [0, 1], [1, 1], [2, 0], [0, 2], [2, 1]]",metric_only_candidate,"['semantic_drop_small:0.0010', 'semantic_drop_small:0.0010']",0.001014798879623413,4.9827036540955305,0.2943182188854104,0.001014798879623413,1,0.0,1.0,region_local_tps,False,False,0.0,3.0,0.02897141098077611,0.5058823823928833,0.009948447346687317,0.05066668987274149,30.76060706089342,0.9050666689872742,0.018402695655822754,0.013773024082183838,0.004629671573638916,5.509472370147705,6.0,0.010150800148646036,0.005183105667432149,0.9532034993171692,2,4,-0.006404876708984375,0.0029646456241607666,0.2902590233669167,1.0,0.042632301613328,0.8509804010391235,0.016011379659175873,27.405224404535677,0.8802701830863953,4.162066459655762,phase3/outputs/breadth_probe/cases/face_003/igs_1p50/add_headphones/strong/seed_00/candidates/cand_002_g01_m02/flow.png,phase3/outputs/breadth_probe/cases/face_003/igs_1p50/add_headphones/strong/seed_00/candidates/cand_002_g01_m02/original.png,phase3/outputs/breadth_probe/cases/face_003/igs_1p50/add_headphones/strong/seed_00/candidates/cand_002_g01_m02/original_edited.png,phase3/outputs/breadth_probe/cases/face_003/igs_1p50/add_headphones/strong/seed_00/candidates/cand_002_g01_m02/perturbed.png,phase3/outputs/breadth_probe/cases/face_003/igs_1p50/add_headphones/strong/seed_00/candidates/cand_002_g01_m02/perturbed_edited.png,0.04671365022659302,0.04671365022659302,phase3_breadth_probe,0.2943182188854104,0.2902590233669167,"4.0*max(0,semantic_drop)+1.0*output_disruption-3.0*input_damage_penalty-1.0*geometry_excess_penalty",add headphones,1,add_headphones,2,3,headphones,0.026048898696899414,0.023084253072738647,0.0029646456241607666,0.9369851350784302,38101,0.001014798879623413,4.0,0.9,0.0015501230955123901,-0.006404876708984375,0.007954999804496765,4
phase3/outputs/breadth_probe/cases/face_003/igs_1p50/add_headphones/strong/seed_00/candidates/cand_008_g01_m08,strong,6.0,phase3/outputs/breadth_probe/cases/face_003/igs_1p50/add_headphones/strong/seed_00/candidates/cand_008_g01_m08,8,cand_008_g01_m08,0.04772844910621643,0.04772844910621643,True,0.008668661117553711,,True,,"[[1, 0], [0, 1], [1, 1], [2, 0], [0, 2], [2, 1]]",metric_only_candidate,"['semantic_drop_small:0.0087', 'semantic_drop_small:0.0087']",0.008668661117553711,4.940921131521463,0.29381319568204445,0.008668661117553711,1,0.0,1.0,region_local_dct,False,False,0.0,3.0,0.018033259824686187,0.38823530077934265,0.006735466420650482,0.2970228195190428,34.878515198322745,0.9297022819519043,0.018402695655822754,0.019575834274291992,-0.0011731386184692383,3.1158294677734375,6.0,0.0096732626358668,0.005660643180211385,0.5557834506034851,8,4,-0.011350959539413452,-0.0011731386184692383,0.2591385512118296,1.0,0.03989738892924676,0.8980392217636108,0.013732821680605412,27.981110512693824,0.9004510045051575,2.5723471641540527,phase3/outputs/breadth_probe/cases/face_003/igs_1p50/add_headphones/strong/seed_00/candidates/cand_008_g01_m08/flow.png,phase3/outputs/breadth_probe/cases/face_003/igs_1p50/add_headphones/strong/seed_00/candidates/cand_008_g01_m08/original.png,phase3/outputs/breadth_probe/cases/face_003/igs_1p50/add_headphones/strong/seed_00/candidates/cand_008_g01_m08/original_edited.png,phase3/outputs/breadth_probe/cases/face_003/igs_1p50/add_headphones/strong/seed_00/candidates/cand_008_g01_m08/perturbed.png,phase3/outputs/breadth_probe/cases/face_003/igs_1p50/add_headphones/strong/seed_00/candidates/cand_008_g01_m08/perturbed_edited.png,0.03905978798866272,0.03905978798866272,phase3_breadth_probe,0.29381319568204445,0.2591385512118296,"4.0*max(0,semantic_drop)+1.0*output_disruption-3.0*input_damage_penalty-1.0*geometry_excess_penalty",add headphones,1,add_headphones,3,3,headphones,0.026048898696899414,0.020794913172721863,0.005253985524177551,0.607926607131958,38101,0.008668661117553711,4.0,0.9,0.0015501230955123901,-0.011350959539413452,0.012901082634925842,4
phase3/outputs/breadth_probe/cases/face_003/igs_1p50/add_headphones/strong/seed_00/candidates/cand_015_g02_m07,strong,6.0,phase3/outputs/breadth_probe/cases/face_003/igs_1p50/add_headphones/strong/seed_00/candidates/cand_015_g02_m07,15,cand_015_g02_m07,0.04772844910621643,0.04772844910621643,True,0.001703888177871704,,True,,"[[1, 0], [0, 1], [1, 1], [2, 0], [0, 2], [2, 1]]",metric_only_candidate,"['semantic_drop_small:0.0017', 'semantic_drop_small:0.0017']",0.001703888177871704,5.17063232883811,0.2853895739587272,0.001703888177871704,2,0.0,1.0,region_local_dct,False,False,0.0,3.0,0.024035684295900386,0.6000000238418579,0.008009274490177631,0.20382320880889876,32.38287017991988,0.9203823208808899,0.018402695655822754,0.018854275345802307,-0.0004515796899795532,4.899267673492432,6.0,0.010826865832010904,0.004507039984067281,0.6498058438301086,7,4,-0.008036762475967407,-0.0004515796899795532,0.2785740212472404,1.0,0.04396345505794199,0.9215686321258545,0.014540278352797031,27.138163680004975,0.8972797989845276,2.8136565685272217,phase3/outputs/breadth_probe/cases/face_003/igs_1p50/add_headphones/strong/seed_00/candidates/cand_015_g02_m07/flow.png,phase3/outputs/breadth_probe/cases/face_003/igs_1p50/add_headphones/strong/seed_00/candidates/cand_015_g02_m07/original.png,phase3/outputs/breadth_probe/cases/face_003/igs_1p50/add_headphones/strong/seed_00/candidates/cand_015_g02_m07/original_edited.png,phase3/outputs/breadth_probe/cases/face_003/igs_1p50/add_headphones/strong/seed_00/candidates/cand_015_g02_m07/perturbed.png,phase3/outputs/breadth_probe/cases/face_003/igs_1p50/add_headphones/strong/seed_00/candidates/cand_015_g02_m07/perturbed_edited.png,0.04602456092834473,0.04602456092834473,phase3_breadth_probe,0.2853895739587272,0.2785740212472404,"4.0*max(0,semantic_drop)+1.0*output_disruption-3.0*input_damage_penalty-1.0*geometry_excess_penalty",add headphones,1,add_headphones,4,3,headphones,0.026048898696899414,0.021663084626197815,0.004385814070701599,0.9414913654327393,38101,0.001703888177871704,4.0,0.9,0.0015501230955123901,-0.008036762475967407,0.009586885571479797,4
phase3/outputs/breadth_probe/cases/face_003/igs_1p50/add_headphones/strong/seed_00/candidates/cand_009_g02_m01,strong,6.0,phase3/outputs/breadth_probe/cases/face_003/igs_1p50/add_headphones/strong/seed_00/candidates/cand_009_g02_m01,9,cand_009_g02_m01,0.04772844910621643,0.04772844910621643,True,0.00047597289085388184,,True,,"[[1, 0], [0, 1], [1, 1], [2, 0], [0, 2], [2, 1]]",metric_only_candidate,"['semantic_drop_small:0.0005', 'semantic_drop_small:0.0005']",0.00047597289085388184,4.8494563549757,0.2760827539826086,0.00047597289085388184,2,0.0,1.0,region_local_tps,False,False,0.0,3.0,0.025223237556758447,0.5647059082984924,0.008717505261301994,0.14030134677886943,31.96398339665967,0.914030134677887,0.018402695655822754,0.014612853527069092,0.003789842128753662,3.874657392501831,6.0,0.007484813531239827,0.007849092284838358,0.7522550225257874,1,4,-0.012532442808151245,0.003789842128753662,0.2741788624191931,1.0,0.04099847372533507,0.8549019694328308,0.014813276939094067,27.744646214387192,0.8898150324821472,3.1687605381011963,phase3/outputs/breadth_probe/cases/face_003/igs_1p50/add_headphones/strong/seed_00/candidates/cand_009_g02_m01/flow.png,phase3/outputs/breadth_probe/cases/face_003/igs_1p50/add_headphones/strong/seed_00/candidates/cand_009_g02_m01/original.png,phase3/outputs/breadth_probe/cases/face_003/igs_1p50/add_headphones/strong/seed_00/candidates/cand_009_g02_m01/original_edited.png,phase3/outputs/breadth_probe/cases/face_003/igs_1p50/add_headphones/strong/seed_00/candidates/cand_009_g02_m01/perturbed.png,phase3/outputs/breadth_probe/cases/face_003/igs_1p50/add_headphones/strong/seed_00/candidates/cand_009_g02_m01/perturbed_edited.png,0.04725247621536255,0.04725247621536255,phase3_breadth_probe,0.2760827539826086,0.2741788624191931,"4.0*max(0,semantic_drop)+1.0*output_disruption-3.0*input_damage_penalty-1.0*geometry_excess_penalty",add headphones,1,add_headphones,5,3,headphones,0.026048898696899414,0.020374029874801636,0.005674868822097778,0.6589553356170654,38101,0.00047597289085388184,4.0,0.9,0.0015501230955123901,-0.012532442808151245,0.014082565903663635,4
phase3/outputs/breadth_probe/cases/face_003/igs_1p50/add_headphones/strong/seed_00/candidates/cand_003_g01_m03,strong,6.0,phase3/outputs/breadth_probe/cases/face_003/igs_1p50/add_headphones/strong/seed_00/candidates/cand_003_g01_m03,3,cand_003_g01_m03,0.04772844910621643,0.04772844910621643,True,-0.0014650225639343262,,True,,"[[1, 0], [0, 1], [1, 1], [2, 0], [0, 2], [2, 1]]",metric_only_candidate,"['semantic_drop_nonpositive:-0.0015', 'semantic_drop_nonpositive:-0.0015']",0.0,4.854286467656493,0.2733168524912345,-0.0014650225639343262,1,0.0,1.0,combined_all,False,False,0.0,3.0,0.02529940357612525,0.5176470875740051,0.00907562393695116,0.12768781185150127,31.937794340634508,0.9127687811851501,0.018402695655822754,0.02017471194267273,-0.0017720162868499756,4.7819342613220215,6.0,0.008659650882085165,0.006674254933993022,0.8542925715446472,3,4,-0.013850897550582886,-0.0017720162868499756,0.2733168524912345,1.0,0.04012286470361918,0.8784313797950745,0.015096009708940983,27.93216133329219,0.8871746063232422,3.6656746864318848,phase3/outputs/breadth_probe/cases/face_003/igs_1p50/add_headphones/strong/seed_00/candidates/cand_003_g01_m03/flow.png,phase3/outputs/breadth_probe/cases/face_003/igs_1p50/add_headphones/strong/seed_00/candidates/cand_003_g01_m03/original.png,phase3/outputs/breadth_probe/cases/face_003/igs_1p50/add_headphones/strong/seed_00/candidates/cand_003_g01_m03/original_edited.png,phase3/outputs/breadth_probe/cases/face_003/igs_1p50/add_headphones/strong/seed_00/candidates/cand_003_g01_m03/perturbed.png,phase3/outputs/breadth_probe/cases/face_003/igs_1p50/add_headphones/strong/seed_00/candidates/cand_003_g01_m03/perturbed_edited.png,0.04919347167015076,0.04919347167015076,phase3_breadth_probe,0.2733168524912345,0.2733168524912345,"4.0*max(0,semantic_drop)+1.0*output_disruption-3.0*input_damage_penalty-1.0*geometry_excess_penalty",add headphones,1,add_headphones,6,3,headphones,0.026048898696899414,0.01965513825416565,0.006393760442733765,0.8144063949584961,38101,-0.0014650225639343262,4.0,0.9,0.0015501230955123901,-0.013850897550582886,0.015401020646095276,4
phase3/outputs/breadth_probe/cases/face_003/igs_1p50/add_headphones/strong/seed_00/candidates/cand_010_g02_m02,strong,6.0,phase3/outputs/breadth_probe/cases/face_003/igs_1p50/add_headphones/strong/seed_00/candidates/cand_010_g02_m02,10,cand_010_g02_m02,0.04772844910621643,0.04772844910621643,True,0.00231778621673584,,True,,"[[1, 0], [0, 1], [1, 1], [2, 0], [0, 2], [2, 1]]",metric_only_candidate,"['semantic_drop_small:0.0023', 'semantic_drop_small:0.0023']",0.00231778621673584,4.758538447320461,0.2718170580865691,0.00231778621673584,2,0.0,1.0,region_local_dct,False,False,0.0,3.0,0.021983005814822806,0.6039215922355652,0.007328027859330177,0.2859888076782225,33.15825850436476,0.9285988807678223,0.018402695655822754,0.017625540494918823,0.0007771551609039307,4.299251556396484,6.0,0.010377814372380575,0.004956091443697612,0.5706936120986938,2,4,-0.009663239121437073,0.0007771551609039307,0.2625459132196257,1.0,0.04122478508953626,0.9176470637321472,0.01415565237402916,27.696831994285873,0.9023532271385193,2.458449125289917,phase3/outputs/breadth_probe/cases/face_003/igs_1p50/add_headphones/strong/seed_00/candidates/cand_010_g02_m02/flow.png,phase3/outputs/breadth_probe/cases/face_003/igs_1p50/add_headphones/strong/seed_00/candidates/cand_010_g02_m02/original.png,phase3/outputs/breadth_probe/cases/face_003/igs_1p50/add_headphones/strong/seed_00/candidates/cand_010_g02_m02/original_edited.png,phase3/outputs/breadth_probe/cases/face_003/igs_1p50/add_headphones/strong/seed_00/candidates/cand_010_g02_m02/perturbed.png,phase3/outputs/breadth_probe/cases/face_003/igs_1p50/add_headphones/strong/seed_00/candidates/cand_010_g02_m02/perturbed_edited.png,0.04541066288948059,0.04541066288948059,phase3_breadth_probe,0.2718170580865691,0.2625459132196257,"4.0*max(0,semantic_drop)+1.0*output_disruption-3.0*input_damage_penalty-1.0*geometry_excess_penalty",add headphones,1,add_headphones,7,3,headphones,0.026048898696899414,0.023171141743659973,0.002877756953239441,0.8235509395599365,38101,0.00231778621673584,4.0,0.9,0.0015501230955123901,-0.009663239121437073,0.011213362216949463,4
phase3/outputs/breadth_probe/cases/face_003/igs_1p50/add_headphones/strong/seed_00/candidates/cand_016_g02_m08,strong,6.0,phase3/outputs/breadth_probe/cases/face_003/igs_1p50/add_headphones/strong/seed_00/candidates/cand_016_g02_m08,16,cand_016_g02_m08,0.04772844910621643,0.04772844910621643,True,0.0002269446849822998,,True,,"[[1, 0], [0, 1], [1, 1], [2, 0], [0, 2], [2, 1]]",metric_only_candidate,"['semantic_drop_small:0.0002', 'semantic_drop_small:0.0002']",0.0002269446849822998,4.93833171762526,0.2565104794589139,0.0002269446849822998,2,0.0,1.0,region_local_dct,False,False,0.0,3.0,0.019002539100604628,0.4078431725502014,0.007099614944308996,0.23723220825195296,34.42376730335784,0.9237232208251953,0.018402695655822754,0.01698446273803711,0.0014182329177856445,4.102994441986084,6.0,0.009269381562868753,0.006064524253209432,0.6803716421127319,8,4,-0.009752482175827026,0.0014182329177856445,0.2556027007189847,1.0,0.038051854374196566,0.9254902005195618,0.013528998009860516,28.392483479651464,0.8966047167778015,3.365360975265503,phase3/outputs/breadth_probe/cases/face_003/igs_1p50/add_headphones/strong/seed_00/candidates/cand_016_g02_m08/flow.png,phase3/outputs/breadth_probe/cases/face_003/igs_1p50/add_headphones/strong/seed_00/candidates/cand_016_g02_m08/original.png,phase3/outputs/breadth_probe/cases/face_003/igs_1p50/add_headphones/strong/seed_00/candidates/cand_016_g02_m08/original_edited.png,phase3/outputs/breadth_probe/cases/face_003/igs_1p50/add_headphones/strong/seed_00/candidates/cand_016_g02_m08/perturbed.png,phase3/outputs/breadth_probe/cases/face_003/igs_1p50/add_headphones/strong/seed_00/candidates/cand_016_g02_m08/perturbed_edited.png,0.04750150442123413,0.04750150442123413,phase3_breadth_probe,0.2565104794589139,0.2556027007189847,"4.0*max(0,semantic_drop)+1.0*output_disruption-3.0*input_damage_penalty-1.0*geometry_excess_penalty",add headphones,1,add_headphones,8,3,headphones,0.026048898696899414,0.02057616412639618,0.005472734570503235,0.80915367603302,38101,0.0002269446849822998,4.0,0.9,0.0015501230955123901,-0.009752482175827026,0.011302605271339417,4
phase3/outputs/breadth_probe/cases/face_003/igs_1p50/add_headphones/strong/seed_00/candidates/cand_004_g01_m04,strong,6.0,phase3/outputs/breadth_probe/cases/face_003/igs_1p50/add_headphones/strong/seed_00/candidates/cand_004_g01_m04,4,cand_004_g01_m04,0.04772844910621643,0.04772844910621643,True,0.0029347240924835205,,True,,"[[1, 0], [0, 1], [1, 1], [2, 0], [0, 2], [2, 1]]",metric_only_candidate,"['semantic_drop_small:0.0029', 'semantic_drop_small:0.0029']",0.0029347240924835205,4.8516386318951845,0.24038351588308415,0.0029347240924835205,1,0.0,1.0,combined_all,False,False,0.0,3.0,0.017996817512926706,0.5215686559677124,0.006124603096395731,0.459133744239807,34.8960857410153,0.9459133744239807,0.018402695655822754,0.015332460403442383,0.003070235252380371,3.458512306213379,6.0,0.012212420503298441,0.0031214853127797446,0.45642030239105225,4,4,-0.0027239620685577393,0.002020135521888733,0.22864461951315007,1.0,0.03642660630956193,0.843137264251709,0.012201023288071156,28.77162575972641,0.9170618057250977,2.057875633239746,phase3/outputs/breadth_probe/cases/face_003/igs_1p50/add_headphones/strong/seed_00/candidates/cand_004_g01_m04/flow.png,phase3/outputs/breadth_probe/cases/face_003/igs_1p50/add_headphones/strong/seed_00/candidates/cand_004_g01_m04/original.png,phase3/outputs/breadth_probe/cases/face_003/igs_1p50/add_headphones/strong/seed_00/candidates/cand_004_g01_m04/original_edited.png,phase3/outputs/breadth_probe/cases/face_003/igs_1p50/add_headphones/strong/seed_00/candidates/cand_004_g01_m04/perturbed.png,phase3/outputs/breadth_probe/cases/face_003/igs_1p50/add_headphones/strong/seed_00/candidates/cand_004_g01_m04/perturbed_edited.png,0.04479372501373291,0.04479372501373291,phase3_breadth_probe,0.24038351588308415,0.22864461951315007,"4.0*max(0,semantic_drop)+1.0*output_disruption-3.0*input_damage_penalty-1.0*geometry_excess_penalty",add headphones,1,add_headphones,9,3,headphones,0.026048898696899414,0.02402876317501068,0.002020135521888733,0.603568434715271,38101,0.0029347240924835205,4.0,0.9,0.0015501230955123901,-0.0027239620685577393,0.004274085164070129,4
phase3/outputs/breadth_probe/cases/face_003/igs_1p50/add_headphones/strong/seed_00/candidates/cand_005_g01_m05,strong,6.0,phase3/outputs/breadth_probe/cases/face_003/igs_1p50/add_headphones/strong/seed_00/candidates/cand_005_g01_m05,5,cand_005_g01_m05,0.04772844910621643,0.04772844910621643,True,0.00038313865661621094,,True,,"[[1, 0], [0, 1], [1, 1], [2, 0], [0, 2], [2, 1]]",metric_only_candidate,"['semantic_drop_small:0.0004', 'semantic_drop_small:0.0004']",0.00038313865661621094,4.856571398675442,0.24015334308829264,0.00038313865661621094,1,0.0,1.0,region_local_mesh,False,False,0.0,3.0,0.023852666007243926,0.5372549295425415,0.007058022078126669,0.3857401609420775,32.449261458240855,0.9385740160942078,0.018402695655822754,0.019725948572158813,-0.0013232529163360596,4.8899078369140625,6.0,0.015930742025375366,-0.0005968362092971802,0.5611908435821533,5,4,0.0029417574405670166,-0.0013916343450546265,0.2386207884618278,1.0,0.03946705922654856,0.8823529481887817,0.012621722184121609,28.075304651853212,0.9192474484443665,3.077925682067871,phase3/outputs/breadth_probe/cases/face_003/igs_1p50/add_headphones/strong/seed_00/candidates/cand_005_g01_m05/flow.png,phase3/outputs/breadth_probe/cases/face_003/igs_1p50/add_headphones/strong/seed_00/candidates/cand_005_g01_m05/original.png,phase3/outputs/breadth_probe/cases/face_003/igs_1p50/add_headphones/strong/seed_00/candidates/cand_005_g01_m05/original_edited.png,phase3/outputs/breadth_probe/cases/face_003/igs_1p50/add_headphones/strong/seed_00/candidates/cand_005_g01_m05/perturbed.png,phase3/outputs/breadth_probe/cases/face_003/igs_1p50/add_headphones/strong/seed_00/candidates/cand_005_g01_m05/perturbed_edited.png,0.04734531044960022,0.04734531044960022,phase3_breadth_probe,0.24015334308829264,0.2386207884618278,"4.0*max(0,semantic_drop)+1.0*output_disruption-3.0*input_damage_penalty-1.0*geometry_excess_penalty",add headphones,1,add_headphones,10,3,headphones,0.026048898696899414,0.02512452006340027,0.0009243786334991455,0.8336315155029297,38101,0.00038313865661621094,4.0,0.9,0.0015501230955123901,0.0029417574405670166,-0.0013916343450546265,4
