best_folder,budget,budget_max_disp_px,candidate_folder,candidate_index,candidate_name,clean_clip_positive_margin,clean_semantic_success_score,clip_available,clip_semantic_drop,clip_warning,crop_clip_available,crop_clip_warning,dct_modes,decision_label,decision_reasons,edit_failure_score,elapsed_seconds,final_attack_score,full_image_semantic_drop,generation,geometry_excess_penalty,geometry_excess_penalty_weight,geometry_method,identity_or_face_health_available,initial_candidate,input_damage_penalty,input_damage_penalty_weight,input_l2,input_max_abs,input_mean_abs,input_preservation_score,input_psnr,input_ssim,left_crop_clean_margin,left_crop_perturbed_margin,left_crop_semantic_drop,max_disp_px,max_disp_px_budget,mean_crop_margin,mean_crop_semantic_drop,mean_disp_px,member,mesh_size,min_crop_margin,min_crop_semantic_drop,output_disruption_score,output_disruption_weight,output_l2,output_max_abs,output_mean_abs,output_psnr,output_ssim,p95_disp_px,path_flow,path_original,path_original_edited,path_perturbed,path_perturbed_edited,perturbed_clip_positive_margin,perturbed_semantic_success_score,phase,phase2_final_score,phase2_output_disruption,phase2_score_formula,phase2c_part,prompt,prompt_priority,prompt_slug,rank,region_count,region_key,region_variant,right_crop_clean_margin,right_crop_perturbed_margin,right_crop_semantic_drop,scale_factor,seed,semantic_drop,semantic_drop_weight,source_candidate_folder,source_candidate_name,target_input_ssim,top_crop_clean_margin,top_crop_perturbed_margin,top_crop_semantic_drop,tps_size
phase2/outputs/phase2c_probe/semantic_heavy_cem/headphones_ear_tight/existence_probe/seed_00/candidates/cand_007_g01_m07,existence_probe,8.0,phase2/outputs/phase2c_probe/semantic_heavy_cem/headphones_ear_tight/existence_probe/seed_00/candidates/cand_007_g01_m07,7,cand_007_g01_m07,0.027842342853546143,0.027842342853546143,True,0.017693251371383667,,True,,"[[1, 0], [0, 1], [1, 1], [2, 0], [0, 2], [2, 1]]",weak_candidate,['semantic_drop_small:0.0177'],0.017693251371383667,4.763930121436715,0.16381157724898643,0.017693251371383667,1,0.0,0.75,combined_all,False,False,0.0,3.0,0.009480591834585265,0.7960784435272217,0.0016527510015293956,0.8993077448436192,40.46329101173713,0.9859030842781067,0.02535329759120941,0.02436298131942749,0.0009903162717819214,2.743875026702881,8.0,0.014561116695404053,0.003550151983896891,0.18197001516819,7,4,-0.001028403639793396,0.0009903162717819214,0.08906226511166834,0.25,0.015405414390977083,0.7568627595901489,0.005820704158395529,36.24653230163838,0.97255939245224,1.4781663417816162,phase2/outputs/phase2c_probe/semantic_heavy_cem/headphones_ear_tight/existence_probe/seed_00/candidates/cand_007_g01_m07/flow.png,phase2/outputs/phase2c_probe/semantic_heavy_cem/headphones_ear_tight/existence_probe/seed_00/candidates/cand_007_g01_m07/original.png,phase2/outputs/phase2c_probe/semantic_heavy_cem/headphones_ear_tight/existence_probe/seed_00/candidates/cand_007_g01_m07/original_edited.png,phase2/outputs/phase2c_probe/semantic_heavy_cem/headphones_ear_tight/existence_probe/seed_00/candidates/cand_007_g01_m07/perturbed.png,phase2/outputs/phase2c_probe/semantic_heavy_cem/headphones_ear_tight/existence_probe/seed_00/candidates/cand_007_g01_m07/perturbed_edited.png,0.010149091482162476,0.010149091482162476,phase2c_probe,0.16381157724898643,0.08906226511166834,"8.0*max(0,semantic_drop)+0.25*output_disruption-3.0*input_damage_penalty-0.75*geometry_excess_penalty",semantic_heavy_cem,add headphones,1,add_headphones,11,2,headphones_ear_tight,headphones_ear_tight,0.021481528878211975,0.020348772406578064,0.0011327564716339111,0.43775737285614014,24202,0.017693251371383667,8.0,phase2/outputs/phase2b_cem/add_headphones/medium/seed_00/candidates/cand_077_g05_m13,cand_077_g05_m13,0.86,0.007498979568481445,-0.001028403639793396,0.008527383208274841,4
phase2/outputs/phase2c_probe/semantic_heavy_cem/headphones_ear_tight/existence_probe/seed_00/candidates/cand_030_g02_m14,existence_probe,8.0,phase2/outputs/phase2c_probe/semantic_heavy_cem/headphones_ear_tight/existence_probe/seed_00/candidates/cand_030_g02_m14,30,cand_030_g02_m14,0.027842342853546143,0.027842342853546143,True,0.017514854669570923,,True,,"[[1, 0], [0, 1], [1, 1], [2, 0], [0, 2], [2, 1]]",weak_candidate,['semantic_drop_small:0.0175'],0.017514854669570923,5.69653027318418,0.1615290905239435,0.017514854669570923,2,0.0,0.75,combined_all,False,False,0.0,3.0,0.007822521123094768,0.7450980544090271,0.001551410066895187,0.9034796442304339,42.133065109161464,0.9864871501922607,0.02535329759120941,0.026499196887016296,-0.0011458992958068848,3.1073641777038574,8.0,0.015847742557525635,0.002263526121775309,0.1860426515340805,14,4,0.0005181431770324707,-0.0011458992958068848,0.08564101266950455,0.25,0.01449106287978611,0.7568627595901489,0.005963500589132309,36.77799518098787,0.9723232388496399,1.3566406965255737,phase2/outputs/phase2c_probe/semantic_heavy_cem/headphones_ear_tight/existence_probe/seed_00/candidates/cand_030_g02_m14/flow.png,phase2/outputs/phase2c_probe/semantic_heavy_cem/headphones_ear_tight/existence_probe/seed_00/candidates/cand_030_g02_m14/original.png,phase2/outputs/phase2c_probe/semantic_heavy_cem/headphones_ear_tight/existence_probe/seed_00/candidates/cand_030_g02_m14/original_edited.png,phase2/outputs/phase2c_probe/semantic_heavy_cem/headphones_ear_tight/existence_probe/seed_00/candidates/cand_030_g02_m14/perturbed.png,phase2/outputs/phase2c_probe/semantic_heavy_cem/headphones_ear_tight/existence_probe/seed_00/candidates/cand_030_g02_m14/perturbed_edited.png,0.01032748818397522,0.01032748818397522,phase2c_probe,0.1615290905239435,0.08564101266950455,"8.0*max(0,semantic_drop)+0.25*output_disruption-3.0*input_damage_penalty-0.75*geometry_excess_penalty",semantic_heavy_cem,add headphones,1,add_headphones,12,2,headphones_ear_tight,headphones_ear_tight,0.021481528878211975,0.020525887608528137,0.0009556412696838379,0.4487934112548828,24202,0.017514854669570923,8.0,phase2/outputs/phase2b_cem/add_headphones/medium/seed_00/candidates/cand_077_g05_m13,cand_077_g05_m13,0.86,0.007498979568481445,0.0005181431770324707,0.006980836391448975,4
phase2/outputs/phase2c_probe/semantic_heavy_cem/headphones_ear_tight/existence_probe/seed_00/candidates/cand_024_g02_m08,existence_probe,8.0,phase2/outputs/phase2c_probe/semantic_heavy_cem/headphones_ear_tight/existence_probe/seed_00/candidates/cand_024_g02_m08,24,cand_024_g02_m08,0.027842342853546143,0.027842342853546143,True,0.017316460609436035,,True,,"[[1, 0], [0, 1], [1, 1], [2, 0], [0, 2], [2, 1]]",weak_candidate,['semantic_drop_small:0.0173'],0.017316460609436035,5.3358665611594915,0.15934575121279196,0.017316460609436035,2,0.0,0.75,region_local_tps,False,False,0.0,3.0,0.007285554228371237,0.6784313917160034,0.0014912472106516361,0.9089956283569336,42.75074809773464,0.9872593879699707,0.02535329759120941,0.024842530488967896,0.0005107671022415161,2.9529974460601807,8.0,0.01625599463780721,0.0018552740414937337,0.17802351713180542,8,4,0.005080327391624451,0.0005107671022415161,0.08325626534921471,0.25,0.014113446282105006,0.7450980544090271,0.00610499270260334,37.00733850797339,0.9731975197792053,1.3649606704711914,phase2/outputs/phase2c_probe/semantic_heavy_cem/headphones_ear_tight/existence_probe/seed_00/candidates/cand_024_g02_m08/flow.png,phase2/outputs/phase2c_probe/semantic_heavy_cem/headphones_ear_tight/existence_probe/seed_00/candidates/cand_024_g02_m08/original.png,phase2/outputs/phase2c_probe/semantic_heavy_cem/headphones_ear_tight/existence_probe/seed_00/candidates/cand_024_g02_m08/original_edited.png,phase2/outputs/phase2c_probe/semantic_heavy_cem/headphones_ear_tight/existence_probe/seed_00/candidates/cand_024_g02_m08/perturbed.png,phase2/outputs/phase2c_probe/semantic_heavy_cem/headphones_ear_tight/existence_probe/seed_00/candidates/cand_024_g02_m08/perturbed_edited.png,0.010525882244110107,0.010525882244110107,phase2c_probe,0.15934575121279196,0.08325626534921471,"8.0*max(0,semantic_drop)+0.25*output_disruption-3.0*input_damage_penalty-0.75*geometry_excess_penalty",semantic_heavy_cem,add headphones,1,add_headphones,13,2,headphones_ear_tight,headphones_ear_tight,0.021481528878211975,0.018845126032829285,0.0026364028453826904,0.39155253767967224,24202,0.017316460609436035,8.0,phase2/outputs/phase2b_cem/add_headphones/medium/seed_00/candidates/cand_077_g05_m13,cand_077_g05_m13,0.86,0.007498979568481445,0.005080327391624451,0.0024186521768569946,4
phase2/outputs/phase2c_probe/semantic_heavy_cem/headphones_ear_tight/existence_probe/seed_00/candidates/cand_040_g03_m08,existence_probe,8.0,phase2/outputs/phase2c_probe/semantic_heavy_cem/headphones_ear_tight/existence_probe/seed_00/candidates/cand_040_g03_m08,40,cand_040_g03_m08,0.027842342853546143,0.027842342853546143,True,0.01785379648208618,,True,,"[[1, 0], [0, 1], [1, 1], [2, 0], [0, 2], [2, 1]]",weak_candidate,['semantic_drop_small:0.0179'],0.01785379648208618,6.312315911054611,0.15732748614226294,0.01785379648208618,3,0.0,0.75,region_local_tps,False,False,0.0,3.0,0.0033706696932524153,0.2862744927406311,0.0008038241066969931,0.9548571450369698,49.44567607640494,0.9936800003051758,0.02535329759120941,0.024720191955566406,0.0006331056356430054,3.2688045501708984,8.0,0.01661914587020874,0.0014921228090922038,0.1570064276456833,8,4,0.005497872829437256,0.0006331056356430054,0.057988457142293934,0.25,0.010067699417218686,0.45098042488098145,0.005039383191615343,39.94139518585847,0.9822823405265808,1.561131238937378,phase2/outputs/phase2c_probe/semantic_heavy_cem/headphones_ear_tight/existence_probe/seed_00/candidates/cand_040_g03_m08/flow.png,phase2/outputs/phase2c_probe/semantic_heavy_cem/headphones_ear_tight/existence_probe/seed_00/candidates/cand_040_g03_m08/original.png,phase2/outputs/phase2c_probe/semantic_heavy_cem/headphones_ear_tight/existence_probe/seed_00/candidates/cand_040_g03_m08/original_edited.png,phase2/outputs/phase2c_probe/semantic_heavy_cem/headphones_ear_tight/existence_probe/seed_00/candidates/cand_040_g03_m08/perturbed.png,phase2/outputs/phase2c_probe/semantic_heavy_cem/headphones_ear_tight/existence_probe/seed_00/candidates/cand_040_g03_m08/perturbed_edited.png,0.009988546371459961,0.009988546371459961,phase2c_probe,0.15732748614226294,0.057988457142293934,"8.0*max(0,semantic_drop)+0.25*output_disruption-3.0*input_damage_penalty-0.75*geometry_excess_penalty",semantic_heavy_cem,add headphones,1,add_headphones,14,2,headphones_ear_tight,headphones_ear_tight,0.021481528878211975,0.01963937282562256,0.0018421560525894165,0.4352433979511261,24202,0.01785379648208618,8.0,phase2/outputs/phase2b_cem/add_headphones/medium/seed_00/candidates/cand_077_g05_m13,cand_077_g05_m13,0.86,0.007498979568481445,0.005497872829437256,0.0020011067390441895,4
phase2/outputs/phase2c_probe/semantic_heavy_cem/headphones_ear_tight/existence_probe/seed_00/candidates/cand_014_g01_m14,existence_probe,8.0,phase2/outputs/phase2c_probe/semantic_heavy_cem/headphones_ear_tight/existence_probe/seed_00/candidates/cand_014_g01_m14,14,cand_014_g01_m14,0.027842342853546143,0.027842342853546143,True,0.016705423593521118,,True,,"[[1, 0], [0, 1], [1, 1], [2, 0], [0, 2], [2, 1]]",weak_candidate,['semantic_drop_small:0.0167'],0.016705423593521118,4.970276143401861,0.15653829774148315,0.016705423593521118,1,0.0,0.75,region_local_tps,False,False,0.0,3.0,0.010631404214444097,0.8313725590705872,0.001928631099872291,0.8757362365722656,39.46818738628257,0.9826030731201172,0.02535329759120941,0.026063278317451477,-0.0007099807262420654,3.6870152950286865,8.0,0.016708508133888245,0.0014027605454126995,0.29324546456336975,14,4,0.005970776081085205,-0.0007099807262420654,0.09157963597325677,0.25,0.015449096767972396,0.7882353067398071,0.006645906716585159,36.221938130805256,0.9702167510986328,2.4094395637512207,phase2/outputs/phase2c_probe/semantic_heavy_cem/headphones_ear_tight/existence_probe/seed_00/candidates/cand_014_g01_m14/flow.png,phase2/outputs/phase2c_probe/semantic_heavy_cem/headphones_ear_tight/existence_probe/seed_00/candidates/cand_014_g01_m14/original.png,phase2/outputs/phase2c_probe/semantic_heavy_cem/headphones_ear_tight/existence_probe/seed_00/candidates/cand_014_g01_m14/original_edited.png,phase2/outputs/phase2c_probe/semantic_heavy_cem/headphones_ear_tight/existence_probe/seed_00/candidates/cand_014_g01_m14/perturbed.png,phase2/outputs/phase2c_probe/semantic_heavy_cem/headphones_ear_tight/existence_probe/seed_00/candidates/cand_014_g01_m14/perturbed_edited.png,0.011136919260025024,0.011136919260025024,phase2c_probe,0.15653829774148315,0.09157963597325677,"8.0*max(0,semantic_drop)+0.25*output_disruption-3.0*input_damage_penalty-0.75*geometry_excess_penalty",semantic_heavy_cem,add headphones,1,add_headphones,15,2,headphones_ear_tight,headphones_ear_tight,0.021481528878211975,0.018091470003128052,0.0033900588750839233,0.4876711368560791,24202,0.016705423593521118,8.0,phase2/outputs/phase2b_cem/add_headphones/medium/seed_00/candidates/cand_077_g05_m13,cand_077_g05_m13,0.86,0.007498979568481445,0.005970776081085205,0.0015282034873962402,4
phase2/outputs/phase2c_probe/semantic_heavy_cem/headphones_ear_tight/existence_probe/seed_00/candidates/cand_041_g03_m09,existence_probe,8.0,phase2/outputs/phase2c_probe/semantic_heavy_cem/headphones_ear_tight/existence_probe/seed_00/candidates/cand_041_g03_m09,41,cand_041_g03_m09,0.027842342853546143,0.027842342853546143,True,0.015824049711227417,,True,,"[[1, 0], [0, 1], [1, 1], [2, 0], [0, 2], [2, 1]]",weak_candidate,['semantic_drop_small:0.0158'],0.015824049711227417,5.017804380506277,0.15039770157027021,0.015824049711227417,3,0.0,0.75,combined_all,False,False,0.0,3.0,0.0070174806348795625,0.4941176772117615,0.0015178103931248188,0.9059370585850307,43.076375543023445,0.9868311882019043,0.02535329759120941,0.025457754731178284,-0.00010445713996887207,2.895551919937134,8.0,0.016066124041875202,0.0020451446374257407,0.19224071502685547,9,4,0.0005634725093841553,-0.0006956160068511963,0.09522121552180354,0.25,0.016410394021747272,0.7607843279838562,0.006363058928400278,35.697619823890946,0.9704203605651855,1.4920130968093872,phase2/outputs/phase2c_probe/semantic_heavy_cem/headphones_ear_tight/existence_probe/seed_00/candidates/cand_041_g03_m09/flow.png,phase2/outputs/phase2c_probe/semantic_heavy_cem/headphones_ear_tight/existence_probe/seed_00/candidates/cand_041_g03_m09/original.png,phase2/outputs/phase2c_probe/semantic_heavy_cem/headphones_ear_tight/existence_probe/seed_00/candidates/cand_041_g03_m09/original_edited.png,phase2/outputs/phase2c_probe/semantic_heavy_cem/headphones_ear_tight/existence_probe/seed_00/candidates/cand_041_g03_m09/perturbed.png,phase2/outputs/phase2c_probe/semantic_heavy_cem/headphones_ear_tight/existence_probe/seed_00/candidates/cand_041_g03_m09/perturbed_edited.png,0.012018293142318726,0.012018293142318726,phase2c_probe,0.15039770157027021,0.09522121552180354,"8.0*max(0,semantic_drop)+0.25*output_disruption-3.0*input_damage_penalty-0.75*geometry_excess_penalty",semantic_heavy_cem,add headphones,1,add_headphones,16,2,headphones_ear_tight,headphones_ear_tight,0.021481528878211975,0.02217714488506317,-0.0006956160068511963,0.4108870327472687,24202,0.015824049711227417,8.0,phase2/outputs/phase2b_cem/add_headphones/medium/seed_00/candidates/cand_077_g05_m13,cand_077_g05_m13,0.86,0.007498979568481445,0.0005634725093841553,0.00693550705909729,4
phase2/outputs/phase2c_probe/semantic_heavy_cem/headphones_ear_tight/existence_probe/seed_00/candidates/cand_031_g02_m15,existence_probe,8.0,phase2/outputs/phase2c_probe/semantic_heavy_cem/headphones_ear_tight/existence_probe/seed_00/candidates/cand_031_g02_m15,31,cand_031_g02_m15,0.027842342853546143,0.027842342853546143,True,0.014420032501220703,,True,,"[[1, 0], [0, 1], [1, 1], [2, 0], [0, 2], [2, 1]]",metric_only_candidate,"['semantic_drop_small:0.0144', 'semantic_drop_small:0.0144']",0.014420032501220703,5.067224454134703,0.13918406689856636,0.014420032501220703,2,0.0,0.75,region_local_tps,False,False,0.0,3.0,0.009368134212858908,0.686274528503418,0.0018746271962299943,0.8790489775793893,40.56693791916115,0.9830668568611145,0.02535329759120941,0.02545313537120819,-9.98377799987793e-05,3.5130198001861572,8.0,0.01573757827281952,0.002373690406481425,0.279632031917572,15,4,0.002591758966445923,-9.98377799987793e-05,0.09529522755520294,0.25,0.01631166959498512,0.7607843279838562,0.0064414627850055695,35.75003168197943,0.9699514508247375,2.3195629119873047,phase2/outputs/phase2c_probe/semantic_heavy_cem/headphones_ear_tight/existence_probe/seed_00/candidates/cand_031_g02_m15/flow.png,phase2/outputs/phase2c_probe/semantic_heavy_cem/headphones_ear_tight/existence_probe/seed_00/candidates/cand_031_g02_m15/original.png,phase2/outputs/phase2c_probe/semantic_heavy_cem/headphones_ear_tight/existence_probe/seed_00/candidates/cand_031_g02_m15/original_edited.png,phase2/outputs/phase2c_probe/semantic_heavy_cem/headphones_ear_tight/existence_probe/seed_00/candidates/cand_031_g02_m15/perturbed.png,phase2/outputs/phase2c_probe/semantic_heavy_cem/headphones_ear_tight/existence_probe/seed_00/candidates/cand_031_g02_m15/perturbed_edited.png,0.01342231035232544,0.01342231035232544,phase2c_probe,0.13918406689856636,0.09529522755520294,"8.0*max(0,semantic_drop)+0.25*output_disruption-3.0*input_damage_penalty-0.75*geometry_excess_penalty",semantic_heavy_cem,add headphones,1,add_headphones,17,2,headphones_ear_tight,headphones_ear_tight,0.021481528878211975,0.019167840480804443,0.0023136883974075317,0.45119616389274597,24202,0.014420032501220703,8.0,phase2/outputs/phase2b_cem/add_headphones/medium/seed_00/candidates/cand_077_g05_m13,cand_077_g05_m13,0.86,0.007498979568481445,0.002591758966445923,0.0049072206020355225,4
phase2/outputs/phase2c_probe/semantic_heavy_cem/headphones_ear_tight/existence_probe/seed_00/candidates/cand_042_g03_m10,existence_probe,8.0,phase2/outputs/phase2c_probe/semantic_heavy_cem/headphones_ear_tight/existence_probe/seed_00/candidates/cand_042_g03_m10,42,cand_042_g03_m10,0.027842342853546143,0.027842342853546143,True,0.012952208518981934,,True,,"[[1, 0], [0, 1], [1, 1], [2, 0], [0, 2], [2, 1]]",metric_only_candidate,"['semantic_drop_small:0.0130', 'semantic_drop_small:0.0130']",0.012952208518981934,6.888932952657342,0.12853812352682534,0.012952208518981934,3,0.0,0.75,combined_all,False,False,0.0,3.0,0.008619566987616484,0.6666666865348816,0.0017476350767537951,0.8885525124413627,41.29029101671279,0.9843973517417908,0.02535329759120941,0.025122657418251038,0.00023064017295837402,2.8965182304382324,8.0,0.015838488936424255,0.0022727797428766885,0.21508215367794037,10,4,0.0005545914173126221,-0.00035668909549713135,0.09968182149987949,0.25,0.017207062998070153,0.7607843279838562,0.006429264321923256,35.285865025270056,0.9691464304924011,1.6175824403762817,phase2/outputs/phase2c_probe/semantic_heavy_cem/headphones_ear_tight/existence_probe/seed_00/candidates/cand_042_g03_m10/flow.png,phase2/outputs/phase2c_probe/semantic_heavy_cem/headphones_ear_tight/existence_probe/seed_00/candidates/cand_042_g03_m10/original.png,phase2/outputs/phase2c_probe/semantic_heavy_cem/headphones_ear_tight/existence_probe/seed_00/candidates/cand_042_g03_m10/original_edited.png,phase2/outputs/phase2c_probe/semantic_heavy_cem/headphones_ear_tight/existence_probe/seed_00/candidates/cand_042_g03_m10/perturbed.png,phase2/outputs/phase2c_probe/semantic_heavy_cem/headphones_ear_tight/existence_probe/seed_00/candidates/cand_042_g03_m10/perturbed_edited.png,0.014890134334564209,0.014890134334564209,phase2c_probe,0.12853812352682534,0.09968182149987949,"8.0*max(0,semantic_drop)+0.25*output_disruption-3.0*input_damage_penalty-0.75*geometry_excess_penalty",semantic_heavy_cem,add headphones,1,add_headphones,18,2,headphones_ear_tight,headphones_ear_tight,0.021481528878211975,0.021838217973709106,-0.00035668909549713135,0.4056761860847473,24202,0.012952208518981934,8.0,phase2/outputs/phase2b_cem/add_headphones/medium/seed_00/candidates/cand_077_g05_m13,cand_077_g05_m13,0.86,0.007498979568481445,0.0005545914173126221,0.006944388151168823,4
phase2/outputs/phase2c_probe/semantic_heavy_cem/headphones_ear_tight/existence_probe/seed_00/candidates/cand_018_g02_m02,existence_probe,8.0,phase2/outputs/phase2c_probe/semantic_heavy_cem/headphones_ear_tight/existence_probe/seed_00/candidates/cand_018_g02_m02,18,cand_018_g02_m02,0.027842342853546143,0.027842342853546143,True,0.011924505233764648,,True,,"[[1, 0], [0, 1], [1, 1], [2, 0], [0, 2], [2, 1]]",metric_only_candidate,"['semantic_drop_small:0.0119', 'semantic_drop_small:0.0119']",0.011924505233764648,5.4168723449110985,0.12370054859257976,0.011924505233764648,2,0.0,0.75,region_local_tps,False,False,0.0,3.0,0.01322101925633127,0.9333333373069763,0.002437686314806342,0.8435007674353463,37.57470124445562,0.9780901074409485,0.02535329759120941,0.024699285626411438,0.0006540119647979736,3.974652051925659,8.0,0.01398727297782898,0.004123995701471965,0.28877773880958557,2,4,-0.00397472083568573,0.00024427473545074463,0.11321802688985025,0.25,0.019583319011700538,0.9019607901573181,0.00646202964708209,34.16227402766249,0.9651152491569519,2.3740391731262207,phase2/outputs/phase2c_probe/semantic_heavy_cem/headphones_ear_tight/existence_probe/seed_00/candidates/cand_018_g02_m02/flow.png,phase2/outputs/phase2c_probe/semantic_heavy_cem/headphones_ear_tight/existence_probe/seed_00/candidates/cand_018_g02_m02/original.png,phase2/outputs/phase2c_probe/semantic_heavy_cem/headphones_ear_tight/existence_probe/seed_00/candidates/cand_018_g02_m02/original_edited.png,phase2/outputs/phase2c_probe/semantic_heavy_cem/headphones_ear_tight/existence_probe/seed_00/candidates/cand_018_g02_m02/perturbed.png,phase2/outputs/phase2c_probe/semantic_heavy_cem/headphones_ear_tight/existence_probe/seed_00/candidates/cand_018_g02_m02/perturbed_edited.png,0.015917837619781494,0.015917837619781494,phase2c_probe,0.12370054859257976,0.11321802688985025,"8.0*max(0,semantic_drop)+0.25*output_disruption-3.0*input_damage_penalty-0.75*geometry_excess_penalty",semantic_heavy_cem,add headphones,1,add_headphones,19,2,headphones_ear_tight,headphones_ear_tight,0.021481528878211975,0.02123725414276123,0.00024427473545074463,0.5679237842559814,24202,0.011924505233764648,8.0,phase2/outputs/phase2b_cem/add_headphones/medium/seed_00/candidates/cand_077_g05_m13,cand_077_g05_m13,0.86,0.007498979568481445,-0.00397472083568573,0.011473700404167175,4
phase2/outputs/phase2c_probe/semantic_heavy_cem/headphones_ear_tight/existence_probe/seed_00/candidates/cand_028_g02_m12,existence_probe,8.0,phase2/outputs/phase2c_probe/semantic_heavy_cem/headphones_ear_tight/existence_probe/seed_00/candidates/cand_028_g02_m12,28,cand_028_g02_m12,0.027842342853546143,0.027842342853546143,True,0.012784004211425781,,True,,"[[1, 0], [0, 1], [1, 1], [2, 0], [0, 2], [2, 1]]",metric_only_candidate,"['semantic_drop_small:0.0128', 'semantic_drop_small:0.0128']",0.012784004211425781,5.0654902290552855,0.12265622646392813,0.012784004211425781,2,0.0,0.75,region_local_tps,False,False,0.0,3.0,0.006677709827935149,0.3764705955982208,0.0015718648210167885,0.8995866094316756,43.50744913260079,0.9859421253204346,0.02535329759120941,0.02607165277004242,-0.0007183551788330078,3.9101688861846924,8.0,0.01638972262541453,0.0017215460538864136,0.276056170463562,12,4,0.002409815788269043,-0.0007183551788330078,0.08153677109008747,0.25,0.013892218776359454,0.7215686440467834,0.005895886104553938,37.14456771969666,0.9740321040153503,2.3606438636779785,phase2/outputs/phase2c_probe/semantic_heavy_cem/headphones_ear_tight/existence_probe/seed_00/candidates/cand_028_g02_m12/flow.png,phase2/outputs/phase2c_probe/semantic_heavy_cem/headphones_ear_tight/existence_probe/seed_00/candidates/cand_028_g02_m12/original.png,phase2/outputs/phase2c_probe/semantic_heavy_cem/headphones_ear_tight/existence_probe/seed_00/candidates/cand_028_g02_m12/original_edited.png,phase2/outputs/phase2c_probe/semantic_heavy_cem/headphones_ear_tight/existence_probe/seed_00/candidates/cand_028_g02_m12/perturbed.png,phase2/outputs/phase2c_probe/semantic_heavy_cem/headphones_ear_tight/existence_probe/seed_00/candidates/cand_028_g02_m12/perturbed_edited.png,0.015058338642120361,0.015058338642120361,phase2c_probe,0.12265622646392813,0.08153677109008747,"8.0*max(0,semantic_drop)+0.25*output_disruption-3.0*input_damage_penalty-0.75*geometry_excess_penalty",semantic_heavy_cem,add headphones,1,add_headphones,20,2,headphones_ear_tight,headphones_ear_tight,0.021481528878211975,0.02068769931793213,0.0007938295602798462,0.5176727771759033,24202,0.012784004211425781,8.0,phase2/outputs/phase2b_cem/add_headphones/medium/seed_00/candidates/cand_077_g05_m13,cand_077_g05_m13,0.86,0.007498979568481445,0.002409815788269043,0.005089163780212402,4
phase2/outputs/phase2c_probe/semantic_heavy_cem/headphones_ear_tight/existence_probe/seed_00/candidates/cand_008_g01_m08,existence_probe,8.0,phase2/outputs/phase2c_probe/semantic_heavy_cem/headphones_ear_tight/existence_probe/seed_00/candidates/cand_008_g01_m08,8,cand_008_g01_m08,0.027842342853546143,0.027842342853546143,True,0.011039942502975464,,True,,"[[1, 0], [0, 1], [1, 1], [2, 0], [0, 2], [2, 1]]",metric_only_candidate,"['semantic_drop_small:0.0110', 'semantic_drop_small:0.0110']",0.011039942502975464,5.427172191441059,0.11094696208525785,0.011039942502975464,1,0.0,0.75,region_local_tps,False,False,0.0,3.0,0.009717463780165433,0.8156862854957581,0.0018362955888733268,0.8892818178449359,40.248941388729094,0.984499454498291,0.02535329759120941,0.026081010699272156,-0.0007277131080627441,3.8507437705993652,8.0,0.017359226942062378,0.000752041737238566,0.24477936327457428,8,4,0.002237081527709961,-0.002278059720993042,0.09050968824581657,0.25,0.0160902230410684,0.8156862854957581,0.005701377522200346,35.86875871424829,0.973851203918457,1.953904390335083,phase2/outputs/phase2c_probe/semantic_heavy_cem/headphones_ear_tight/existence_probe/seed_00/candidates/cand_008_g01_m08/flow.png,phase2/outputs/phase2c_probe/semantic_heavy_cem/headphones_ear_tight/existence_probe/seed_00/candidates/cand_008_g01_m08/original.png,phase2/outputs/phase2c_probe/semantic_heavy_cem/headphones_ear_tight/existence_probe/seed_00/candidates/cand_008_g01_m08/original_edited.png,phase2/outputs/phase2c_probe/semantic_heavy_cem/headphones_ear_tight/existence_probe/seed_00/candidates/cand_008_g01_m08/perturbed.png,phase2/outputs/phase2c_probe/semantic_heavy_cem/headphones_ear_tight/existence_probe/seed_00/candidates/cand_008_g01_m08/perturbed_edited.png,0.01680240035057068,0.01680240035057068,phase2c_probe,0.11094696208525785,0.09050968824581657,"8.0*max(0,semantic_drop)+0.25*output_disruption-3.0*input_damage_penalty-0.75*geometry_excess_penalty",semantic_heavy_cem,add headphones,1,add_headphones,21,2,headphones_ear_tight,headphones_ear_tight,0.021481528878211975,0.023759588599205017,-0.002278059720993042,0.5316314697265625,24202,0.011039942502975464,8.0,phase2/outputs/phase2b_cem/add_headphones/medium/seed_00/candidates/cand_077_g05_m13,cand_077_g05_m13,0.86,0.007498979568481445,0.002237081527709961,0.005261898040771484,4
