best_folder,budget,budget_max_disp_px,candidate_folder,candidate_index,candidate_name,clean_clip_positive_margin,clean_semantic_success_score,clip_available,clip_semantic_drop,clip_warning,crop_clip_available,crop_clip_warning,dct_modes,decision_label,decision_reasons,edit_failure_score,elapsed_seconds,final_attack_score,full_image_semantic_drop,generation,geometry_excess_penalty,geometry_excess_penalty_weight,geometry_method,identity_or_face_health_available,initial_candidate,input_damage_penalty,input_damage_penalty_weight,input_l2,input_max_abs,input_mean_abs,input_preservation_score,input_psnr,input_ssim,left_crop_clean_margin,left_crop_perturbed_margin,left_crop_semantic_drop,max_disp_px,max_disp_px_budget,mean_crop_margin,mean_crop_semantic_drop,mean_disp_px,member,mesh_size,min_crop_margin,min_crop_semantic_drop,output_disruption_score,output_disruption_weight,output_l2,output_max_abs,output_mean_abs,output_psnr,output_ssim,p95_disp_px,path_flow,path_original,path_original_edited,path_perturbed,path_perturbed_edited,perturbed_clip_positive_margin,perturbed_semantic_success_score,phase,phase2_final_score,phase2_output_disruption,phase2_score_formula,prompt,prompt_priority,prompt_slug,rank,region_count,region_key,right_crop_clean_margin,right_crop_perturbed_margin,right_crop_semantic_drop,scale_factor,seed,semantic_drop,semantic_drop_weight,target_input_ssim,top_crop_clean_margin,top_crop_perturbed_margin,top_crop_semantic_drop,tps_size
phase3/outputs/breadth_probe/cases/face_005/igs_1p50/add_headphones/strong/seed_00/candidates/cand_016_g02_m08,strong,6.0,phase3/outputs/breadth_probe/cases/face_005/igs_1p50/add_headphones/strong/seed_00/candidates/cand_016_g02_m08,16,cand_016_g02_m08,0.055569812655448914,0.055569812655448914,True,-0.0007435232400894165,,True,,"[[1, 0], [0, 1], [1, 1], [2, 0], [0, 2], [2, 1]]",metric_only_candidate,"['semantic_drop_nonpositive:-0.0007', 'semantic_drop_nonpositive:-0.0007']",0.0,5.081577803939581,0.31557391398609436,-0.0007435232400894165,2,0.0,1.0,combined_tps_dct,False,False,0.0,3.0,0.03799304730003112,0.8196078538894653,0.01255891565233469,0.09218013286590555,28.405917433715832,0.9092180132865906,0.027460142970085144,0.026288673281669617,0.0011714696884155273,5.136508941650391,6.0,0.016580700874328613,0.00038956602414449054,1.0985212326049805,8,4,-0.0035742223262786865,-0.001669660210609436,0.31557391398609436,1.0,0.04923635302350112,0.8901960849761963,0.01833660528063774,26.154282461860166,0.8813714981079102,4.608111381530762,phase3/outputs/breadth_probe/cases/face_005/igs_1p50/add_headphones/strong/seed_00/candidates/cand_016_g02_m08/flow.png,phase3/outputs/breadth_probe/cases/face_005/igs_1p50/add_headphones/strong/seed_00/candidates/cand_016_g02_m08/original.png,phase3/outputs/breadth_probe/cases/face_005/igs_1p50/add_headphones/strong/seed_00/candidates/cand_016_g02_m08/original_edited.png,phase3/outputs/breadth_probe/cases/face_005/igs_1p50/add_headphones/strong/seed_00/candidates/cand_016_g02_m08/perturbed.png,phase3/outputs/breadth_probe/cases/face_005/igs_1p50/add_headphones/strong/seed_00/candidates/cand_016_g02_m08/perturbed_edited.png,0.05631333589553833,0.05631333589553833,phase3_breadth_probe,0.31557391398609436,0.31557391398609436,"4.0*max(0,semantic_drop)+1.0*output_disruption-3.0*input_damage_penalty-1.0*geometry_excess_penalty",add headphones,1,add_headphones,1,3,headphones,0.025357991456985474,0.02702765166759491,-0.001669660210609436,0.8735558986663818,45101,-0.0007435232400894165,4.0,0.9,-0.0019073337316513062,-0.0035742223262786865,0.0016668885946273804,4
phase3/outputs/breadth_probe/cases/face_005/igs_1p50/add_headphones/strong/seed_00/candidates/cand_013_g02_m05,strong,6.0,phase3/outputs/breadth_probe/cases/face_005/igs_1p50/add_headphones/strong/seed_00/candidates/cand_013_g02_m05,13,cand_013_g02_m05,0.055569812655448914,0.055569812655448914,True,0.0007377415895462036,,True,,"[[1, 0], [0, 1], [1, 1], [2, 0], [0, 2], [2, 1]]",metric_only_candidate,"['semantic_drop_small:0.0007', 'semantic_drop_small:0.0007']",0.0007377415895462036,5.0251032412052155,0.27678261674643045,0.0007377415895462036,2,0.0,1.0,combined_tps_dct,False,False,0.0,3.0,0.03187740534525974,0.7960784435272217,0.010577716864645481,0.2764067649841307,29.930340702917828,0.9276406764984131,0.027460142970085144,0.026705294847488403,0.0007548481225967407,4.407685279846191,6.0,0.012010743220647177,0.004959523677825928,0.9370872378349304,5,4,-0.003252655267715454,0.0007548481225967407,0.27383165038824564,1.0,0.043712433370949044,0.9215686321258545,0.016591044142842293,27.18790033318556,0.9010180830955505,3.703470230102539,phase3/outputs/breadth_probe/cases/face_005/igs_1p50/add_headphones/strong/seed_00/candidates/cand_013_g02_m05/flow.png,phase3/outputs/breadth_probe/cases/face_005/igs_1p50/add_headphones/strong/seed_00/candidates/cand_013_g02_m05/original.png,phase3/outputs/breadth_probe/cases/face_005/igs_1p50/add_headphones/strong/seed_00/candidates/cand_013_g02_m05/original_edited.png,phase3/outputs/breadth_probe/cases/face_005/igs_1p50/add_headphones/strong/seed_00/candidates/cand_013_g02_m05/perturbed.png,phase3/outputs/breadth_probe/cases/face_005/igs_1p50/add_headphones/strong/seed_00/candidates/cand_013_g02_m05/perturbed_edited.png,0.05483207106590271,0.05483207106590271,phase3_breadth_probe,0.27678261674643045,0.27383165038824564,"4.0*max(0,semantic_drop)+1.0*output_disruption-3.0*input_damage_penalty-1.0*geometry_excess_penalty",add headphones,1,add_headphones,2,3,headphones,0.025357991456985474,0.012579590082168579,0.012778401374816895,0.7496063709259033,45101,0.0007377415895462036,4.0,0.9,-0.0019073337316513062,-0.003252655267715454,0.001345321536064148,4
phase3/outputs/breadth_probe/cases/face_005/igs_1p50/add_headphones/strong/seed_00/candidates/cand_002_g01_m02,strong,6.0,phase3/outputs/breadth_probe/cases/face_005/igs_1p50/add_headphones/strong/seed_00/candidates/cand_002_g01_m02,2,cand_002_g01_m02,0.055569812655448914,0.055569812655448914,True,0.0012483596801757812,,True,,"[[1, 0], [0, 1], [1, 1], [2, 0], [0, 2], [2, 1]]",metric_only_candidate,"['semantic_drop_small:0.0012', 'semantic_drop_small:0.0012']",0.0012483596801757812,4.855257952585816,0.25785385046243037,0.0012483596801757812,1,0.0,1.0,combined_tps_dct,False,False,0.0,3.0,0.030169265469515073,0.7921568751335144,0.009821855463087559,0.34492051601409895,30.408705269101976,0.9344920516014099,0.027460142970085144,0.028371497988700867,-0.0009113550186157227,3.730815887451172,6.0,0.013057127594947815,0.003913139303525289,0.8199964761734009,2,4,-0.003170400857925415,-0.0009113550186157227,0.25286041174172724,1.0,0.0408944300657495,0.8823529481887817,0.015100168995559216,27.766716801436907,0.9107173085212708,3.297804832458496,phase3/outputs/breadth_probe/cases/face_005/igs_1p50/add_headphones/strong/seed_00/candidates/cand_002_g01_m02/flow.png,phase3/outputs/breadth_probe/cases/face_005/igs_1p50/add_headphones/strong/seed_00/candidates/cand_002_g01_m02/original.png,phase3/outputs/breadth_probe/cases/face_005/igs_1p50/add_headphones/strong/seed_00/candidates/cand_002_g01_m02/original_edited.png,phase3/outputs/breadth_probe/cases/face_005/igs_1p50/add_headphones/strong/seed_00/candidates/cand_002_g01_m02/perturbed.png,phase3/outputs/breadth_probe/cases/face_005/igs_1p50/add_headphones/strong/seed_00/candidates/cand_002_g01_m02/perturbed_edited.png,0.05432145297527313,0.05432145297527313,phase3_breadth_probe,0.25785385046243037,0.25286041174172724,"4.0*max(0,semantic_drop)+1.0*output_disruption-3.0*input_damage_penalty-1.0*geometry_excess_penalty",add headphones,1,add_headphones,3,3,headphones,0.025357991456985474,0.013970285654067993,0.01138770580291748,0.6344925165176392,45101,0.0012483596801757812,4.0,0.9,-0.0019073337316513062,-0.003170400857925415,0.0012630671262741089,4
phase3/outputs/breadth_probe/cases/face_005/igs_1p50/add_headphones/strong/seed_00/candidates/cand_015_g02_m07,strong,6.0,phase3/outputs/breadth_probe/cases/face_005/igs_1p50/add_headphones/strong/seed_00/candidates/cand_015_g02_m07,15,cand_015_g02_m07,0.055569812655448914,0.055569812655448914,True,-0.0006008744239807129,,True,,"[[1, 0], [0, 1], [1, 1], [2, 0], [0, 2], [2, 1]]",metric_only_candidate,"['semantic_drop_nonpositive:-0.0006', 'semantic_drop_nonpositive:-0.0006']",0.0,4.785772958770394,0.23375314592809573,-0.0006008744239807129,2,0.0,1.0,combined_tps_dct,False,False,0.0,3.0,0.027183134433120853,0.8196078538894653,0.008927355520427227,0.4016188383102416,31.31400934167846,0.9401618838310242,0.027460142970085144,0.02770477533340454,-0.00024463236331939697,4.019345283508301,6.0,0.0104703555504481,0.006499911348025004,0.7510957717895508,7,4,-0.004351183772087097,-0.00024463236331939697,0.23375314592809573,1.0,0.03726640373342011,0.9058823585510254,0.014051047153770924,28.573650306494777,0.9153124690055847,2.959744691848755,phase3/outputs/breadth_probe/cases/face_005/igs_1p50/add_headphones/strong/seed_00/candidates/cand_015_g02_m07/flow.png,phase3/outputs/breadth_probe/cases/face_005/igs_1p50/add_headphones/strong/seed_00/candidates/cand_015_g02_m07/original.png,phase3/outputs/breadth_probe/cases/face_005/igs_1p50/add_headphones/strong/seed_00/candidates/cand_015_g02_m07/original_edited.png,phase3/outputs/breadth_probe/cases/face_005/igs_1p50/add_headphones/strong/seed_00/candidates/cand_015_g02_m07/perturbed.png,phase3/outputs/breadth_probe/cases/face_005/igs_1p50/add_headphones/strong/seed_00/candidates/cand_015_g02_m07/perturbed_edited.png,0.056170687079429626,0.056170687079429626,phase3_breadth_probe,0.23375314592809573,0.23375314592809573,"4.0*max(0,semantic_drop)+1.0*output_disruption-3.0*input_damage_penalty-1.0*geometry_excess_penalty",add headphones,1,add_headphones,4,3,headphones,0.025357991456985474,0.008057475090026855,0.017300516366958618,0.683562159538269,45101,-0.0006008744239807129,4.0,0.9,-0.0019073337316513062,-0.004351183772087097,0.002443850040435791,4
phase3/outputs/breadth_probe/cases/face_005/igs_1p50/add_headphones/strong/seed_00/candidates/cand_003_g01_m03,strong,6.0,phase3/outputs/breadth_probe/cases/face_005/igs_1p50/add_headphones/strong/seed_00/candidates/cand_003_g01_m03,3,cand_003_g01_m03,0.055569812655448914,0.055569812655448914,True,-0.0012755244970321655,,True,,"[[1, 0], [0, 1], [1, 1], [2, 0], [0, 2], [2, 1]]",metric_only_candidate,"['semantic_drop_nonpositive:-0.0013', 'semantic_drop_nonpositive:-0.0013']",0.0,4.9298796989023685,0.22666828461144395,-0.0012755244970321655,1,0.0,1.0,combined_tps_dct,False,False,0.0,3.0,0.025351561932424178,0.7529411911964417,0.008427804335951805,0.4072085618972777,31.919905564691035,0.9407208561897278,0.027460142970085144,0.026029691100120544,0.0014304518699645996,4.764965057373047,6.0,0.01369705299536387,0.0032732139031092324,0.7478316426277161,3,4,-0.004111871123313904,0.0014304518699645996,0.22666828461144395,1.0,0.035571482349569666,0.8784313797950745,0.01360169518738985,28.97796072674584,0.9156176447868347,3.494520664215088,phase3/outputs/breadth_probe/cases/face_005/igs_1p50/add_headphones/strong/seed_00/candidates/cand_003_g01_m03/flow.png,phase3/outputs/breadth_probe/cases/face_005/igs_1p50/add_headphones/strong/seed_00/candidates/cand_003_g01_m03/original.png,phase3/outputs/breadth_probe/cases/face_005/igs_1p50/add_headphones/strong/seed_00/candidates/cand_003_g01_m03/original_edited.png,phase3/outputs/breadth_probe/cases/face_005/igs_1p50/add_headphones/strong/seed_00/candidates/cand_003_g01_m03/perturbed.png,phase3/outputs/breadth_probe/cases/face_005/igs_1p50/add_headphones/strong/seed_00/candidates/cand_003_g01_m03/perturbed_edited.png,0.05684533715248108,0.05684533715248108,phase3_breadth_probe,0.22666828461144395,0.22666828461144395,"4.0*max(0,semantic_drop)+1.0*output_disruption-3.0*input_damage_penalty-1.0*geometry_excess_penalty",add headphones,1,add_headphones,5,3,headphones,0.025357991456985474,0.019173339009284973,0.0061846524477005005,0.8103681802749634,45101,-0.0012755244970321655,4.0,0.9,-0.0019073337316513062,-0.004111871123313904,0.0022045373916625977,4
phase3/outputs/breadth_probe/cases/face_005/igs_1p50/add_headphones/strong/seed_00/candidates/cand_014_g02_m06,strong,6.0,phase3/outputs/breadth_probe/cases/face_005/igs_1p50/add_headphones/strong/seed_00/candidates/cand_014_g02_m06,14,cand_014_g02_m06,0.055569812655448914,0.055569812655448914,True,0.0002952665090560913,,True,,"[[1, 0], [0, 1], [1, 1], [2, 0], [0, 2], [2, 1]]",metric_only_candidate,"['semantic_drop_small:0.0003', 'semantic_drop_small:0.0003']",0.0002952665090560913,4.8226693999022245,0.21826540991417864,0.0002952665090560913,2,0.0,1.0,combined_all,False,False,0.0,3.0,0.024341706103905777,0.8117647171020508,0.007605687249451876,0.5087718963623046,32.272979709017456,0.9508771896362305,0.027460142970085144,0.027203574776649475,0.00025656819343566895,3.496777057647705,6.0,0.014184956749280294,0.00278531014919281,0.5966035723686218,6,4,-0.003881782293319702,0.00025656819343566895,0.21708434387795428,1.0,0.03590522598413701,0.9058823585510254,0.012806815095245838,28.896846710386505,0.9265365600585938,2.2914156913757324,phase3/outputs/breadth_probe/cases/face_005/igs_1p50/add_headphones/strong/seed_00/candidates/cand_014_g02_m06/flow.png,phase3/outputs/breadth_probe/cases/face_005/igs_1p50/add_headphones/strong/seed_00/candidates/cand_014_g02_m06/original.png,phase3/outputs/breadth_probe/cases/face_005/igs_1p50/add_headphones/strong/seed_00/candidates/cand_014_g02_m06/original_edited.png,phase3/outputs/breadth_probe/cases/face_005/igs_1p50/add_headphones/strong/seed_00/candidates/cand_014_g02_m06/perturbed.png,phase3/outputs/breadth_probe/cases/face_005/igs_1p50/add_headphones/strong/seed_00/candidates/cand_014_g02_m06/perturbed_edited.png,0.05527454614639282,0.05527454614639282,phase3_breadth_probe,0.21826540991417864,0.21708434387795428,"4.0*max(0,semantic_drop)+1.0*output_disruption-3.0*input_damage_penalty-1.0*geometry_excess_penalty",add headphones,1,add_headphones,6,3,headphones,0.025357991456985474,0.01923307776451111,0.006124913692474365,0.5946899652481079,45101,0.0002952665090560913,4.0,0.9,-0.0019073337316513062,-0.003881782293319702,0.001974448561668396,4
phase3/outputs/breadth_probe/cases/face_005/igs_1p50/add_headphones/strong/seed_00/candidates/cand_009_g02_m01,strong,6.0,phase3/outputs/breadth_probe/cases/face_005/igs_1p50/add_headphones/strong/seed_00/candidates/cand_009_g02_m01,9,cand_009_g02_m01,0.055569812655448914,0.055569812655448914,True,0.004541531205177307,,True,,"[[1, 0], [0, 1], [1, 1], [2, 0], [0, 2], [2, 1]]",metric_only_candidate,"['semantic_drop_small:0.0045', 'semantic_drop_small:0.0045']",0.004541531205177307,4.880928248167038,0.21774805574449474,0.004541531205177307,2,0.0,1.0,region_local_mesh,False,False,0.0,3.0,0.022132728889147843,0.7882353067398071,0.00650155171751976,0.5795005559921264,33.099300715188505,0.9579500555992126,0.027460142970085144,0.02726210653781891,0.00019803643226623535,4.102653503417969,6.0,0.014548977216084799,0.0024212896823883057,0.5169115662574768,1,4,-0.004982113838195801,0.00019803643226623535,0.1995819309237855,1.0,0.03344404942997439,0.9098039269447327,0.011768954806029797,29.513622867112925,0.9341942667961121,2.7262942790985107,phase3/outputs/breadth_probe/cases/face_005/igs_1p50/add_headphones/strong/seed_00/candidates/cand_009_g02_m01/flow.png,phase3/outputs/breadth_probe/cases/face_005/igs_1p50/add_headphones/strong/seed_00/candidates/cand_009_g02_m01/original.png,phase3/outputs/breadth_probe/cases/face_005/igs_1p50/add_headphones/strong/seed_00/candidates/cand_009_g02_m01/original_edited.png,phase3/outputs/breadth_probe/cases/face_005/igs_1p50/add_headphones/strong/seed_00/candidates/cand_009_g02_m01/perturbed.png,phase3/outputs/breadth_probe/cases/face_005/igs_1p50/add_headphones/strong/seed_00/candidates/cand_009_g02_m01/perturbed_edited.png,0.051028281450271606,0.051028281450271606,phase3_breadth_probe,0.21774805574449474,0.1995819309237855,"4.0*max(0,semantic_drop)+1.0*output_disruption-3.0*input_damage_penalty-1.0*geometry_excess_penalty",add headphones,1,add_headphones,7,3,headphones,0.025357991456985474,0.021366938948631287,0.003991052508354187,0.6977301836013794,45101,0.004541531205177307,4.0,0.9,-0.0019073337316513062,-0.004982113838195801,0.0030747801065444946,4
phase3/outputs/breadth_probe/cases/face_005/igs_1p50/add_headphones/strong/seed_00/candidates/cand_012_g02_m04,strong,6.0,phase3/outputs/breadth_probe/cases/face_005/igs_1p50/add_headphones/strong/seed_00/candidates/cand_012_g02_m04,12,cand_012_g02_m04,0.055569812655448914,0.055569812655448914,True,0.0008544176816940308,,True,,"[[1, 0], [0, 1], [1, 1], [2, 0], [0, 2], [2, 1]]",metric_only_candidate,"['semantic_drop_small:0.0009', 'semantic_drop_small:0.0009']",0.0008544176816940308,5.02787815593183,0.21649020929600338,0.0008544176816940308,2,0.0,1.0,combined_tps_dct,False,False,0.0,3.0,0.02238101188671954,0.7411764860153198,0.0071195014752447605,0.5304101705551146,33.002405642226535,0.9530410170555115,0.027460142970085144,0.028397008776664734,-0.0009368658065795898,2.9768285751342773,6.0,0.011187240481376648,0.005783026417096456,0.5540299415588379,4,4,-0.004822254180908203,-0.0009368658065795898,0.21307253856922725,1.0,0.03470309083527709,0.8156862854957581,0.012591657228767872,29.19263685984476,0.9257398247718811,2.3100638389587402,phase3/outputs/breadth_probe/cases/face_005/igs_1p50/add_headphones/strong/seed_00/candidates/cand_012_g02_m04/flow.png,phase3/outputs/breadth_probe/cases/face_005/igs_1p50/add_headphones/strong/seed_00/candidates/cand_012_g02_m04/original.png,phase3/outputs/breadth_probe/cases/face_005/igs_1p50/add_headphones/strong/seed_00/candidates/cand_012_g02_m04/original_edited.png,phase3/outputs/breadth_probe/cases/face_005/igs_1p50/add_headphones/strong/seed_00/candidates/cand_012_g02_m04/perturbed.png,phase3/outputs/breadth_probe/cases/face_005/igs_1p50/add_headphones/strong/seed_00/candidates/cand_012_g02_m04/perturbed_edited.png,0.05471539497375488,0.05471539497375488,phase3_breadth_probe,0.21649020929600338,0.21307253856922725,"4.0*max(0,semantic_drop)+1.0*output_disruption-3.0*input_damage_penalty-1.0*geometry_excess_penalty",add headphones,1,add_headphones,8,3,headphones,0.025357991456985474,0.009986966848373413,0.01537102460861206,0.5062633752822876,45101,0.0008544176816940308,4.0,0.9,-0.0019073337316513062,-0.004822254180908203,0.002914920449256897,4
phase3/outputs/breadth_probe/cases/face_005/igs_1p50/add_headphones/strong/seed_00/candidates/cand_005_g01_m05,strong,6.0,phase3/outputs/breadth_probe/cases/face_005/igs_1p50/add_headphones/strong/seed_00/candidates/cand_005_g01_m05,5,cand_005_g01_m05,0.055569812655448914,0.055569812655448914,True,0.0024704039096832275,,True,,"[[1, 0], [0, 1], [1, 1], [2, 0], [0, 2], [2, 1]]",metric_only_candidate,"['semantic_drop_small:0.0025', 'semantic_drop_small:0.0025']",0.0024704039096832275,5.151941308751702,0.2161080802522994,0.0024704039096832275,1,0.0,1.0,combined_all,False,False,0.0,3.0,0.02194240328505847,0.7411764860153198,0.007139318156987429,0.5396012067794799,33.17431614390549,0.953960120677948,0.027460142970085144,0.02831272780895233,-0.0008525848388671875,2.8257830142974854,6.0,0.011318167050679525,0.005652099847793579,0.48662880063056946,5,4,-0.003778412938117981,-0.0008525848388671875,0.2062264646135665,1.0,0.03396735998597982,0.9137254953384399,0.0125666419044137,29.378764121813944,0.9296429753303528,1.9490052461624146,phase3/outputs/breadth_probe/cases/face_005/igs_1p50/add_headphones/strong/seed_00/candidates/cand_005_g01_m05/flow.png,phase3/outputs/breadth_probe/cases/face_005/igs_1p50/add_headphones/strong/seed_00/candidates/cand_005_g01_m05/original.png,phase3/outputs/breadth_probe/cases/face_005/igs_1p50/add_headphones/strong/seed_00/candidates/cand_005_g01_m05/original_edited.png,phase3/outputs/breadth_probe/cases/face_005/igs_1p50/add_headphones/strong/seed_00/candidates/cand_005_g01_m05/perturbed.png,phase3/outputs/breadth_probe/cases/face_005/igs_1p50/add_headphones/strong/seed_00/candidates/cand_005_g01_m05/perturbed_edited.png,0.053099408745765686,0.053099408745765686,phase3_breadth_probe,0.2161080802522994,0.2062264646135665,"4.0*max(0,semantic_drop)+1.0*output_disruption-3.0*input_damage_penalty-1.0*geometry_excess_penalty",add headphones,1,add_headphones,9,3,headphones,0.025357991456985474,0.009420186281204224,0.01593780517578125,0.4805753529071808,45101,0.0024704039096832275,4.0,0.9,-0.0019073337316513062,-0.003778412938117981,0.0018710792064666748,4
phase3/outputs/breadth_probe/cases/face_005/igs_1p50/add_headphones/strong/seed_00/candidates/cand_001_g01_m01,strong,6.0,phase3/outputs/breadth_probe/cases/face_005/igs_1p50/add_headphones/strong/seed_00/candidates/cand_001_g01_m01,1,cand_001_g01_m01,0.055569812655448914,0.055569812655448914,True,2.294778823852539e-06,,True,,"[[1, 0], [0, 1], [1, 1], [2, 0], [0, 2], [2, 1]]",metric_only_candidate,"['semantic_drop_small:0.0000', 'semantic_drop_small:0.0000']",2.294778823852539e-06,4.948198491707444,0.20693548638995585,2.294778823852539e-06,1,0.0,1.0,region_local_mesh,False,False,0.0,3.0,0.024038788738511233,0.8117647171020508,0.006493703927844763,0.5910137891769408,32.381748385160996,0.9591013789176941,0.027460142970085144,0.02848781645298004,-0.0010276734828948975,3.976382255554199,6.0,0.009707937637964884,0.00726232926050822,0.4897630214691162,1,4,-0.0037788748741149902,-0.0010276734828948975,0.20692630727466044,1.0,0.03567603756829127,0.95686274766922,0.012084237299859524,28.95246774835552,0.9357778429985046,2.5263893604278564,phase3/outputs/breadth_probe/cases/face_005/igs_1p50/add_headphones/strong/seed_00/candidates/cand_001_g01_m01/flow.png,phase3/outputs/breadth_probe/cases/face_005/igs_1p50/add_headphones/strong/seed_00/candidates/cand_001_g01_m01/original.png,phase3/outputs/breadth_probe/cases/face_005/igs_1p50/add_headphones/strong/seed_00/candidates/cand_001_g01_m01/original_edited.png,phase3/outputs/breadth_probe/cases/face_005/igs_1p50/add_headphones/strong/seed_00/candidates/cand_001_g01_m01/perturbed.png,phase3/outputs/breadth_probe/cases/face_005/igs_1p50/add_headphones/strong/seed_00/candidates/cand_001_g01_m01/perturbed_edited.png,0.05556751787662506,0.05556751787662506,phase3_breadth_probe,0.20693548638995585,0.20692630727466044,"4.0*max(0,semantic_drop)+1.0*output_disruption-3.0*input_damage_penalty-1.0*geometry_excess_penalty",add headphones,1,add_headphones,10,3,headphones,0.025357991456985474,0.004414871335029602,0.02094312012195587,0.676255464553833,45101,2.294778823852539e-06,4.0,0.9,-0.0019073337316513062,-0.0037788748741149902,0.001871541142463684,4
