best_folder,budget,budget_max_disp_px,candidate_folder,candidate_index,candidate_name,clean_clip_positive_margin,clean_semantic_success_score,clip_available,clip_semantic_drop,clip_warning,crop_clip_available,crop_clip_warning,dct_modes,decision_label,decision_reasons,edit_failure_score,elapsed_seconds,final_attack_score,full_image_semantic_drop,generation,geometry_excess_penalty,geometry_excess_penalty_weight,geometry_method,identity_or_face_health_available,initial_candidate,input_damage_penalty,input_damage_penalty_weight,input_l2,input_max_abs,input_mean_abs,input_preservation_score,input_psnr,input_ssim,left_crop_clean_margin,left_crop_perturbed_margin,left_crop_semantic_drop,max_disp_px,max_disp_px_budget,mean_crop_margin,mean_crop_semantic_drop,mean_disp_px,member,mesh_size,min_crop_margin,min_crop_semantic_drop,output_disruption_score,output_disruption_weight,output_l2,output_max_abs,output_mean_abs,output_psnr,output_ssim,p95_disp_px,path_flow,path_original,path_original_edited,path_perturbed,path_perturbed_edited,perturbed_clip_positive_margin,perturbed_semantic_success_score,phase,phase2_final_score,phase2_output_disruption,phase2_score_formula,prompt,prompt_priority,prompt_slug,rank,region_count,region_key,right_crop_clean_margin,right_crop_perturbed_margin,right_crop_semantic_drop,scale_factor,seed,semantic_drop,semantic_drop_weight,target_input_ssim,top_crop_clean_margin,top_crop_perturbed_margin,top_crop_semantic_drop,tps_size
phase3/outputs/breadth_probe/cases/face_002/igs_1p50/add_headphones/strong/seed_00/candidates/cand_010_g02_m02,strong,6.0,phase3/outputs/breadth_probe/cases/face_002/igs_1p50/add_headphones/strong/seed_00/candidates/cand_010_g02_m02,10,cand_010_g02_m02,0.04682642221450806,0.04682642221450806,True,0.004853785037994385,,True,,"[[1, 0], [0, 1], [1, 1], [2, 0], [0, 2], [2, 1]]",metric_only_candidate,"['semantic_drop_small:0.0049', 'semantic_drop_small:0.0049']",0.004853785037994385,4.783852249383926,0.33507993196833297,0.004853785037994385,2,0.0,1.0,combined_all,False,False,0.0,3.0,0.03326172776034508,0.6823529601097107,0.011553668417036533,0.01760518550872781,29.561103907323876,0.9017605185508728,0.01800447702407837,0.01763273775577545,0.0003717392683029175,5.471246242523193,6.0,0.011494805415471395,0.0026756624380747476,0.8648595809936523,2,4,-0.002744421362876892,0.0003717392683029175,0.31566479181635543,1.0,0.04683572643843333,0.7764706015586853,0.019666939973831177,26.588454786459437,0.8716781139373779,3.9017229080200195,phase3/outputs/breadth_probe/cases/face_002/igs_1p50/add_headphones/strong/seed_00/candidates/cand_010_g02_m02/flow.png,phase3/outputs/breadth_probe/cases/face_002/igs_1p50/add_headphones/strong/seed_00/candidates/cand_010_g02_m02/original.png,phase3/outputs/breadth_probe/cases/face_002/igs_1p50/add_headphones/strong/seed_00/candidates/cand_010_g02_m02/original_edited.png,phase3/outputs/breadth_probe/cases/face_002/igs_1p50/add_headphones/strong/seed_00/candidates/cand_010_g02_m02/perturbed.png,phase3/outputs/breadth_probe/cases/face_002/igs_1p50/add_headphones/strong/seed_00/candidates/cand_010_g02_m02/perturbed_edited.png,0.04197263717651367,0.04197263717651367,phase3_breadth_probe,0.33507993196833297,0.31566479181635543,"4.0*max(0,semantic_drop)+1.0*output_disruption-3.0*input_damage_penalty-1.0*geometry_excess_penalty",add headphones,1,add_headphones,1,3,headphones,0.02526278793811798,0.019596099853515625,0.005666688084602356,0.9483798742294312,34101,0.004853785037994385,4.0,0.9,-0.0007558614015579224,-0.002744421362876892,0.0019885599613189697,4
phase3/outputs/breadth_probe/cases/face_002/igs_1p50/add_headphones/strong/seed_00/candidates/cand_013_g02_m05,strong,6.0,phase3/outputs/breadth_probe/cases/face_002/igs_1p50/add_headphones/strong/seed_00/candidates/cand_013_g02_m05,13,cand_013_g02_m05,0.04682642221450806,0.04682642221450806,True,0.009205043315887451,,True,,"[[1, 0], [0, 1], [1, 1], [2, 0], [0, 2], [2, 1]]",metric_only_candidate,"['semantic_drop_small:0.0092', 'semantic_drop_small:0.0092']",0.009205043315887451,4.794993460178375,0.3146878548166746,0.009205043315887451,2,0.0,1.0,region_local_dct,False,False,0.0,3.0,0.02665824538324039,0.6313725709915161,0.009410242550075054,0.1753453016281126,31.483368775452703,0.9175345301628113,0.01800447702407837,0.01908847689628601,-0.0010839998722076416,2.800112009048462,6.0,0.01373895009358724,0.000431517759958903,0.5357979536056519,5,4,-0.0010787993669509888,-0.0010839998722076416,0.2778676815531248,1.0,0.041924344194471684,0.800000011920929,0.018719404935836792,27.550674443226914,0.889829695224762,2.1812238693237305,phase3/outputs/breadth_probe/cases/face_002/igs_1p50/add_headphones/strong/seed_00/candidates/cand_013_g02_m05/flow.png,phase3/outputs/breadth_probe/cases/face_002/igs_1p50/add_headphones/strong/seed_00/candidates/cand_013_g02_m05/original.png,phase3/outputs/breadth_probe/cases/face_002/igs_1p50/add_headphones/strong/seed_00/candidates/cand_013_g02_m05/original_edited.png,phase3/outputs/breadth_probe/cases/face_002/igs_1p50/add_headphones/strong/seed_00/candidates/cand_013_g02_m05/perturbed.png,phase3/outputs/breadth_probe/cases/face_002/igs_1p50/add_headphones/strong/seed_00/candidates/cand_013_g02_m05/perturbed_edited.png,0.037621378898620605,0.037621378898620605,phase3_breadth_probe,0.3146878548166746,0.2778676815531248,"4.0*max(0,semantic_drop)+1.0*output_disruption-3.0*input_damage_penalty-1.0*geometry_excess_penalty",add headphones,1,add_headphones,2,3,headphones,0.02526278793811798,0.023207172751426697,0.002055615186691284,0.5947630405426025,34101,0.009205043315887451,4.0,0.9,-0.0007558614015579224,-0.0010787993669509888,0.0003229379653930664,4
phase3/outputs/breadth_probe/cases/face_002/igs_1p50/add_headphones/strong/seed_00/candidates/cand_009_g02_m01,strong,6.0,phase3/outputs/breadth_probe/cases/face_002/igs_1p50/add_headphones/strong/seed_00/candidates/cand_009_g02_m01,9,cand_009_g02_m01,0.04682642221450806,0.04682642221450806,True,0.0036656558513641357,,True,,"[[1, 0], [0, 1], [1, 1], [2, 0], [0, 2], [2, 1]]",metric_only_candidate,"['semantic_drop_small:0.0037', 'semantic_drop_small:0.0037']",0.0036656558513641357,4.689870253205299,0.307126919476989,0.0036656558513641357,2,0.0,1.0,combined_all,False,False,0.0,3.0,0.030916257233759774,0.7450980544090271,0.009713022969663143,0.21831369400024397,30.196261757630293,0.9218313694000244,0.01800447702407837,0.019531652331352234,-0.0015271753072738647,3.971632957458496,6.0,0.014487062891324362,-0.00031659503777821857,0.5072192549705505,1,4,0.0007225871086120605,-0.0015271753072738647,0.29246429607153246,1.0,0.0465072045844801,0.8941176533699036,0.017380161210894585,26.649595278150766,0.8935645222663879,2.729525327682495,phase3/outputs/breadth_probe/cases/face_002/igs_1p50/add_headphones/strong/seed_00/candidates/cand_009_g02_m01/flow.png,phase3/outputs/breadth_probe/cases/face_002/igs_1p50/add_headphones/strong/seed_00/candidates/cand_009_g02_m01/original.png,phase3/outputs/breadth_probe/cases/face_002/igs_1p50/add_headphones/strong/seed_00/candidates/cand_009_g02_m01/original_edited.png,phase3/outputs/breadth_probe/cases/face_002/igs_1p50/add_headphones/strong/seed_00/candidates/cand_009_g02_m01/perturbed.png,phase3/outputs/breadth_probe/cases/face_002/igs_1p50/add_headphones/strong/seed_00/candidates/cand_009_g02_m01/perturbed_edited.png,0.04316076636314392,0.04316076636314392,phase3_breadth_probe,0.307126919476989,0.29246429607153246,"4.0*max(0,semantic_drop)+1.0*output_disruption-3.0*input_damage_penalty-1.0*geometry_excess_penalty",add headphones,1,add_headphones,3,3,headphones,0.02526278793811798,0.02320694923400879,0.002055838704109192,0.6754478216171265,34101,0.0036656558513641357,4.0,0.9,-0.0007558614015579224,0.0007225871086120605,-0.001478448510169983,4
phase3/outputs/breadth_probe/cases/face_002/igs_1p50/add_headphones/strong/seed_00/candidates/cand_003_g01_m03,strong,6.0,phase3/outputs/breadth_probe/cases/face_002/igs_1p50/add_headphones/strong/seed_00/candidates/cand_003_g01_m03,3,cand_003_g01_m03,0.04682642221450806,0.04682642221450806,True,0.0003637075424194336,,True,,"[[1, 0], [0, 1], [1, 1], [2, 0], [0, 2], [2, 1]]",metric_only_candidate,"['semantic_drop_small:0.0004', 'semantic_drop_small:0.0004']",0.0003637075424194336,4.748750016093254,0.302654268134637,0.0003637075424194336,1,0.0,1.0,region_local_tps,False,False,0.0,3.0,0.03078353293813221,0.7333333492279053,0.01101226732134819,0.04998004436492899,30.233630778143628,0.9049980044364929,0.01800447702407837,0.02529880404472351,-0.007294327020645142,2.8482253551483154,6.0,0.016141583522160847,-0.0019711156686147055,0.6001064777374268,3,4,-0.0026515722274780273,-0.007294327020645142,0.30119943796495924,1.0,0.04517792209709766,0.8274509906768799,0.018152842298150063,26.90147495592577,0.8795122504234314,2.14768123626709,phase3/outputs/breadth_probe/cases/face_002/igs_1p50/add_headphones/strong/seed_00/candidates/cand_003_g01_m03/flow.png,phase3/outputs/breadth_probe/cases/face_002/igs_1p50/add_headphones/strong/seed_00/candidates/cand_003_g01_m03/original.png,phase3/outputs/breadth_probe/cases/face_002/igs_1p50/add_headphones/strong/seed_00/candidates/cand_003_g01_m03/original_edited.png,phase3/outputs/breadth_probe/cases/face_002/igs_1p50/add_headphones/strong/seed_00/candidates/cand_003_g01_m03/perturbed.png,phase3/outputs/breadth_probe/cases/face_002/igs_1p50/add_headphones/strong/seed_00/candidates/cand_003_g01_m03/perturbed_edited.png,0.04646271467208862,0.04646271467208862,phase3_breadth_probe,0.302654268134637,0.30119943796495924,"4.0*max(0,semantic_drop)+1.0*output_disruption-3.0*input_damage_penalty-1.0*geometry_excess_penalty",add headphones,1,add_headphones,4,3,headphones,0.02526278793811798,0.02577751874923706,-0.0005147308111190796,0.48829180002212524,34101,0.0003637075424194336,4.0,0.9,-0.0007558614015579224,-0.0026515722274780273,0.001895710825920105,4
phase3/outputs/breadth_probe/cases/face_002/igs_1p50/add_headphones/strong/seed_00/candidates/cand_014_g02_m06,strong,6.0,phase3/outputs/breadth_probe/cases/face_002/igs_1p50/add_headphones/strong/seed_00/candidates/cand_014_g02_m06,14,cand_014_g02_m06,0.04682642221450806,0.04682642221450806,True,0.0025520026683807373,,True,,"[[1, 0], [0, 1], [1, 1], [2, 0], [0, 2], [2, 1]]",metric_only_candidate,"['semantic_drop_small:0.0026', 'semantic_drop_small:0.0026']",0.0025520026683807373,4.96207831799984,0.2955943798519453,0.0025520026683807373,2,0.0,1.0,combined_all,False,False,0.0,3.0,0.027105803254390687,0.6313725709915161,0.009149713441729546,0.23132896423339827,31.33875436587435,0.9231328964233398,0.01800447702407837,0.019722729921340942,-0.0017182528972625732,2.7684085369110107,6.0,0.013401210308074951,0.0007692575454711914,0.47580868005752563,6,4,-0.0026002973318099976,-0.0017182528972625732,0.28538636917842236,1.0,0.04400261877718768,0.800000011920929,0.016915112733840942,27.13042952180445,0.8906241059303284,2.1409764289855957,phase3/outputs/breadth_probe/cases/face_002/igs_1p50/add_headphones/strong/seed_00/candidates/cand_014_g02_m06/flow.png,phase3/outputs/breadth_probe/cases/face_002/igs_1p50/add_headphones/strong/seed_00/candidates/cand_014_g02_m06/original.png,phase3/outputs/breadth_probe/cases/face_002/igs_1p50/add_headphones/strong/seed_00/candidates/cand_014_g02_m06/original_edited.png,phase3/outputs/breadth_probe/cases/face_002/igs_1p50/add_headphones/strong/seed_00/candidates/cand_014_g02_m06/perturbed.png,phase3/outputs/breadth_probe/cases/face_002/igs_1p50/add_headphones/strong/seed_00/candidates/cand_014_g02_m06/perturbed_edited.png,0.04427441954612732,0.04427441954612732,phase3_breadth_probe,0.2955943798519453,0.28538636917842236,"4.0*max(0,semantic_drop)+1.0*output_disruption-3.0*input_damage_penalty-1.0*geometry_excess_penalty",add headphones,1,add_headphones,5,3,headphones,0.02526278793811798,0.02308119833469391,0.0021815896034240723,0.47081777453422546,34101,0.0025520026683807373,4.0,0.9,-0.0007558614015579224,-0.0026002973318099976,0.0018444359302520752,4
phase3/outputs/breadth_probe/cases/face_002/igs_1p50/add_headphones/strong/seed_00/candidates/cand_005_g01_m05,strong,6.0,phase3/outputs/breadth_probe/cases/face_002/igs_1p50/add_headphones/strong/seed_00/candidates/cand_005_g01_m05,5,cand_005_g01_m05,0.04682642221450806,0.04682642221450806,True,0.0013504624366760254,,True,,"[[1, 0], [0, 1], [1, 1], [2, 0], [0, 2], [2, 1]]",reject_input_damage,"['input_ssim_below_target:0.8973<0.9000', 'semantic_drop_small:0.0014']",0.0013504624366760254,4.924536339938641,0.2808967920315186,0.0013504624366760254,1,0.0,1.0,combined_all,False,False,0.021437835693359553,3.0,0.03511372451288135,0.7843137383460999,0.011801257729530334,0.0,29.090462049483566,0.8973202705383301,0.01800447702407837,0.015559375286102295,0.0024451017379760742,4.868227958679199,6.0,0.01193399727344513,0.002236470580101013,0.7363119125366211,5,4,-0.0032252371311187744,0.0017949342727661133,0.3398084493648932,1.0,0.05146519472628646,0.8745098114013672,0.021360917016863823,25.769727593333993,0.8660523295402527,3.3815863132476807,phase3/outputs/breadth_probe/cases/face_002/igs_1p50/add_headphones/strong/seed_00/candidates/cand_005_g01_m05/flow.png,phase3/outputs/breadth_probe/cases/face_002/igs_1p50/add_headphones/strong/seed_00/candidates/cand_005_g01_m05/original.png,phase3/outputs/breadth_probe/cases/face_002/igs_1p50/add_headphones/strong/seed_00/candidates/cand_005_g01_m05/original_edited.png,phase3/outputs/breadth_probe/cases/face_002/igs_1p50/add_headphones/strong/seed_00/candidates/cand_005_g01_m05/perturbed.png,phase3/outputs/breadth_probe/cases/face_002/igs_1p50/add_headphones/strong/seed_00/candidates/cand_005_g01_m05/perturbed_edited.png,0.04547595977783203,0.04547595977783203,phase3_breadth_probe,0.2808967920315186,0.3398084493648932,"4.0*max(0,semantic_drop)+1.0*output_disruption-3.0*input_damage_penalty-1.0*geometry_excess_penalty",add headphones,1,add_headphones,6,3,headphones,0.02526278793811798,0.023467853665351868,0.0017949342727661133,0.8279299736022949,34101,0.0013504624366760254,4.0,0.9,-0.0007558614015579224,-0.0032252371311187744,0.002469375729560852,4
phase3/outputs/breadth_probe/cases/face_002/igs_1p50/add_headphones/strong/seed_00/candidates/cand_011_g02_m03,strong,6.0,phase3/outputs/breadth_probe/cases/face_002/igs_1p50/add_headphones/strong/seed_00/candidates/cand_011_g02_m03,11,cand_011_g02_m03,0.04682642221450806,0.04682642221450806,True,0.0010100305080413818,,True,,"[[1, 0], [0, 1], [1, 1], [2, 0], [0, 2], [2, 1]]",metric_only_candidate,"['semantic_drop_small:0.0010', 'semantic_drop_small:0.0010']",0.0010100305080413818,4.704062920063734,0.2749751145333448,0.0010100305080413818,2,0.0,1.0,combined_all,False,False,0.0,3.0,0.026674798640404618,0.6431372761726379,0.00905633345246315,0.3178576231002806,31.477977004848647,0.9317857623100281,0.01800447702407837,0.022278547286987305,-0.0042740702629089355,2.687495470046997,6.0,0.014287943641344706,-0.00011747578779856364,0.5305806994438171,3,4,-0.00218808650970459,-0.0042740702629089355,0.27093499250117925,1.0,0.042920259999493726,0.8313725590705872,0.01647881418466568,27.34675311715835,0.9007460474967957,2.0938756465911865,phase3/outputs/breadth_probe/cases/face_002/igs_1p50/add_headphones/strong/seed_00/candidates/cand_011_g02_m03/flow.png,phase3/outputs/breadth_probe/cases/face_002/igs_1p50/add_headphones/strong/seed_00/candidates/cand_011_g02_m03/original.png,phase3/outputs/breadth_probe/cases/face_002/igs_1p50/add_headphones/strong/seed_00/candidates/cand_011_g02_m03/original_edited.png,phase3/outputs/breadth_probe/cases/face_002/igs_1p50/add_headphones/strong/seed_00/candidates/cand_011_g02_m03/perturbed.png,phase3/outputs/breadth_probe/cases/face_002/igs_1p50/add_headphones/strong/seed_00/candidates/cand_011_g02_m03/perturbed_edited.png,0.045816391706466675,0.045816391706466675,phase3_breadth_probe,0.2749751145333448,0.27093499250117925,"4.0*max(0,semantic_drop)+1.0*output_disruption-3.0*input_damage_penalty-1.0*geometry_excess_penalty",add headphones,1,add_headphones,7,3,headphones,0.02526278793811798,0.022773370146751404,0.002489417791366577,0.45705705881118774,34101,0.0010100305080413818,4.0,0.9,-0.0007558614015579224,-0.00218808650970459,0.0014322251081466675,4
phase3/outputs/breadth_probe/cases/face_002/igs_1p50/add_headphones/strong/seed_00/candidates/cand_012_g02_m04,strong,6.0,phase3/outputs/breadth_probe/cases/face_002/igs_1p50/add_headphones/strong/seed_00/candidates/cand_012_g02_m04,12,cand_012_g02_m04,0.04682642221450806,0.04682642221450806,True,-0.0003567039966583252,,True,,"[[1, 0], [0, 1], [1, 1], [2, 0], [0, 2], [2, 1]]",metric_only_candidate,"['semantic_drop_nonpositive:-0.0004', 'semantic_drop_nonpositive:-0.0004']",0.0,4.762569326907396,0.26113806195504774,-0.0003567039966583252,2,0.0,1.0,region_local_mesh,False,False,0.0,3.0,0.023355236573970546,0.6196078062057495,0.007565327454358339,0.37776505947113026,32.63231458443717,0.937776505947113,0.01800447702407837,0.02338060736656189,-0.0053761303424835205,4.511908054351807,6.0,0.01467682421207428,-0.0005063563585281372,0.4477003812789917,4,4,-0.00309048593044281,-0.0053761303424835205,0.26113806195504774,1.0,0.040969277489799526,0.6509804129600525,0.015313255600631237,27.750833898852708,0.9027390480041504,2.466433048248291,phase3/outputs/breadth_probe/cases/face_002/igs_1p50/add_headphones/strong/seed_00/candidates/cand_012_g02_m04/flow.png,phase3/outputs/breadth_probe/cases/face_002/igs_1p50/add_headphones/strong/seed_00/candidates/cand_012_g02_m04/original.png,phase3/outputs/breadth_probe/cases/face_002/igs_1p50/add_headphones/strong/seed_00/candidates/cand_012_g02_m04/original_edited.png,phase3/outputs/breadth_probe/cases/face_002/igs_1p50/add_headphones/strong/seed_00/candidates/cand_012_g02_m04/perturbed.png,phase3/outputs/breadth_probe/cases/face_002/igs_1p50/add_headphones/strong/seed_00/candidates/cand_012_g02_m04/perturbed_edited.png,0.04718312621116638,0.04718312621116638,phase3_breadth_probe,0.26113806195504774,0.26113806195504774,"4.0*max(0,semantic_drop)+1.0*output_disruption-3.0*input_damage_penalty-1.0*geometry_excess_penalty",add headphones,1,add_headphones,8,3,headphones,0.02526278793811798,0.02374035120010376,0.0015224367380142212,0.7734390497207642,34101,-0.0003567039966583252,4.0,0.9,-0.0007558614015579224,-0.00309048593044281,0.0023346245288848877,4
phase3/outputs/breadth_probe/cases/face_002/igs_1p50/add_headphones/strong/seed_00/candidates/cand_016_g02_m08,strong,6.0,phase3/outputs/breadth_probe/cases/face_002/igs_1p50/add_headphones/strong/seed_00/candidates/cand_016_g02_m08,16,cand_016_g02_m08,0.04682642221450806,0.04682642221450806,True,0.0030881762504577637,,True,,"[[1, 0], [0, 1], [1, 1], [2, 0], [0, 2], [2, 1]]",metric_only_candidate,"['semantic_drop_small:0.0031', 'semantic_drop_small:0.0031']",0.0030881762504577637,4.856837056577206,0.2582775126979827,0.0030881762504577637,2,0.0,1.0,combined_all,False,False,0.0,3.0,0.025371444545916683,0.6823529005050659,0.008145415224134922,0.39908325672149647,31.91309610258113,0.9399083256721497,0.01800447702407837,0.019999757409095764,-0.001995280385017395,3.650090217590332,6.0,0.013527060548464457,0.0006434073050816854,0.438212513923645,8,4,-0.002356693148612976,-0.001995280385017395,0.2459248076961517,1.0,0.03891862360353469,0.9137254953384399,0.015533174388110638,28.196850547909218,0.9097496867179871,2.201700210571289,phase3/outputs/breadth_probe/cases/face_002/igs_1p50/add_headphones/strong/seed_00/candidates/cand_016_g02_m08/flow.png,phase3/outputs/breadth_probe/cases/face_002/igs_1p50/add_headphones/strong/seed_00/candidates/cand_016_g02_m08/original.png,phase3/outputs/breadth_probe/cases/face_002/igs_1p50/add_headphones/strong/seed_00/candidates/cand_016_g02_m08/original_edited.png,phase3/outputs/breadth_probe/cases/face_002/igs_1p50/add_headphones/strong/seed_00/candidates/cand_016_g02_m08/perturbed.png,phase3/outputs/breadth_probe/cases/face_002/igs_1p50/add_headphones/strong/seed_00/candidates/cand_016_g02_m08/perturbed_edited.png,0.04373824596405029,0.04373824596405029,phase3_breadth_probe,0.2582775126979827,0.2459248076961517,"4.0*max(0,semantic_drop)+1.0*output_disruption-3.0*input_damage_penalty-1.0*geometry_excess_penalty",add headphones,1,add_headphones,9,3,headphones,0.02526278793811798,0.022938117384910583,0.0023246705532073975,0.6207636594772339,34101,0.0030881762504577637,4.0,0.9,-0.0007558614015579224,-0.002356693148612976,0.0016008317470550537,4
phase3/outputs/breadth_probe/cases/face_002/igs_1p50/add_headphones/strong/seed_00/candidates/cand_002_g01_m02,strong,6.0,phase3/outputs/breadth_probe/cases/face_002/igs_1p50/add_headphones/strong/seed_00/candidates/cand_002_g01_m02,2,cand_002_g01_m02,0.04682642221450806,0.04682642221450806,True,-0.00034034252166748047,,True,,"[[1, 0], [0, 1], [1, 1], [2, 0], [0, 2], [2, 1]]",metric_only_candidate,"['semantic_drop_nonpositive:-0.0003', 'semantic_drop_nonpositive:-0.0003']",0.0,4.8739074394106865,0.2163117580569114,-0.00034034252166748047,1,0.0,1.0,region_local_dct,False,False,0.0,3.0,0.01929544694173346,0.5882352590560913,0.007141038775444031,0.4672250747680663,34.29090314767648,0.9467225074768066,0.01800447702407837,0.022394880652427673,-0.004390403628349304,2.6216044425964355,6.0,0.015618547797203064,-0.0014480799436569214,0.4111429452896118,2,4,-0.00040577352046966553,-0.004390403628349304,0.2163117580569114,1.0,0.03311663997561549,0.6274510025978088,0.014661438763141632,29.59907466604884,0.9161548018455505,1.780861258506775,phase3/outputs/breadth_probe/cases/face_002/igs_1p50/add_headphones/strong/seed_00/candidates/cand_002_g01_m02/flow.png,phase3/outputs/breadth_probe/cases/face_002/igs_1p50/add_headphones/strong/seed_00/candidates/cand_002_g01_m02/original.png,phase3/outputs/breadth_probe/cases/face_002/igs_1p50/add_headphones/strong/seed_00/candidates/cand_002_g01_m02/original_edited.png,phase3/outputs/breadth_probe/cases/face_002/igs_1p50/add_headphones/strong/seed_00/candidates/cand_002_g01_m02/perturbed.png,phase3/outputs/breadth_probe/cases/face_002/igs_1p50/add_headphones/strong/seed_00/candidates/cand_002_g01_m02/perturbed_edited.png,0.04716676473617554,0.04716676473617554,phase3_breadth_probe,0.2163117580569114,0.2163117580569114,"4.0*max(0,semantic_drop)+1.0*output_disruption-3.0*input_damage_penalty-1.0*geometry_excess_penalty",add headphones,1,add_headphones,10,3,headphones,0.02526278793811798,0.024866536259651184,0.0003962516784667969,0.6926064491271973,34101,-0.00034034252166748047,4.0,0.9,-0.0007558614015579224,-0.00040577352046966553,-0.00035008788108825684,4
